rom_rev,log_path,start_time,n_events,n_signals,signal_set,dominant_signal,rpm_mean,load_mean,app_mean,throttle_mean
20.12,logs/5-17 20.12/log0007.csv,88576.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1783.0,0.2372265451656305,0.0,7.06
20.12,logs/5-17 20.12/log0007.csv,88579.28,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2440.0,0.340362042969807,4.705,11.765
20.12,logs/5-17 20.12/log0007.csv,88593.16,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2382.0,0.25585221562073346,2.9450000000000003,9.61
20.12,logs/5-17 20.12/log0007.csv,88595.16,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2338.0,0.1967079013393285,0.0,7.84
20.12,logs/5-17 20.12/log0007.csv,88596.16,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2329.0,0.202654046252828,1.18,8.24
20.12,logs/5-17 20.12/log0007.csv,88599.28,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2339.0,0.197003671833266,0.0,7.45
20.12,logs/5-17 20.12/log0007.csv,88670.76,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2406.0,0.1916463860820355,0.0,7.84
20.12,logs/5-17 20.12/log0007.csv,88690.12,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2345.5,0.19673850080997501,0.0,7.645
20.12,logs/5-17 20.12/log0007.csv,88773.56,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2115.5,0.2164284270019125,0.0,7.45
20.12,logs/5-17 20.12/log0007.csv,88774.48,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2068.0,0.22949832281355897,0.7833333333333332,8.24
20.13,logs/5-22 20.13/log0001.csv,490.16,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1375.0,0.202073104200764,0.0,5.1
20.13,logs/5-22 20.13/log0001.csv,513.24,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,786.0,0.32170708589556396,0.0,4.71
20.13,logs/5-22 20.13/log0001.csv,533.24,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,1926.5,0.177819270781452,0.0,5.49
20.13,logs/5-22 20.13/log0001.csv,546.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2877.5,0.1565995088250545,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,569.36,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2602.5,0.1491533911338645,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,617.6,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2224.5,0.169540220824015,0.195,6.074999999999999
20.13,logs/5-22 20.13/log0001.csv,618.48,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2218.3333333333335,0.20812286383248702,2.486666666666667,7.713333333333334
20.13,logs/5-22 20.13/log0001.csv,703.2,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2939.5,0.155033191785517,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,708.36,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2678.0,0.1882189141526665,2.745,8.235
20.13,logs/5-22 20.13/log0001.csv,769.2,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2449.0,0.15718867695136202,0.0,6.27
20.13,logs/5-22 20.13/log0001.csv,771.84,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,569.0,0.36802306257893647,0.0,3.5300000000000002
20.13,logs/5-22 20.13/log0001.csv,883.28,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2225.0,0.170398332976884,0.0,5.88
20.13,logs/5-22 20.13/log0001.csv,886.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1024.5,0.1795365679772935,0.0,2.75
20.13,logs/5-22 20.13/log0001.csv,936.4,3,3,ffb_wbo2_divergence+rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1570.3333333333333,0.22032258098107302,0.0,5.489999999999999
20.13,logs/5-22 20.13/log0001.csv,944.8,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1652.0,0.213962830759126,0.0,5.49
20.13,logs/5-22 20.13/log0001.csv,1106.72,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1208.0,0.2201761276847785,0.0,4.31
20.13,logs/5-22 20.13/log0001.csv,1131.4,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1702.0,0.232428044783606,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,1132.48,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1246.5,0.2947419154090905,0.0,5.88
20.13,logs/5-22 20.13/log0001.csv,1276.76,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2720.5,0.205431244005585,3.135,9.02
20.13,logs/5-22 20.13/log0001.csv,1286.76,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3399.0,0.16575529370888498,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,1461.24,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3225.0,0.1685674980721515,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,1464.72,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,3052.5,0.1555892315633785,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,1493.64,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3374.0,0.1548201415845,0.195,8.63
20.13,logs/5-22 20.13/log0001.csv,2032.92,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,3349.0,0.156529471786326,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,2125.2,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2749.5,0.1780258567321485,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,2519.48,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3225.5,0.1701991817075125,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,2564.72,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3134.0,0.156605531946761,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,2620.44,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3325.0,0.1610517509402575,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,2946.12,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2994.6666666666665,0.21130123259876865,2.8800000000000003,9.936666666666666
20.13,logs/5-22 20.13/log0001.csv,2999.76,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3165.6666666666665,0.17056581550278302,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,3028.08,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2749.5,0.1728508577358165,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3077.2,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2436.5,0.188274771440127,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,3083.52,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2333.0,0.196480378759508,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,3105.16,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2418.0,0.191578598326793,1.175,7.65
20.13,logs/5-22 20.13/log0001.csv,3137.28,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2889.6666666666665,0.23797009017938833,3.4,10.326666666666666
20.13,logs/5-22 20.13/log0001.csv,3189.52,2,2,afr_osc+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2468.0,0.187083902414876,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,3191.0,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2409.5,0.2016196618027285,0.195,7.845000000000001
20.13,logs/5-22 20.13/log0001.csv,3191.96,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2370.6666666666665,0.19353509125787535,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,3207.24,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2056.0,0.27887844065898804,3.925,9.02
20.13,logs/5-22 20.13/log0001.csv,3350.92,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3303.5,0.1557490235618385,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3366.64,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3195.5,0.1503167800331785,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3374.56,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,3235.6666666666665,0.158182190931952,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3417.32,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3210.5,0.15532399638205752,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3422.64,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2922.5,0.16516900189256,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3429.8,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2750.0,0.21693579447557898,4.9,10.39
20.13,logs/5-22 20.13/log0001.csv,3447.72,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2907.6666666666665,0.19195091620159266,2.4833333333333334,9.153333333333334
20.13,logs/5-22 20.13/log0001.csv,3476.76,3,3,afr_osc+ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2910.3333333333335,0.16742871723663166,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3568.76,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2826.5,0.174624689856157,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3616.8,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3487.0,0.209590489023519,3.335,10.785
20.13,logs/5-22 20.13/log0001.csv,3765.56,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,3010.5,0.166538808268353,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3851.56,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3489.0,0.1581359431397935,0.785,8.63
20.13,logs/5-22 20.13/log0001.csv,3911.12,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3147.0,0.1685568146443105,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3927.72,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3066.5,0.17740906606259899,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,3995.52,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,3465.5,0.1642241456570795,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,4098.2,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,3083.6666666666665,0.1714445360524127,0.6533333333333333,8.37
20.13,logs/5-22 20.13/log0001.csv,4130.48,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3008.0,0.2005086734778915,1.96,9.41
20.13,logs/5-22 20.13/log0001.csv,4309.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3318.0,0.165486058779201,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,4315.12,2,2,avcs_oscillation+throttle_hunt_at_steady_app,avcs_oscillation,3249.5,0.16729907558241902,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,4322.0,2,2,afr_osc+avcs_oscillation,afr_osc,3118.0,0.19884532716279002,1.96,9.61
20.13,logs/5-22 20.13/log0001.csv,4409.56,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3053.5,0.16851287517333852,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,4439.88,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3029.5,0.177672382630952,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,4471.04,2,2,afr_osc+avcs_oscillation,avcs_oscillation,3198.0,0.160901928004027,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,4601.96,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,3578.5,0.1574445250683345,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,4826.76,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3211.5,0.15856432951767652,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,4933.2,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2829.0,0.1901648490402585,1.375,8.629999999999999
20.13,logs/5-22 20.13/log0001.csv,4982.56,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2910.5,0.16956103189858251,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,5023.6,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1344.0,0.239809285127673,0.0,5.1
20.13,logs/5-22 20.13/log0001.csv,5026.44,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,4577.0,0.1927663622812755,0.0,12.16
20.13,logs/5-22 20.13/log0001.csv,5039.52,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2845.0,0.21267544866590868,2.486666666666667,9.673333333333334
20.13,logs/5-22 20.13/log0001.csv,5104.16,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2640.6666666666665,0.1767692150974157,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,5114.48,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2811.5,0.186582712136238,0.39,8.43
20.13,logs/5-22 20.13/log0001.csv,5115.16,2,2,avcs_oscillation+timing_osc,avcs_oscillation,2801.5,0.182739453825889,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,5126.92,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1691.5,0.22720245139741801,0.0,6.27
20.13,logs/5-22 20.13/log0001.csv,5151.6,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1160.0,0.29404714071159654,0.0,5.49
20.13,logs/5-22 20.13/log0001.csv,5231.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1493.5,0.256172345661054,0.0,6.074999999999999
20.13,logs/5-22 20.13/log0001.csv,5281.4,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,rpm_swing_steady_tps,2225.5,0.1969045823275945,0.98,7.449999999999999
20.13,logs/5-22 20.13/log0001.csv,5295.52,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2573.5,0.179764613839648,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,5307.72,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2682.0,0.174289176843479,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,5334.4,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1800.5,0.2241035637548835,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,5343.8,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1980.0,0.21917379884933902,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,5353.72,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2091.3333333333335,0.241678148215686,1.4366666666666668,7.976666666666667
20.13,logs/5-22 20.13/log0001.csv,5361.88,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,1876.5,0.216516782288106,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,5397.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1200.0,0.302993758160984,0.195,6.08
20.13,logs/5-22 20.13/log0001.csv,5405.96,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,rpm_swing_steady_tps,1429.5,0.26597805974094646,0.0,5.88
20.13,logs/5-22 20.13/log0001.csv,5489.48,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2287.0,0.20032019357032899,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,5497.84,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2004.0,0.23013849324059998,0.39,6.865
20.13,logs/5-22 20.13/log0001.csv,5499.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1881.5,0.267335817961039,1.96,7.845
20.13,logs/5-22 20.13/log0001.csv,5535.4,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2827.0,0.2184349029970335,1.765,9.61
20.13,logs/5-22 20.13/log0001.csv,5576.88,2,2,afr_osc+avcs_oscillation,afr_osc,3080.5,0.179498498147599,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,5578.72,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,3016.3333333333335,0.22486291041543102,2.75,10.2
20.13,logs/5-22 20.13/log0001.csv,5589.92,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1618.5,0.235550243197059,0.0,6.27
20.13,logs/5-22 20.13/log0001.csv,5606.36,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,1475.0,0.2504484372137465,0.0,6.27
20.13,logs/5-22 20.13/log0001.csv,5649.2,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2799.0,0.20399234245179634,1.8266666666666664,9.283333333333333
20.13,logs/5-22 20.13/log0001.csv,5721.64,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3792.0,0.1628425723047845,0.0,9.41
20.13,logs/5-22 20.13/log0001.csv,5745.24,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2458.5,0.187094349916298,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,5754.48,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,1722.0,0.2244182887717105,0.0,6.47
20.13,logs/5-22 20.13/log0001.csv,5790.64,2,2,rpm_swing_steady_tps+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2597.0,0.899666880953772,19.61,22.945
20.13,logs/5-22 20.13/log0001.csv,5833.8,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2073.0,0.20392739642219848,0.0,6.865
20.13,logs/5-22 20.13/log0001.csv,5835.0,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2004.3333333333333,0.21305170300411302,0.0,6.93
20.13,logs/5-22 20.13/log0001.csv,5863.28,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,1584.0,0.24563973280992352,0.0,6.27
20.13,logs/5-22 20.13/log0001.csv,5883.84,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2480.5,0.186367785268493,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,5887.88,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2028.6666666666667,0.20704920809515834,0.0,6.669999999999999
20.13,logs/5-22 20.13/log0001.csv,5901.36,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2096.0,0.21517188083725602,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,5927.92,2,2,ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2479.5,0.1876685000529805,0.39,7.645
20.13,logs/5-22 20.13/log0001.csv,5928.56,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2435.5,0.1892437097668925,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,5930.84,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2181.0,0.2657174831039257,2.75,9.15
20.13,logs/5-22 20.13/log0001.csv,5933.16,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2038.3333333333333,0.21807582603573902,0.0,6.669999999999999
20.13,logs/5-22 20.13/log0001.csv,5935.32,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1712.5,0.226508312117599,0.0,6.47
20.13,logs/5-22 20.13/log0001.csv,5986.2,2,2,ffb_wbo2_divergence+rpm_swing_steady_tps,ffb_wbo2_divergence,2187.5,0.20963789892077,0.0,6.865
20.13,logs/5-22 20.13/log0001.csv,6021.52,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2538.5,0.182728109726851,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,6028.68,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,1747.0,0.220211852275981,0.0,6.67
20.13,logs/5-22 20.13/log0001.csv,6101.76,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3508.5,0.156467466376044,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,6104.44,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,3205.5,0.1676872010027505,0.0,8.629999999999999
20.13,logs/5-22 20.13/log0001.csv,6105.16,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3145.5,0.1670173377739655,0.195,8.24
20.13,logs/5-22 20.13/log0001.csv,6260.48,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,ffb_wbo2_divergence,2756.0,0.17489708610884733,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6268.32,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2643.5,0.186666680497522,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,6334.8,2,2,throttle_hunt_at_steady_app+timing_osc,throttle_hunt_at_steady_app,2579.0,0.18091724989150448,0.0,7.645
20.13,logs/5-22 20.13/log0001.csv,6335.36,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2552.0,0.182119076894184,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,6403.44,2,2,avcs_oscillation+timing_osc,timing_osc,3049.0,0.180467888974324,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6408.88,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2924.5,0.1880010959080725,1.765,9.219999999999999
20.13,logs/5-22 20.13/log0001.csv,6468.28,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2036.0,0.2242873257836345,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,6483.96,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2523.0,0.18478962651581798,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,6519.8,2,2,ffb_wbo2_divergence+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2516.5,0.1840752842174285,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,6533.76,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2659.5,0.22121920692303398,3.1399999999999997,9.605
20.13,logs/5-22 20.13/log0001.csv,6560.52,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2690.3333333333335,0.20239435663946567,1.4366666666666668,8.496666666666666
20.13,logs/5-22 20.13/log0001.csv,6561.52,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,timing_osc,2649.0,0.17826967722327036,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,6567.76,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2544.5,0.183119659363705,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,6588.88,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2649.0,0.198794972737026,1.9649999999999999,8.629999999999999
20.13,logs/5-22 20.13/log0001.csv,6676.48,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2642.0,0.17660328152974566,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,6680.72,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2592.0,0.1831140672713395,0.0,7.84
20.13,logs/5-22 20.13/log0001.csv,6727.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2133.5,0.21457701268971352,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,6728.44,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2110.0,0.21769215204256098,0.0,7.06
20.13,logs/5-22 20.13/log0001.csv,6768.52,2,2,avcs_oscillation+timing_osc,timing_osc,2348.0,0.196231236026828,0.0,7.45
20.13,logs/5-22 20.13/log0001.csv,6792.32,2,2,afr_osc+throttle_hunt_at_steady_app,throttle_hunt_at_steady_app,2288.5,0.2004510911339105,0.0,7.255
20.13,logs/5-22 20.13/log0001.csv,6913.04,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2907.5,0.16797084395057948,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6913.84,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2858.0,0.178130317779461,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6951.52,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2897.5,0.17760937755566952,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6971.76,2,2,avcs_oscillation+timing_osc,timing_osc,2891.0,0.178884565499351,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,6997.72,3,3,avcs_oscillation+ffb_wbo2_divergence+timing_osc,avcs_oscillation,2763.6666666666665,0.182072775247086,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7039.0,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2824.5,0.1839709480661425,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7052.36,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2910.0,0.183216968101011,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7176.0,3,3,afr_osc+avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,2669.3333333333335,0.17720215350208834,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7191.12,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2687.5,0.1826059017495305,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7206.24,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2723.0,0.184218792795534,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7260.72,2,2,avcs_oscillation+ffb_wbo2_divergence,avcs_oscillation,3037.0,0.192047419115831,2.75,9.41
20.13,logs/5-22 20.13/log0001.csv,7341.24,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,3020.0,0.19729790326571,1.37,9.41
20.13,logs/5-22 20.13/log0001.csv,7372.6,2,2,ffb_wbo2_divergence+timing_osc,timing_osc,2818.0,0.184376607418701,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7376.4,2,2,afr_osc+ffb_wbo2_divergence,afr_osc,2726.0,0.183912183681401,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7394.48,2,2,avcs_oscillation+timing_osc,avcs_oscillation,3181.5,0.160862551730106,0.0,8.63
20.13,logs/5-22 20.13/log0001.csv,7403.48,2,2,afr_osc+ffb_wbo2_divergence,ffb_wbo2_divergence,2841.0,0.1801586764594355,0.0,8.24
20.13,logs/5-22 20.13/log0001.csv,7405.08,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2764.0,0.2057863979851095,0.39,8.825
20.13,logs/5-22 20.13/log0001.csv,7406.36,2,2,avcs_oscillation+ffb_wbo2_divergence,ffb_wbo2_divergence,2736.0,0.20615776392615598,0.98,8.63
