log_date,rom_rev,log_path,mafv_bin,mafgs_bin,sample_count,mean_correction,median_correction,std_co,std_correction
2026-05-26,20.15,logs/5-26 20.15/log0001.csv,2.8274,67.17062,11,0.0,0.0,,0.0
2026-05-26,20.15,logs/5-26 20.15/log0001.csv,2.9125,67.17062,2,0.0,0.0,,0.0
2026-05-26,20.15,logs/5-26 20.15/log0001.csv,2.9125,72.78947,7,0.0,0.0,,0.0
2026-05-26,20.15,logs/5-26 20.15/log0001.csv,2.9125,84.14777,1,0.0,0.0,,
2026-05-26,20.15,logs/5-26 20.15/log0001.csv,2.99,72.78947,1,0.0,0.0,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.2201,3.89676,3,-6.510000000000001,-7.03,,1.6236994795835833
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.28,3.89676,4,-5.4725,-4.69,,2.9915255305612893
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.28,4.399962,7,-2.3428571428571425,-2.34,,4.44230313495794
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3021,4.399962,3,-1.3033333333333337,-1.56,,1.9675958257054045
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3021,4.699582,4,-2.735,-3.125,,3.283235193118722
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3021,5.624956,1,-5.47,-5.47,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3628,3.89676,1,-4.69,-4.69,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3628,4.399962,2,-6.640000000000001,-6.640000000000001,,17.12612624033818
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3628,4.699582,2,-9.77,-9.77,,8.287291475506336
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3628,5.624956,3,-2.866666666666667,-3.91,,2.513052592631785
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3948,4.699582,6,-5.989999999999999,-5.47,,3.0333018313382536
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3948,5.624956,6,-2.995000000000001,-1.95,,3.4049948604953872
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.3948,6.225371,9,-3.557777777777778,-0.78,,7.45283801276027
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.45,5.624956,1,-10.94,-10.94,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.45,6.225371,6,-4.6866666666666665,-2.34,,5.720372948214711
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.45,6.565505,9,-1.91,-2.34,,5.0511929284081
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.4801,5.624956,3,-0.2599999999999999,0.0,,1.9629569531703948
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.4801,6.225371,5,-5.314,-4.69,,9.54141918165217
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.4801,6.565505,7,-0.4471428571428569,0.78,,5.739586844264763
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.4801,7.731196,18,-1.2583333333333333,-1.95,,3.715650920727872
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,4.399962,2,-2.735,-2.735,,0.5586143571373726
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,4.699582,3,-6.25,-7.03,,3.584229345340502
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,5.624956,2,-6.25,-6.25,,2.206173157302028
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,6.225371,1,-8.59,-8.59,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,6.565505,3,-1.3033333333333337,-0.78,,1.6293045551195555
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,7.731196,58,-2.748448275862069,-2.34,,4.879326888336402
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,8.044332,55,-4.630909090909091,-3.13,,6.2669131963113225
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.5473,9.456532,4,-5.0775,-5.859999999999999,,1.8616726350247512
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.593,6.565505,1,-8.59,-8.59,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.593,7.731196,4,-1.365,-1.95,,1.476516169908071
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.593,8.044332,35,-2.8794285714285714,-2.34,,5.533846095171243
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.593,9.456532,207,-2.4569565217391305,-2.34,,5.586794668936544
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.593,9.9646,135,-2.5117037037037035,-2.34,,3.3327697997940096
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,6.225371,1,1.56,1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,6.565505,2,-5.859999999999999,-5.859999999999999,,2.757716446627535
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,7.731196,4,-3.7125,-3.91,,1.173893095643722
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,8.044332,5,1.876,0.0,,4.8325179772040165
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,9.456532,88,-1.6430681818181818,-2.34,,4.544209997463248
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,9.9646,492,-1.4580487804878048,-2.34,,4.290611388037297
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,11.0771,624,-1.8354487179487176,-2.34,,4.147857222893185
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.6417,12.5195,9,-3.645555555555556,-4.69,,3.49292538966663
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,5.624956,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,7.731196,2,-0.39,-0.39,,0.5515432893255071
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,8.044332,1,-7.81,-7.81,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,9.456532,1,-7.81,-7.81,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,9.9646,25,-2.2504,-2.34,,5.015171549076529
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,11.0771,551,-0.9020508166969148,-0.78,,5.301406739995292
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,12.5195,650,-1.3006615384615383,-1.56,,3.710592843943691
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.68,15.00816,1,-1.56,-1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,4.399962,1,-5.47,-5.47,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,6.565505,1,0.78,0.78,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,7.731196,2,-6.640000000000001,-6.640000000000001,,0.5515432893255069
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,8.044332,2,-2.34,-2.34,,0.0
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,9.456532,3,-5.206666666666667,-2.34,,12.361853960200843
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,9.9646,4,-2.7350000000000003,-2.735,,1.6285064732242651
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,11.0771,85,-1.0118823529411765,-2.34,,4.639857729273514
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,12.5195,2233,-0.544500671742051,-0.78,,4.156409259661916
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,15.00816,495,-1.4066666666666665,-1.56,,3.390336170975781
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.7451,15.6572,2,-3.515,-3.515,,1.6617009357883872
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,5.624956,3,1.3033333333333337,0.78,,3.9312127051755072
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,8.044332,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,9.456532,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,9.9646,1,-4.69,-4.69,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,11.0771,5,-1.25,-2.34,,1.9601785632946809
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,12.5195,185,-1.491837837837838,-2.34,,3.786934327922165
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,15.00816,2144,-1.7333069029850747,-2.34,,4.231886273810374
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,15.6572,2001,-2.071994002998501,-3.13,,3.945127522902653
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,17.54912,3,-4.6866666666666665,-7.03,,4.058772392403069
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.81,20.13153,1,-6.25,-6.25,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,8.044332,1,-3.91,-3.91,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,9.456532,2,-9.77,-9.77,,9.39037805415735
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,9.9646,1,-1.56,-1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,11.0771,2,-3.515,-3.515,,3.867874093090415
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,12.5195,7,-3.0157142857142856,-3.13,,2.5688898843849337
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,15.00816,67,-1.492686567164179,-2.34,,5.600655422166867
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,15.6572,2874,-1.4564335421016006,-2.34,,3.951542920527294
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,17.54912,3438,-1.2931006399069227,-2.34,,3.592979016057273
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,20.13153,4,-5.4675,-4.6850000000000005,,3.830729913040943
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.85,22.0675,1,-1.56,-1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,6.565505,1,0.0,0.0,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,15.00816,1,-0.78,-0.78,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,15.6572,15,-1.1993333333333334,-3.13,,4.667601811066007
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,17.54912,3903,-0.307776069689982,-0.78,,3.927987823092261
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,20.13153,1856,0.2205064655172413,0.0,,3.711241865656687
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,22.0675,2,-2.345,-2.345,,3.316330803764908
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.91,27.4473,1,-1.56,-1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,6.565505,1,0.0,0.0,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,8.044332,2,-7.81,-7.81,,7.735748186180829
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,9.9646,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,11.0771,2,-3.905,-3.905,,2.2132442251138937
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,15.00816,2,-7.42,-7.42,,0.5515432893255067
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,15.6572,1,-10.16,-10.16,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,17.54912,54,-1.3598148148148146,-2.34,,5.170025178122239
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,20.13153,4451,0.2947090541451359,0.0,,4.042507740383662
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,22.0675,901,0.25173140954495,0.0,,3.739129117113457
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,1.9888,24.28007,1,-9.38,-9.38,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,11.0771,2,-10.55,-10.55,,1.654629867976521
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,12.5195,3,-4.166666666666667,-3.13,,4.006873261451294
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,15.00816,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,15.6572,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,17.54912,6,-3.775,-3.515,,2.0636932911651384
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,20.13153,231,0.6224675324675325,0.0,,5.158685160044468
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,22.0675,4629,0.6894253618492114,0.78,,4.27997451686951
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,24.28007,2159,0.9826401111625752,0.78,,4.234505186653494
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.05,27.4473,5,-7.034000000000001,-4.69,,6.583671468109569
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,11.0771,2,-2.7350000000000003,-2.7350000000000003,,2.764787514439401
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,15.6572,2,-4.295,-4.295,,6.074047250392443
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,17.54912,4,-0.1949999999999999,-0.3899999999999999,,3.0194315138228696
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,20.13153,4,-1.95,-2.34,,0.7799999999999998
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,22.0675,28,-0.8096428571428571,-1.56,,4.522697885556934
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,24.28007,3034,0.9443869479235332,0.78,,4.594968732831057
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,27.4473,1425,0.6891578947368422,0.0,,4.966630529124615
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,30.91469,6,-3.515,-2.7350000000000003,,3.65511559324736
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1152,33.73144,2,-7.815,-7.815,,2.213244225113894
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,9.9646,1,0.0,0.0,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,12.5195,2,-3.125,-3.125,,5.522503961066937
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,15.00816,3,-1.5633333333333332,-2.34,,2.816493091298705
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,17.54912,3,-2.3433333333333333,-2.34,,0.7850053078376815
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,20.13153,1,6.25,6.25,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,22.0675,2,-5.465,-5.465,,4.419417382415922
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,24.28007,33,-0.9236363636363636,-2.34,,5.591390601955507
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,27.4473,3994,0.1191261892839258,-0.78,,4.882271666108728
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,30.91469,1356,-0.2724852507374631,-0.78,,4.806629640956062
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.1682,33.73144,2,-2.345,-2.345,,2.2132442251138937
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,20.13153,2,-2.345,-2.345,,2.213244225113894
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,22.0675,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,24.28007,3,-4.166666666666667,-7.03,,7.092604129185086
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,27.4473,68,-0.8845588235294117,-1.56,,4.844393107353871
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,30.91469,5180,-0.2162084942084942,-0.78,,4.558606862973607
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,33.73144,842,-0.6987410926365796,-0.78,,4.288370229099747
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.253,37.57346,5,-3.436,-2.34,,4.154687713896196
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,12.5195,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,15.00816,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,15.6572,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,20.13153,1,-6.25,-6.25,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,22.0675,1,5.47,5.47,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,24.28007,1,-3.91,-3.91,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,27.4473,4,-5.27,-5.465,,3.846808200746864
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,30.91469,183,-0.0982513661202185,-0.78,,5.096257428998436
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,33.73144,6812,-0.6941911332941867,-1.56,,4.4507900255885575
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.2849,37.57346,1779,-0.6790893760539628,-0.78,,4.0151306717098345
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,20.13153,1,-16.41,-16.41,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,24.28007,4,-7.2275,-8.205,,3.743539991327282
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,27.4473,4,-3.515,-4.295,,4.792539340822706
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,30.91469,4,-2.54,-2.735,,1.3369866616138448
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,33.73144,106,-0.8400943396226415,-0.78,,4.600901463488385
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,37.57346,11223,0.0718292791588701,0.0,,4.169117836493222
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.3877,42.21833,338,0.543284023668639,0.0,,4.2504631462544
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,22.0675,1,-1.56,-1.56,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,27.4473,2,1.95,1.95,,0.5515432893255069
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,30.91469,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,33.73144,2,-6.645,-6.645,,4.970960671741429
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,37.57346,600,0.25775,0.0,,4.035847810570099
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,42.21833,10660,0.248437148217636,0.0,,4.0777605837578434
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.449,47.37292,229,0.0991703056768559,0.0,,3.921531735265357
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,24.28007,1,-3.91,-3.91,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,30.91469,1,3.13,3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,33.73144,2,-2.34,-2.34,,0.0
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,37.57346,1,-3.91,-3.91,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,42.21833,706,-0.2410056657223796,0.0,,3.1889403264472693
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,47.37292,8614,-0.0943417692129092,0.0,,2.3869675525743967
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.5482,50.52607,604,-0.3484271523178808,-0.78,,1.521701394488386
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,33.73144,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,37.57346,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,42.21833,2,-3.515,-3.515,,1.6617009357883872
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,47.37292,41,-0.4756097560975609,-0.78,,0.38521454269334
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,50.52607,3861,-0.4237917637917638,-0.78,,0.651688219857517
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.62,58.53896,16,-0.438125,-0.78,,3.277548308822719
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.7327,42.21833,2,2.7350000000000003,2.7350000000000003,,6.074047250392443
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.7327,47.37292,1,-3.13,-3.13,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.7327,50.52607,306,-0.5047058823529411,-0.78,,0.7818150876287646
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.7327,58.53896,1977,-0.4840971168437026,-0.78,,0.4061208146224702
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.7327,67.17062,95,-0.6158947368421053,-0.78,,0.8893572801638919
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.8274,58.53896,8,-0.975,-0.78,,0.551543289325507
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.8274,67.17062,471,-0.4206369426751592,-0.78,,0.4118319449577146
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.8274,72.78947,16,-0.585,-0.78,,0.6679520940905868
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.9125,58.53896,1,-2.34,-2.34,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.9125,67.17062,16,-0.683125,-0.78,,0.8968368023224738
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.9125,72.78947,206,-0.5225242718446602,-0.78,,0.4132883442653141
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.9125,84.14777,7,-0.6685714285714285,-0.78,,0.2948122889471972
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.99,72.78947,4,-0.585,-0.78,,0.3899999999999999
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.99,84.14777,40,-0.7215,-0.78,,0.2080624906127964
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,2.99,89.23958,7,-0.6685714285714285,-0.78,,0.2948122889471972
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,3.0654,89.23958,19,-0.5747368421052631,-0.78,,0.352882864119914
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,3.0654,103.6679,1,-0.78,-0.78,,
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,3.1508,89.23958,5,-0.4679999999999999,-0.78,,0.4272235948540295
2026-05-28,20.15,logs/5-28 20.15/log0001.csv,3.1508,103.6679,5,0.0,0.0,,0.0
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.2201,3.89676,4,-6.8375,-6.640000000000001,,3.0161937935086334
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.2201,4.399962,1,-3.13,-3.13,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.28,3.89676,6,-1.5633333333333332,-2.735,,4.41977224149239
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.28,4.399962,7,-6.92,-5.47,,6.771646771650157
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3021,3.89676,2,-5.075,-5.075,,4.970960671741429
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3021,4.399962,3,-4.946666666666666,-8.59,,7.005742882331132
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3021,4.699582,1,-20.31,-20.31,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3628,4.699582,1,-3.13,-3.13,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3628,5.624956,6,-4.296666666666667,-4.295,,4.939014746552866
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3628,6.225371,1,-1.56,-1.56,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,3.89676,1,-11.72,-11.72,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,4.399962,1,-4.69,-4.69,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,4.699582,3,-1.5633333333333337,0.0,,2.707772762499345
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,5.624956,2,-15.235,-15.235,,7.1771338290434565
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,6.225371,9,-0.6944444444444444,0.0,,6.339183920488329
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.3948,6.565505,2,-8.205,-8.205,,1.6617009357883874
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,3.89676,1,7.03,7.03,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,4.399962,3,-3.9033333333333338,-2.34,,2.707772762499345
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,4.699582,2,-6.25,-6.25,,3.309259735953042
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,5.624956,3,-6.513333333333333,-7.03,,3.156870813532498
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,6.225371,6,-4.294999999999999,-0.78,,8.723895345543754
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,6.565505,10,-3.516,-3.52,,5.671543391744829
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,7.731196,1,-7.03,-7.03,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.45,8.044332,1,-6.25,-6.25,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,3.89676,1,-2.34,-2.34,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,5.624956,1,-3.13,-3.13,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,6.225371,6,-2.085,-1.565,,4.9844427973445535
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,6.565505,7,-1.3385714285714283,0.0,,3.684378864754224
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,7.731196,15,-3.853333333333333,-2.34,,4.223312286188019
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.4801,8.044332,1,0.78,0.78,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,4.699582,1,-4.69,-4.69,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,5.624956,1,-9.38,-9.38,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,6.565505,7,-7.142857142857143,-6.25,,6.43170458039887
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,7.731196,31,-2.3696774193548387,-2.34,,3.9301106717843353
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,8.044332,38,-3.392368421052632,-4.300000000000001,,4.982077301585737
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.5473,9.456532,5,-1.5619999999999998,-3.91,,7.246093430256058
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.593,5.624956,1,-1.56,-1.56,,
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.593,6.565505,2,-5.86,-5.86,,11.59655121145938
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.593,7.731196,2,-1.565,-1.565,,2.2132442251138937
2026-05-30,20.16,logs/5-30 20.16/log0001.csv,1.593,8.044332,23,-2.412608695652174,-2.34,,5.403172651651742
