t_rel_s,RPM,MPH,Throttle,load,FBKC,FLKC,avcs,Timing,rpm_bin,load_bin,CL/OL,sig_gear,gear_change_pct,time_since_shift_s,sig_lift_sustained,sig_rpm_step,sig_now_lifted,shift_class,log,rom
23.240000000000002,2120,34,29.02,1.21938450654404,-1.4,0.0,19,13.0,2200.0,1.17,10,True,0.47421866590118067,0.5862557549958448,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.28,2085,34,28.63,1.22115361554143,-1.4,0.0,21,13.5,2200.0,1.17,10,True,0.4611342351716961,0.6395517327227398,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.32,2076,34,27.06,1.17138728323699,-1.4,0.0,21,13.5,2200.0,1.17,10,True,0.4611342351716961,0.6928477104496348,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.36,2117,34,26.67,1.13297910024796,-1.4,0.0,22,12.5,2200.0,1.17,10,True,0.4611342351716961,0.7461436881765298,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.400000000000002,2129,34,26.67,1.16335447498238,-1.4,0.0,22,13.5,2200.0,1.17,10,True,0.4611342351716961,0.7994396659034247,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.44,2098,34,26.27,1.19041830532714,-1.4,0.0,22,13.5,2200.0,1.17,10,True,0.4611342351716961,0.8527356436303197,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.48,2137,34,25.88,1.14847314847315,-1.4,0.0,22,13.0,2200.0,1.17,10,True,0.4611342351716961,0.9060316213572147,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.52,2133,34,25.1,1.11926863572433,-1.4,0.0,22,13.0,2200.0,1.17,10,True,0.4611342351716961,0.9593275990841097,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.560000000000002,2131,34,24.31,1.08919394579373,-1.4,0.0,22,13.5,2200.0,1.17,10,True,0.4611342351716961,1.0126235768110046,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.6,2120,35,23.14,1.08450106157113,-1.4,0.0,22,13.5,2200.0,1.0,10,True,0.44834010271558533,1.0659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.64,2151,35,21.18,1.02020225502732,-1.4,0.0,22,13.0,2200.0,1.0,10,True,0.44834010271558533,1.1192155322647945,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.68,2155,35,19.61,0.935220417633411,-1.4,0.0,22,14.0,2200.0,1.0,10,True,0.4481497138397503,1.1725115099916896,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.720000000000002,2119,35,19.61,0.889843104872007,-1.4,0.0,22,13.5,2200.0,1.0,10,True,0.4481497138397503,1.2258074877185845,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.76,2165,35,19.22,0.843520443520444,-1.4,0.0,21,14.0,2200.0,0.73,10,True,0.4481497138397503,1.2791034654454796,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.8,2167,35,19.22,0.845413637937003,-1.05,0.0,21,14.5,2200.0,0.73,10,True,0.4481497138397503,1.3323994431723745,True,False,False,shift,5-23 20.14/log0003.csv,20.14
23.84,2142,35,18.43,0.852480448231586,-0.35,0.0,21,15.0,2200.0,0.73,10,True,0.4481497138397503,1.3856954208992696,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.47999999999996,3146,37,27.06,1.02606484424666,-1.4,0.0,19,16.0,3000.0,1.0,8,True,0.2580902354375764,1.5455833540799544,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.52,3145,38,27.06,1.01987597392272,-2.8,0.0,20,14.5,3000.0,1.0,8,True,0.2580902354375764,0.0,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.56,3155,38,27.06,1.00328024720704,-2.8,0.0,20,14.5,3300.0,1.0,8,True,0.2580902354375764,0.05329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.59999999999997,3171,38,27.06,1.00821572183237,-2.8,0.0,20,15.0,3300.0,1.0,8,True,0.2580902354375764,0.10659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.64,3182,38,27.06,1.01098279519208,-2.8,0.0,20,15.0,3300.0,1.0,8,True,0.2580902354375764,0.15988793318068495,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.68,3174,39,27.06,1.04005041752009,-2.8,0.0,20,14.5,3300.0,1.0,8,True,0.27261679719146653,0.0,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.71999999999997,3180,39,27.06,1.02482509236695,-2.8,0.0,20,14.5,3300.0,1.0,8,True,0.27261679719146653,0.05329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.76,3203,39,26.67,1.03392397158692,-2.8,0.0,20,14.0,3300.0,1.0,8,True,0.27261679719146653,0.10659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.79999999999995,3201,39,26.27,1.00179617336978,-2.8,0.0,20,14.5,3300.0,1.0,8,True,0.27261679719146653,0.15988793318068495,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.84,3223,39,25.88,0.959553176634862,-2.8,0.0,19,14.5,3300.0,1.0,8,True,0.27261679719146653,0.21318391090757993,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.88,3240,39,25.88,0.957666486611621,-2.8,0.0,19,15.0,3300.0,1.0,8,True,0.27261679719146653,0.2664798886344749,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.91999999999996,3257,39,25.88,0.971937365673933,-2.8,0.0,19,15.0,3300.0,1.0,8,True,0.27261679719146653,0.3197758663613699,True,False,False,shift,5-23 20.14/log0003.csv,20.14
279.96,3235,39,25.88,0.981776025968004,-2.8,0.0,19,15.0,3300.0,1.0,8,True,0.27261679719146653,0.3730718440882649,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.0,3245,39,25.49,0.978674884437596,-2.8,0.0,19,14.5,3300.0,1.0,8,True,0.27261679719146653,0.42636782181515986,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.03999999999996,3249,39,25.1,0.98393351800554,-2.8,0.0,19,15.0,3300.0,1.0,8,True,0.27261679719146653,0.47966379954205485,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.08,3283,40,25.1,0.94194334450198,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.27261679719146653,0.5329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.12,3302,40,25.1,0.922713506965476,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.27261679719146653,0.5862557549958448,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.15999999999997,3304,40,25.1,0.948811866202513,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.27261679719146653,0.6395517327227398,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.2,3287,40,25.1,0.975587497148072,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.27261679719146653,0.6928477104496348,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.23999999999995,3309,40,25.1,0.959818662636948,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.27261679719146653,0.7461436881765298,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.28,3340,40,25.1,0.966394730933313,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.27261679719146653,0.7994396659034247,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.32,3344,40,25.1,0.952822429906542,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.26354757403906753,0.8527356436303197,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.35999999999996,3328,40,25.49,0.979326923076923,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.26354757403906753,0.9060316213572147,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.4,3339,40,25.49,0.98544474393531,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.26354757403906753,0.9593275990841097,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.44,3365,40,25.49,0.977903261757932,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.26354757403906753,1.0126235768110046,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.47999999999996,3385,40,25.49,0.965849335302807,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.26354757403906753,1.0659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.52,3382,40,25.49,0.966706091070373,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.26354757403906753,1.1192155322647945,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.56,3368,41,25.1,0.970652415942997,-2.45,0.0,20,15.5,3300.0,1.0,8,True,0.23172227047463353,0.0,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.59999999999997,3427,41,25.1,0.954012255617158,-2.45,0.0,19,15.5,3300.0,1.0,8,True,0.23172227047463353,0.05329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.64,3426,41,25.1,0.972504378283713,-2.1,0.0,20,16.0,3300.0,1.0,8,True,0.2230879272467174,0.10659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.68,3404,41,25.1,0.960599382988101,-2.1,0.0,19,16.0,3300.0,1.0,8,True,0.22175956675011493,0.15988793318068495,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.71999999999997,3403,41,25.1,0.964055841293167,-2.1,0.0,19,16.0,3300.0,1.0,8,True,0.22175956675011493,0.21318391090757993,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.76,3445,41,25.1,0.949027576197388,-2.1,0.0,20,16.0,3300.0,1.0,8,True,0.22175956675011493,0.2664798886344749,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.79999999999995,3469,42,25.1,0.951455750936869,-2.1,0.0,20,16.0,3300.0,1.0,8,True,0.21113268277729536,0.3197758663613699,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.84,3447,42,24.71,0.963620539599652,-2.1,0.0,20,16.0,3300.0,1.0,8,True,0.20183415930107818,0.3730718440882649,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.88,3464,42,24.71,0.937827499097799,-2.1,0.0,19,16.0,3300.0,1.0,10,True,0.1905430950799571,0.42636782181515986,True,False,False,shift,5-23 20.14/log0003.csv,20.14
280.91999999999996,3482,42,24.71,0.94218009478673,-2.1,0.0,19,16.0,3300.0,1.0,10,False,0.16696469626526347,,True,False,False,load,5-23 20.14/log0003.csv,20.14
280.96,3486,42,24.71,0.943889845094664,-2.1,0.0,19,16.0,3300.0,1.0,10,False,0.15567363204414247,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.0,3495,42,24.71,0.932598898347521,-2.1,0.0,19,16.0,3300.0,1.0,10,False,0.13940121596076244,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.03999999999996,3491,42,24.71,0.945527465444389,-2.1,0.0,19,16.0,3300.0,1.0,10,False,0.112169825780412,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.08,3499,42,24.71,0.937400871615346,-2.1,0.0,19,16.0,3300.0,1.0,10,False,0.09324068870382668,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.12,3542,42,25.1,0.926217704362558,-2.1,0.0,19,16.0,3700.0,1.0,10,False,0.07132274050988614,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.15999999999997,3541,42,25.1,0.946918025841983,-2.1,0.0,19,16.0,3700.0,1.0,10,False,0.0467480713227407,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.2,3516,43,25.1,0.977303754266212,-1.75,0.0,19,16.0,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.23999999999995,3550,43,24.71,0.932723047672699,-1.75,0.0,19,16.0,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.28,3575,43,24.71,0.935123793537558,-1.75,0.0,19,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.32,3554,43,24.71,0.928765388673936,-1.75,0.0,19,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.35999999999996,3567,43,24.71,0.922391197701311,-1.75,0.0,19,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.4,3572,43,24.71,0.92414951700966,-1.75,0.0,18,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.44,3595,43,24.31,0.915271210013908,-1.75,0.0,18,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.47999999999996,3598,43,24.31,0.911799861014594,-1.75,0.0,19,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.52,3580,43,23.53,0.901675977653631,-1.75,0.0,19,16.5,3700.0,1.0,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
281.56,3614,43,19.22,0.803099273607748,-1.75,0.0,18,16.5,3700.0,0.73,10,False,0.0447555305778368,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.04,3660,19,48.63,1.6666074721672,-1.4,0.0,25,15.0,3700.0,1.64,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.08,3709,20,49.02,1.70397734933261,-1.4,0.0,25,15.0,3700.0,1.64,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.12,3804,20,49.41,1.71419558359621,-1.4,0.0,25,15.0,3700.0,1.78,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.16,3904,21,49.41,1.76584053794428,-1.4,0.0,25,15.0,4000.0,1.78,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.2,3957,21,49.41,1.86437507898395,-1.4,0.0,25,14.5,4000.0,1.78,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.2400000000002,4019,21,48.63,1.88927593928838,-1.4,0.0,25,14.5,4000.0,1.95,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.28,4079,21,48.63,1.9910511798958,-1.4,0.0,24,14.0,4000.0,1.95,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.32,4111,22,47.84,2.08141076314989,-1.4,0.0,24,13.5,4000.0,2.12,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.36,4217,22,46.27,2.0457197059521,-1.4,0.0,24,13.0,4400.0,2.12,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.4,4324,23,45.49,2.13177613320999,-1.4,0.0,22,13.0,4400.0,2.12,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.44,4401,23,45.1,2.26201568003636,-1.4,0.0,21,12.5,4400.0,2.28,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.48,4464,24,43.92,2.26815254522036,-1.4,0.0,19,12.0,4400.0,2.28,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.52,4528,24,40.78,2.23861315077569,-1.4,0.0,18,12.0,4400.0,2.28,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.56,4597,24,39.61,2.21517376407244,-1.4,0.0,16,12.5,4400.0,2.28,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.6,4670,24,40.0,2.20228039184198,-1.05,0.0,14,13.0,4800.0,2.28,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.64,4742,25,40.0,2.19857662501977,-1.05,0.0,12,13.0,4800.0,2.12,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2573.68,4827,25,40.39,2.18619153674833,-1.05,0.0,10,13.5,4800.0,2.12,8,False,0.1141914909038197,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2653.92,3210,39,36.47,1.29140186915888,-1.4,0.0,21,16.0,3300.0,1.36,10,False,0.0464908185496421,,True,False,False,load,5-23 20.14/log0003.csv,20.14
2653.96,3221,39,36.47,1.30814251338974,-1.4,0.0,21,16.0,3300.0,1.36,10,False,0.0464908185496421,,True,False,False,load,5-23 20.14/log0003.csv,20.14
2654.0,3223,39,36.47,1.31328834070282,-2.8,0.0,22,14.5,3300.0,1.36,10,False,0.0464908185496421,,True,False,False,load,5-23 20.14/log0003.csv,20.14
2654.04,3227,39,36.47,1.33267219338344,-2.8,0.0,22,14.5,3300.0,1.36,10,False,0.0464908185496421,,True,False,False,load,5-23 20.14/log0003.csv,20.14
2654.08,3263,39,36.47,1.35209195402299,-2.8,0.0,23,14.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.12,3273,39,36.47,1.36278643446379,-2.8,0.0,23,15.0,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.16,3284,39,36.47,1.37218543046358,-2.8,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.2,3297,40,36.47,1.40181983621474,-2.8,0.0,24,15.0,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.2400000000002,3313,40,35.29,1.3950498038032,-2.8,0.0,24,15.0,3300.0,1.36,10,False,0.0464908185496421,,False,True,False,load,5-23 20.14/log0003.csv,20.14
2654.28,3328,40,35.29,1.37498309668695,-2.8,0.0,24,15.0,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.32,3336,40,34.9,1.42687148744848,-2.8,0.0,24,15.0,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.36,3357,40,34.12,1.33585580217488,-2.8,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.4,3385,40,33.73,1.38614270941055,-2.8,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.44,3390,41,33.33,1.41777155077059,-2.8,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.48,3381,41,33.33,1.39452743676971,-2.8,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.52,3401,41,32.94,1.46096162329069,-2.8,0.0,24,15.5,3300.0,1.51,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.56,3441,41,32.16,1.41701663881421,-2.45,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.6,3449,42,32.16,1.45391808626314,-2.45,0.0,25,16.0,3300.0,1.51,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.64,3457,42,31.37,1.40396354694055,-2.45,0.0,24,16.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.68,3454,42,29.8,1.36475356444959,-2.45,0.0,24,16.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.7200000000003,3476,42,29.02,1.26533841616917,-2.45,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.76,3512,42,28.63,1.25321375186846,-2.45,0.0,25,15.5,3700.0,1.17,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.8,3513,42,28.63,1.24526046114432,-2.45,0.0,24,16.0,3700.0,1.17,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.84,3500,42,28.24,1.26797628402029,-2.45,0.0,24,15.5,3300.0,1.36,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.88,3547,42,27.06,1.21767566424695,-2.45,0.0,23,15.5,3700.0,1.17,10,False,0.0464908185496421,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.92,3551,43,26.27,1.17271383315734,-2.45,0.0,23,15.5,3700.0,1.17,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2654.96,3542,43,25.49,1.13546019198193,-2.45,0.0,23,15.5,3700.0,1.17,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.0,3561,43,23.92,1.06400786406404,-2.45,0.0,22,15.5,3700.0,1.0,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.04,3558,43,22.35,0.9512297962052,-2.45,0.0,22,15.0,3700.0,1.0,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.08,3562,43,21.57,0.868224889450411,-2.45,0.0,22,15.5,3700.0,1.0,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.12,3594,43,20.78,0.820090434782609,-2.1,0.0,20,16.0,3700.0,0.73,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.16,3581,43,19.22,0.777214659685864,-2.1,0.0,20,16.0,3700.0,0.73,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
2655.2,3604,43,17.65,0.625638179800222,-0.35,0.0,19,19.0,3700.0,0.57,10,False,0.03616780045351479,,False,False,False,load,5-23 20.14/log0003.csv,20.14
168.08,2223,22,31.76,1.19379217273954,-1.4,0.0,17,13.5,2200.0,1.17,8,True,0.944289425574906,0.10659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.12,2266,22,32.55,1.19152691968226,-2.8,0.0,18,12.0,2200.0,1.17,8,True,0.944289425574906,0.15988793318068495,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.16,2259,22,32.55,1.21527055438752,-2.8,0.0,19,12.5,2200.0,1.17,8,True,0.944289425574906,0.21318391090757993,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.20000000000002,2291,22,31.76,1.19855942376951,-4.2,0.0,19,11.0,2200.0,1.17,8,True,0.944289425574906,0.2664798886344749,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.24,2280,22,31.37,1.20105286246984,-4.2,0.0,20,10.5,2200.0,1.17,8,True,0.944289425574906,0.3197758663613699,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.28,2297,22,31.37,1.19516813581456,-5.6,0.0,20,9.5,2200.0,1.17,8,True,0.944289425574906,0.3730718440882649,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.32000000000002,2311,23,30.98,1.19792297706621,-5.6,0.0,20,9.0,2200.0,1.17,8,True,0.944289425574906,0.42636782181515986,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.36,2361,23,30.98,1.18233612199513,-5.6,0.0,20,9.0,2200.0,1.17,8,True,0.944289425574906,0.47966379954205485,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.4,2372,23,30.98,1.1893760539629,-5.6,0.0,20,9.5,2200.0,1.17,8,True,0.944289425574906,0.5329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.44,2378,23,30.59,1.19545836837679,-5.6,0.0,20,9.5,2200.0,1.17,8,True,0.944289425574906,0.5862557549958448,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.48000000000002,2354,24,30.59,1.19566602931804,-5.6,0.0,21,9.5,2200.0,1.17,8,True,0.971470732907034,0.6395517327227398,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.52,2377,24,30.59,1.20201977698296,-5.6,0.0,20,9.0,2200.0,1.17,8,True,0.971470732907034,0.6928477104496348,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.56,2437,24,30.59,1.18300841370819,-5.6,0.0,20,9.0,2600.0,1.17,10,True,0.971470732907034,0.7461436881765298,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.6,2456,24,30.98,1.17911025145068,-5.6,0.0,21,9.5,2600.0,1.17,10,True,0.971470732907034,0.7994396659034247,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.64000000000001,2435,24,30.98,1.22082349317178,-5.6,0.0,21,10.0,2600.0,1.17,10,True,0.971470732907034,0.8527356436303197,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.68,2428,24,30.59,1.2058078467717,-5.6,0.0,21,10.0,2600.0,1.17,10,True,0.971470732907034,0.9060316213572147,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.72,2451,24,29.8,1.18396736359001,-5.6,0.0,20,9.0,2600.0,1.17,10,True,0.971470732907034,0.9593275990841097,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.76000000000002,2501,24,29.8,1.17060881735479,-5.6,0.0,20,9.5,2600.0,1.17,10,True,0.971470732907034,1.0126235768110046,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.8,2524,24,29.8,1.17266244057052,-5.6,0.0,20,9.5,2600.0,1.17,10,True,0.971470732907034,1.0659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.84,2496,24,29.8,1.19339008512769,-5.6,0.0,21,10.0,2600.0,1.17,10,True,0.971470732907034,1.1192155322647945,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.88,2508,25,29.41,1.17260492473333,-5.25,0.0,21,10.0,2600.0,1.17,10,True,0.8881903143585389,1.1725115099916896,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.92000000000002,2553,25,29.41,1.16933320278077,-5.25,0.0,21,10.0,2600.0,1.17,10,True,0.8881903143585389,1.2258074877185845,True,False,False,shift,5-23 20.14/log0003.csv,20.14
168.96,2561,25,29.41,1.16825768667643,-5.25,0.0,20,10.0,2600.0,1.17,10,True,0.8881903143585389,1.2791034654454796,True,False,False,shift,5-23 20.14/log0003.csv,20.14
169.0,2573,25,29.41,1.1736443148688,-5.25,0.0,20,10.0,2600.0,1.17,10,True,0.8881903143585389,1.3323994431723745,True,False,False,shift,5-23 20.14/log0003.csv,20.14
169.04000000000002,2589,25,29.41,1.15805330243337,-5.25,0.0,20,11.0,2600.0,1.17,10,True,0.8739167374681396,1.3856954208992696,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.08,2579,25,29.41,1.16265632573921,-5.25,0.0,21,10.5,2600.0,1.17,10,True,0.8591333899745115,1.4389913986261644,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.12,2621,25,29.41,1.15833651278138,-5.25,0.0,21,10.0,2600.0,1.17,10,True,0.8387425658453697,1.4922873763530595,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.16,2650,25,29.41,1.15121214979719,-5.25,0.0,20,10.5,2600.0,1.17,10,True,0.8015293118096857,1.5455833540799544,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.20000000000002,2648,26,29.41,1.16386292834891,-5.25,0.0,20,11.0,2600.0,1.17,10,True,0.6972933608447627,1.5988793318068495,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.24,2656,26,29.41,1.14973171420503,-5.25,0.0,20,11.0,2600.0,1.17,10,True,0.66670712465105,1.6521753095337444,True,True,False,shift,5-23 20.14/log0003.csv,20.14
169.28,2669,26,29.41,1.15874473067916,-5.25,0.0,20,10.5,2600.0,1.17,10,True,0.6239834931423718,1.7054712872606395,True,True,False,shift,5-23 20.14/log0003.csv,20.14
