run_ts,baseline,rom_rev,thread,metric,value,n_events,n_samples,n_pulls,delta_vs_baseline,delta_vs_prior
2026-05-18T01:31:00+00:00,stock,20.12,timing_sum,fbkc_events_per_min,0.09008223636416471,31.0,,,-0.027236914387388872,-0.2102572778693166
2026-05-18T01:31:00+00:00,stock,20.12,timing_sum,flkc_events_per_min,0.16563507976636738,57.0,,,0.12297357040216608,-0.17387915371495932
2026-05-18T01:31:00+00:00,stock,20.12,timing_sum,total_knock_per_min,0.25571731613053206,,,,0.09573665601477718,-0.384136431584276
2026-05-18T01:31:00+00:00,stock,20.12,timing_sum,min_fbkc_depth,-7.0,,,,-2.8,-2.8
2026-05-18T01:31:00+00:00,stock,20.12,timing_sum,timing_osc_per_min,0.709034376543748,244.0,,,-0.24018420680973096,-0.16586768665813234
2026-05-18T01:31:00+00:00,stock,20.12,wgdc,mean_target_attainment,0.8293115953918506,,,72.0,,0.061671661420596546
2026-05-18T01:31:00+00:00,stock,20.12,wgdc,mean_peak_mrp,9.870416666666666,,,72.0,,-3.694083333333335
2026-05-18T01:31:00+00:00,stock,20.12,wgdc,wgdc_pegged_pulls,0.0,,,72.0,,0.0
2026-05-18T01:31:00+00:00,stock,20.12,ol_fueling,afr_osc_per_min,0.9037282422340395,311.0,,,0.2744709791120703,-0.2976298146998858
2026-05-18T01:31:00+00:00,stock,20.12,ol_fueling,ffb_wbo2_div_per_min,2.0515502862290416,706.0,,,-0.14551744602732564,-0.7559712598665449
2026-05-18T01:31:00+00:00,stock,20.12,ol_fueling,maf_corr_mean_pct,1.8318566670646306,,242903.0,,3.1936857791581725,2.9104430330774056
2026-05-18T01:31:00+00:00,stock,20.12,ol_fueling,maf_corr_mean_abs_pct,2.3931842752045056,,242903.0,,0.5353559068204208,0.9609184601884802
2026-05-18T01:31:00+00:00,stock,20.12,cross_thread,stutter_signature_per_min,1.3657629384244327,470.0,,,-0.14872064400471352,-0.5276818252214279
