log_date,rom_rev,log_path,pull_id,sample_offset,abs_sample,time,RPM,MPH,gear_ratio,APP,Throttle,mrp,Trgt_Boost,wgdc,Tdp,tdi,avcs,Timing,FFB,wbo2,MAF,FBKC,FLKC,IAM
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,0,55181,14929.4,4679.0,78.9141,59.29231911660907,100.0,96.8627,1.73,18.4535,74.5098,10.1046,0.0,3.0,22.5,8.43058,19.5228,131.33,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,1,55182,14929.44,5010.5,78.9141,63.49308932117327,100.0,100.0,2.17,20.4369,75.2941,10.1046,0.0,4.0,11.0,12.1345,19.606,125.62,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,2,55183,14929.48,4953.5,78.9141,62.77078494210794,100.0,100.0,2.6,20.4367,73.7255,10.1047,0.0,7.0,10.5,12.2182,19.4377,143.45,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,3,55184,14929.52,4730.25,78.9141,59.94175945743536,100.0,100.0,2.89,20.4367,73.7255,10.1047,0.0,8.0,21.5,12.2182,19.7336,139.09,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,4,55185,14929.56,4707.0,78.9141,59.6471353028166,100.0,100.0,3.18,20.4367,75.2941,10.1047,0.0,7.0,21.0,12.278,19.606,135.22,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,5,55186,14929.6,5099.75,78.9141,64.62406591470979,100.0,100.0,3.47,20.4366,73.7255,10.1049,0.0,8.0,17.5,12.278,19.6485,142.48,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,6,55187,14929.64,4880.0,78.9141,61.83939245331315,100.0,100.0,3.91,20.4366,73.7255,10.1049,0.0,8.0,21.0,12.278,19.312,155.45,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,7,55188,14929.68,4665.25,78.9141,59.118079025167866,100.0,100.0,4.2,20.4366,74.902,10.1049,0.0,8.0,20.5,12.283,19.4803,150.7,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,8,55189,14929.72,5012.0,78.9141,63.512097331148674,100.0,100.0,4.63,20.4366,74.902,10.1049,0.0,7.0,20.5,12.283,19.312,155.89,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,9,55190,14929.76,5104.25,78.9141,64.681089944636,100.0,100.0,5.79,20.4365,73.7255,10.105,0.0,7.0,20.5,12.0906,12.5701,182.44,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,10,55191,14929.8,4674.75,80.1569,58.3199949099828,100.0,100.0,7.24,20.4364,74.5098,10.105,0.0,7.0,17.0,11.7784,12.3593,191.09,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,11,55192,14929.84,4853.75,80.1569,60.5531152028085,92.1569,100.0,8.69,20.4364,74.5098,10.105,0.0,6.0,16.5,11.7784,12.6552,197.81,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,12,55193,14929.88,5139.25,79.5355,64.61580049160438,94.5098,100.0,9.71,20.4364,74.1176,10.105,0.0,6.0,16.5,11.5215,12.3187,214.68,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,13,55194,14929.92,4859.0,79.5355,61.09221668311635,95.6863,100.0,11.3,20.4363,74.5098,10.105,0.0,7.0,15.5,10.7905,12.0653,228.91,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,14,55195,14929.96,4888.0,80.1569,60.980402186212295,92.9412,100.0,13.77,20.4363,74.5098,10.105,0.0,6.0,14.5,10.7905,12.1485,240.92,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,15,55196,14930.0,5090.0,80.1569,63.50045972336755,93.3333,100.0,15.22,20.4363,74.1176,10.1051,0.0,5.0,14.5,11.0398,12.2336,258.45,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,16,55197,14930.04,4988.5,80.7783,61.75544669793744,96.4706,100.0,16.23,20.4363,74.1176,10.1051,0.0,6.0,14.0,10.6569,11.812,274.59,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,17,55198,14930.08,4964.75,80.7783,61.4614320925298,94.5098,100.0,18.7,20.4362,74.1176,10.1051,0.0,5.0,13.0,10.6569,11.812,281.88,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,18,55199,14930.12,5078.5,81.3996,62.38974147293106,94.5098,100.0,19.42,20.4362,65.8824,1.90842,0.0,5.0,11.0,10.0856,11.4755,292.46,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,19,55200,14930.16,5038.0,81.3996,61.89219603044732,94.5098,100.0,20.73,20.4362,65.8824,1.90842,0.0,6.0,10.5,10.0856,11.0964,299.94,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,20,55201,14930.2,5065.25,82.021,61.755526023823165,94.5098,100.0,21.6,20.4361,63.1373,-0.683191,-0.0600947,5.0,10.5,10.5228,10.843,301.94,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,21,55202,14930.24,5032.5,82.021,61.35623803660038,95.6863,100.0,22.03,20.4361,59.6078,-3.69904,-0.265901,6.0,10.0,10.5968,11.3072,303.93,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,22,55203,14930.28,5155.25,82.6424,62.380206770374535,96.0784,100.0,22.18,20.4361,59.6078,-3.69904,-0.265901,5.0,10.5,10.5968,11.0964,297.95,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,23,55204,14930.32,5187.0,82.6424,62.76439212801178,96.4706,100.0,22.18,20.436,58.8235,-4.07646,-0.503107,5.0,10.5,10.6155,10.5491,299.94,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,24,55205,14930.36,5099.25,83.2637,61.242173960561445,95.6863,100.0,22.03,20.436,58.8235,-4.07646,-0.503107,4.0,10.5,10.6155,10.7173,298.45,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,25,55206,14930.4,5198.0,83.2637,62.42816497465282,94.5098,100.0,21.89,20.436,59.6078,-3.55373,-0.699546,4.0,10.5,10.6455,10.464,294.95,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,26,55207,14930.44,5251.75,83.8851,62.6064700405674,95.6863,100.0,21.6,20.4359,59.6078,-2.49973,-0.846436,5.0,11.0,10.6682,10.17,294.45,-1.4,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,27,55208,14930.48,5178.5,83.8851,61.73325179322669,96.4706,100.0,21.16,20.4359,59.6078,-2.49973,-0.846436,4.0,12.5,10.6682,10.2532,293.46,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,28,55209,14930.52,5246.25,84.5065,62.08102335323318,95.2941,100.0,20.87,20.4359,61.1765,-1.31066,-0.937121,4.0,12.5,10.672,10.17,293.46,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,29,55210,14930.56,5262.75,84.5065,62.27627460609538,94.5098,100.0,20.58,20.4358,61.9608,-0.087779,-0.965863,4.0,13.0,10.6833,10.3383,288.97,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,30,55211,14930.6,5273.25,85.1279,61.94502624873866,94.1176,100.0,20.29,20.4358,61.9608,-0.087779,-0.965863,5.0,13.0,10.6833,10.17,288.97,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,31,55212,14930.64,5285.25,85.1279,62.08599060942417,92.9412,100.0,19.86,20.4358,62.7451,0.453292,-0.901119,4.0,13.0,10.7944,10.5897,286.47,0.0,-2.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,32,55213,14930.68,5292.0,85.7492,61.714861479757246,92.9412,100.0,19.71,20.4358,62.7451,0.453292,-0.901119,5.0,12.0,10.7944,11.0538,288.97,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,33,55214,14930.72,5331.0,85.7492,62.16967621855364,92.9412,100.0,19.57,20.4357,63.9216,1.69387,-0.765819,5.0,12.5,10.8842,11.1389,286.97,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,34,55215,14930.76,5332.5,86.3706,61.73975866788005,93.3333,100.0,19.42,20.4357,64.3137,2.33684,-0.597075,5.0,12.5,10.9395,11.2221,288.47,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,35,55216,14930.8,5395.25,86.3706,62.46627903476415,94.1176,100.0,19.42,20.4357,64.3137,2.33684,-0.597075,4.0,12.5,10.9395,11.3072,290.96,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,36,55217,14930.84,5352.75,86.992,61.53152013978296,94.5098,100.0,19.42,20.4356,64.7059,2.68724,-0.410497,4.0,12.5,10.9754,11.1795,288.97,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,37,55218,14930.88,5423.75,86.992,62.34768714364539,95.6863,100.0,19.57,20.4356,64.7059,2.50827,-0.23284,4.0,12.5,10.9955,11.0538,290.46,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,38,55219,14930.92,5390.0,87.6133,61.520339948386834,96.0784,100.0,19.42,20.4356,64.7059,2.50827,-0.23284,5.0,12.5,10.9955,11.4329,291.96,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,39,55220,14930.96,5403.25,87.6133,61.6715726950132,96.0784,100.0,19.71,20.4355,64.3137,2.16534,-0.0730168,4.0,12.5,11.0035,11.3072,296.95,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,40,55221,14931.0,5469.75,88.2347,61.99091740551053,94.5098,100.0,19.86,20.4355,64.3137,2.16534,-0.0730168,5.0,12.5,11.0035,11.0964,297.45,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,41,55222,14931.04,5463.5,88.2347,61.92008359522954,92.1569,100.0,19.86,20.4355,63.5294,1.26511,0.0399824,4.0,12.5,10.9995,11.0113,299.94,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,42,55223,14931.08,5469.25,88.8561,61.5517674082027,91.3726,100.0,20.0,20.4354,63.1373,1.00792,0.139604,4.0,12.5,11.0075,11.0538,299.44,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,43,55224,14931.12,5521.0,88.8561,62.13416974186353,90.9804,100.0,20.0,20.4354,63.1373,1.00792,0.139604,4.0,12.5,11.0075,11.0964,298.45,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,44,55225,14931.16,5516.0,89.4775,61.64678271073733,89.0196,100.0,20.15,20.4354,62.7451,0.5364,0.214701,5.0,12.5,11.0116,11.1795,299.94,0.0,-3.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,45,55226,14931.2,5523.0,89.4775,61.72501466849207,85.4902,100.0,20.15,20.3726,62.7451,0.41471,0.273153,4.0,16.0,11.0277,11.0538,301.94,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,46,55227,14931.24,5570.0,90.0988,61.82102314348249,78.8235,100.0,20.0,20.3726,62.7451,0.41471,0.273153,5.0,14.5,11.0277,10.843,300.44,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,47,55228,14931.28,5576.0,90.0988,61.88761670521694,72.1569,100.0,20.0,18.048,56.8627,-4.67608,-0.0139674,4.0,13.5,11.0398,10.9281,299.94,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,48,55229,14931.32,5599.75,90.7202,61.72550325065421,69.8039,80.7843,19.71,18.048,56.8627,-4.67608,-0.0139674,4.0,13.5,11.0398,10.8856,300.94,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,49,55230,14931.36,5636.0,90.7202,62.12508349849317,69.4118,68.6274,19.28,16.6405,53.7255,-7.11913,-0.573726,4.0,12.5,11.0845,10.843,298.94,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,50,55231,14931.4,5653.5,91.3416,61.894032948842586,69.8039,65.8824,18.99,16.6119,54.902,-5.81665,-0.964011,4.0,12.5,9.76187,10.6748,295.95,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,51,55232,14931.44,5617.5,91.3416,61.49990803752069,70.5882,66.2745,18.7,16.6119,54.902,-5.81665,-0.964011,5.0,12.5,9.76187,10.9281,293.95,0.0,0.0,1.0
2026-04-24,20.8,logs/April/4-24/4-24 full.csv,20.8__4-24 full__s55181,52,55233,14931.48,5657.0,91.3416,61.93235064855444,70.5882,66.6667,18.55,16.4891,54.902,-5.21032,-1.29558,5.0,12.5,9.8,10.3789,292.46,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,0,19168,771.2,2629.0,25.0,105.16,100.0,100.0,3.33,16.07,80.0,10.0781,0.0,26.0,17.0,11.78,12.4,70.51,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,1,19169,771.24,2660.0,26.0,102.3076923076923,100.0,100.0,3.47,16.65,80.0,10.0781,0.0,26.0,17.0,11.97,12.32,72.27,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,2,19170,771.28,2684.0,26.0,103.23076923076924,100.0,100.0,3.62,16.65,80.0,10.0781,0.0,26.0,17.0,11.97,12.07,74.51,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,3,19171,771.32,2680.0,27.0,99.25925925925924,100.0,100.0,3.76,16.85,80.0,10.0781,0.0,26.0,17.0,12.0,12.36,75.03,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,4,19172,771.36,2721.0,27.0,100.77777777777776,100.0,100.0,3.91,16.85,80.0,10.0781,0.0,26.0,17.0,12.0,12.36,77.78,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,5,19173,771.4,2761.0,27.0,102.25925925925924,100.0,100.0,4.05,17.36,80.0,10.0781,0.0,26.0,17.0,12.03,12.19,78.34,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,6,19174,771.44,2787.0,27.0,103.22222222222224,100.0,100.0,4.2,17.99,80.0,10.0781,0.0,26.0,17.0,12.05,12.57,82.03,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,7,19175,771.48,2806.0,27.0,103.92592592592592,100.0,100.0,4.49,17.99,80.0,10.0781,0.0,27.0,17.0,12.05,12.7,83.77,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,8,19176,771.52,2854.0,27.0,105.70370370370372,100.0,100.0,4.63,18.31,80.0,10.0781,0.0,27.0,17.5,12.08,12.66,86.35,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,9,19177,771.56,2886.0,28.0,103.07142857142856,100.0,100.0,4.78,18.61,80.0,10.0781,0.0,27.0,17.0,12.09,12.44,89.77,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,10,19178,771.6,2912.0,28.0,104.0,100.0,100.0,5.07,18.61,80.0,10.0781,0.0,28.0,17.0,12.09,12.36,92.66,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,11,19179,771.64,2938.0,29.0,101.3103448275862,100.0,100.0,5.21,18.8,80.0,10.0781,0.0,28.0,16.5,12.07,12.23,94.14,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,12,19180,771.68,2943.0,29.0,101.48275862068964,100.0,100.0,5.5,18.8,80.0,10.0781,0.0,28.0,16.5,12.07,12.28,96.13,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,13,19181,771.72,2977.0,29.0,102.65517241379312,100.0,100.0,5.79,19.1,80.0,10.0781,0.0,28.0,16.0,12.03,12.23,97.83,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,14,19182,771.76,3014.0,29.0,103.93103448275862,100.0,100.0,5.94,19.34,80.0,10.0781,0.0,29.0,16.5,12.0,11.9,101.01,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,15,19183,771.8,3056.0,30.0,101.86666666666666,100.0,100.0,6.23,19.34,80.0,10.0781,0.0,29.0,16.0,12.0,11.64,102.81,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,16,19184,771.84,3076.0,30.0,102.53333333333332,100.0,100.0,6.52,19.56,80.0,10.0781,0.0,29.0,16.0,11.98,11.69,105.99,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,17,19185,771.88,3126.0,30.0,104.2,100.0,100.0,6.95,19.8,80.0,10.0781,0.0,29.0,16.0,11.95,11.6,110.03,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,18,19186,771.92,3167.0,30.0,105.56666666666666,100.0,100.0,6.81,19.8,80.0,10.0781,0.0,30.0,16.5,11.95,11.43,113.11,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,19,19187,771.96,3187.0,31.0,102.80645161290325,100.0,100.0,7.1,20.19,79.61,10.0781,0.0,30.0,16.0,11.5,11.56,115.22,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,20,19188,772.0,3214.0,31.0,103.6774193548387,100.0,100.0,7.82,20.19,79.61,10.0781,0.0,30.0,16.5,11.5,11.14,116.38,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,21,19189,772.04,3240.0,32.0,101.25,100.0,100.0,8.4,20.27,79.22,10.0781,0.0,29.0,15.5,11.83,11.48,121.31,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,22,19190,772.08,3265.0,32.0,102.03125,100.0,100.0,8.69,20.28,78.82,10.0781,0.0,29.0,16.0,11.77,11.39,124.44,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,23,19191,772.12,3352.0,32.0,104.75,100.0,100.0,8.98,20.28,78.82,10.0781,0.0,29.0,15.5,11.77,11.56,131.26,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,24,19192,772.16,3386.0,32.0,105.8125,100.0,100.0,9.42,20.28,78.43,10.0781,0.0,29.0,15.5,11.7,11.35,141.47,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,25,19193,772.2,3385.0,33.0,102.57575757575758,100.0,100.0,10.0,20.28,78.04,10.0781,0.0,29.0,16.0,11.43,11.43,144.53,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,26,19194,772.24,3407.0,33.0,103.24242424242424,100.0,100.0,10.43,20.28,78.04,10.0781,0.0,29.0,14.5,11.43,11.14,152.28,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,27,19195,772.28,3483.0,34.0,102.44117647058825,100.0,100.0,11.01,20.28,77.65,10.0781,0.0,28.0,14.5,11.4,11.18,162.98,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,28,19196,772.32,3542.0,34.0,104.17647058823528,100.0,100.0,11.3,20.28,77.65,10.0781,0.0,28.0,14.5,11.4,10.97,167.68,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,29,19197,772.36,3553.0,35.0,101.51428571428572,100.0,100.0,12.17,20.28,76.86,10.0781,0.0,28.0,13.5,11.37,10.84,171.28,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,30,19198,772.4,3568.0,35.0,101.94285714285714,100.0,100.0,12.75,20.28,76.47,10.0781,0.0,28.0,14.0,11.07,10.63,173.76,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,31,19199,772.44,3628.0,35.0,103.65714285714286,100.0,100.0,13.62,20.28,76.47,10.0781,0.0,27.0,13.0,11.07,10.84,178.57,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,32,19200,772.48,3731.0,35.0,106.6,100.0,100.0,14.06,20.58,76.08,10.0781,0.0,27.0,12.5,11.17,11.1,179.89,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,33,19201,772.52,3742.0,37.0,101.13513513513512,100.0,100.0,14.93,21.05,75.29,10.0781,0.0,27.0,12.5,10.82,11.18,189.65,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,34,19202,772.56,3767.0,37.0,101.8108108108108,100.0,100.0,15.8,21.05,75.29,10.0781,0.0,27.0,12.0,10.82,11.01,195.89,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,35,19203,772.6,3805.0,37.0,102.83783783783784,100.0,100.0,16.52,21.22,74.9,10.0781,0.0,26.0,12.5,10.91,11.35,204.37,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,36,19204,772.64,3891.0,37.0,105.16216216216216,100.0,100.0,17.39,21.22,74.9,10.0781,0.0,26.0,12.5,10.91,11.22,215.68,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,37,19205,772.68,3953.0,39.0,101.35897435897436,100.0,100.0,18.12,21.74,74.12,10.0781,0.0,26.0,12.0,10.4,11.39,228.33,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,38,19206,772.72,3999.0,39.0,102.53846153846152,100.0,100.0,19.42,22.29,73.33,10.0781,0.0,26.0,11.0,10.65,11.39,237.98,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,39,19207,772.76,4001.0,39.0,102.5897435897436,100.0,100.0,19.71,22.29,73.33,10.0781,0.0,25.0,10.0,10.65,11.14,248.51,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,40,19208,772.8,4039.0,39.0,103.56410256410255,100.0,100.0,20.44,22.21,71.37,7.63792,0.0,24.0,9.5,10.53,11.14,249.03,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,41,19209,772.84,4144.0,40.0,103.6,100.0,100.0,20.87,22.29,67.06,4.28148,0.26103,23.0,9.5,10.57,10.93,259.56,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,42,19210,772.88,4240.0,40.0,106.0,100.0,100.0,21.31,22.29,67.06,4.28148,0.26103,23.0,9.5,10.57,11.18,265.48,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,43,19211,772.92,4274.0,42.0,101.76190476190476,100.0,100.0,21.6,22.29,64.71,2.61813,0.44422,21.0,9.5,10.57,11.1,275.05,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,44,19212,772.96,4071.0,42.0,96.92857142857144,100.0,100.0,21.74,22.29,64.71,2.61813,0.44422,21.0,9.0,10.57,11.26,270.49,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,45,19213,773.0,4310.0,42.0,102.61904761904762,100.0,100.0,21.16,22.29,63.92,0.863824,0.536231,18.0,10.0,10.66,11.48,266.85,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,46,19214,773.04,4467.0,42.0,106.35714285714286,100.0,100.0,20.58,22.29,64.71,2.85576,0.730543,17.0,10.0,10.72,11.31,255.35,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,47,19215,773.08,4458.0,43.0,103.67441860465117,100.0,100.0,19.86,22.29,64.71,2.85576,0.730543,17.0,10.5,10.72,11.39,260.38,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,48,19216,773.12,4369.0,43.0,101.6046511627907,100.0,100.0,20.44,22.29,68.24,6.1787,1.09613,16.0,10.5,10.94,11.52,273.23,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,49,19217,773.16,4497.0,44.0,102.20454545454544,100.0,100.0,19.86,22.29,70.2,8.02923,1.58105,14.0,10.5,10.96,11.52,265.03,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,50,19218,773.2,4553.0,44.0,103.47727272727272,100.0,100.0,19.57,22.29,70.2,8.02923,1.58105,12.0,10.5,10.96,11.73,254.3,0.0,-1.0,1.0
