sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
32618,1321.36,12.99,12.63,13.36,30,0.00,0.00,-2.85,3024,1.00396825396825,76,18,55.4,50.6,2.62,18.82,24.31,175.88,14.51,12.76,-1.75,1.12,1,10,0,0,20,74.90,0,0,6.40,16.128,0,177.8
32619,1321.4,13.20,12.63,13.36,30,0.00,0.00,-1.21,3029,1.01054716513989,77,17.5,55.4,51.02,2.62,18.82,24.31,175.88,14.51,12.76,-1.75,1.12,1,10,0,0,20,74.90,0,0,6.40,16.156,0,177.8
32620,1321.44,12.70,12.52,13.39,30,0.00,0.00,-5.42,3019,1.01744099378882,77,18,55.4,51.19,2.62,18.82,24.31,179.17,14.51,12.76,-1.75,1.00,1,10,0,0,20,74.90,0,0,6.40,16.1,0,177.8
32621,1321.48,12.61,12.52,13.38,30,0.00,0.00,-6.09,3033,1.01257726860628,76,17.5,55.4,51.19,2.62,18.82,24.31,179.17,14.51,12.62,-1.89,1.03,1,10,0,0,20,74.90,0,0,6.40,16.1773333333333,0,177.8
32622,1321.52,12.66,12.52,13.38,30,0.00,0.00,-5.73,3028,1.02135248947238,76,18,55.4,51.54,2.62,18.82,24.31,175.86,14.51,12.62,-1.89,1.03,1,10,0,0,20,74.90,0,0,6.66,16.79392,0,177.8
32623,1321.56,12.66,12.52,13.37,30,0.00,0.00,-5.68,3023,1.02304193201555,76,18,55.4,51.54,2.62,18.82,24.31,175.86,14.51,12.62,-1.89,1.14,1,10,0,0,20,74.90,0,0,6.40,16.1213333333333,0,177.8
32624,1321.6,12.74,12.52,13.38,30,0.00,0.00,-5.04,3040,1.00378351702583,76,17.5,55.4,50.85,2.62,18.82,24.31,175.86,14.51,12.62,-1.89,1.03,1,10,0,0,20,74.90,0,0,6.40,16.2106666666667,0,177.8
32625,1321.64,12.66,12.52,13.38,30,0.00,0.00,-5.73,3025,1.00018180315676,77,18,55.4,50.43,2.62,18.43,24.31,172.56,14.51,12.76,-1.75,1.03,1,10,0,0,20,74.90,0,0,6.40,16.1346666666667,0,177.8
32626,1321.68,12.53,12.52,13.43,30,0.00,0.00,-7.24,3033,1.01282769991756,77,17.5,55.4,51.19,2.62,18.04,23.92,169.25,14.51,12.62,-1.89,0.88,1,10,0,0,20,74.90,0,0,6.40,16.1733333333333,0,177.8
32627,1321.72,12.61,12.52,13.43,30,0.00,0.00,-6.51,3034,0.99053898137465,77,18,55.4,50.08,2.6,18.04,23.92,165.95,14.51,12.62,-1.89,0.88,1,10,0,0,20,74.90,0,0,6.40,16.1786666666667,0,177.8
32628,1321.76,12.57,12.52,13.41,30,0.00,0.00,-6.68,3044,0.978646517739816,77,18,55.4,49.65,2.6,17.25,23.14,156.04,14.51,12.47,-2.04,0.21,1,10,0,0,20,74.90,0,0,6.40,16.2346666666667,0,177.8
32629,1321.8,12.61,12.40,13.64,30,0.00,0.00,-8.15,3050,0.957993113625184,77,18,55.4,48.69,2.58,16.86,22.75,149.44,14.51,12.33,-2.18,-0.93,1,10,0,0,20,74.90,0,0,6.40,16.264,0,177.8
32630,1321.84,12.53,12.40,13.64,30,0.00,0.00,-8.89,3043,0.938624599457727,77,18,55.4,47.6,2.54,16.47,22.35,146.32,14.51,12.04,-2.47,-0.93,1,10,0,0,20,74.90,0,0,6.14,15.57888,0,177.8
32631,1321.88,12.53,12.29,13.91,30,0.00,0.00,-11.05,3048,0.927679816288034,77,18,55.4,47.13,2.56,16.08,22.35,143.60,14.51,11.89,-2.62,-1.22,1,10,0,0,21,74.90,0,0,6.14,15.60704,0,177.8
32632,1321.92,12.36,12.29,13.96,30,0.00,0.00,-12.93,3049,0.920291875051242,77,18,55.4,46.77,2.54,15.69,21.96,138.13,14.51,11.75,-2.76,-1.93,1,10,0,0,21,74.90,0,0,6.14,15.61216,0,177.8
32633,1321.96,12.74,12.17,13.96,30,0.00,0.00,-9.57,3049,0.895448954489545,77,18,55.4,45.5,2.5,15.29,21.57,132.56,14.51,11.46,-3.05,-1.93,1,10,0,0,21,74.90,0,0,5.89,14.9592,0,177.8
32634,1322,12.61,12.17,14.12,30,0.00,0.00,-11.96,3049,0.898081023454158,77,18.5,55.4,45.63,2.5,14.90,21.18,129.82,14.51,11.31,-3.20,-2.60,1,10,0,0,20,74.90,0,0,5.89,14.9579733333333,0,177.8
32635,1322.04,12.53,12.06,14.12,30,0.00,0.00,-12.72,3051,0.864825891028267,77,19,55.4,43.98,2.48,14.90,21.18,129.80,14.51,11.17,-3.34,-2.60,1,10,0,0,20,74.90,0,0,5.63,14.3205333333333,0,177.8
32636,1322.08,12.57,12.06,14.19,30,-3.13,0.00,-12.87,3047,0.860251046025105,77,19,55.4,43.69,2.46,14.51,21.18,124.34,14.51,11.02,-3.49,-2.59,1,10,0,0,21,74.90,0,0,5.38,13.65168,0,177.8
32637,1322.12,12.78,12.06,14.88,30,-7.81,0.00,-16.44,3051,0.85415061870032,77,19.5,55.4,43.43,2.48,14.12,20.78,121.57,14.51,10.88,-3.63,-3.09,1,10,0,0,21,74.90,0,0,5.12,13.0165333333333,0,177.8
32638,1322.16,12.61,12.40,14.88,30,-9.38,0.00,-17.99,3039,0.864236939531057,77,19.5,55.4,43.77,2.46,13.73,20.78,116.15,14.51,10.73,-3.78,-3.09,1,10,0,0,21,74.90,0,0,4.86,12.3170666666667,0,177.8
32639,1322.2,12.91,12.75,14.86,30,-10.16,0.00,-15.11,3051,0.83913470993117,77,19.5,55.4,42.67,2.44,12.55,20.00,105.12,14.51,10.59,-3.92,-4.05,1,10,0,0,21,74.90,0,0,4.86,12.36672,0,177.8
32640,1322.24,13.25,13.09,14.89,30,-10.94,0.00,-12.41,3046,0.80682862770847,77,20,55.4,40.96,2.42,11.76,19.61,96.92,14.51,10.44,-4.07,-5.17,1,10,0,0,21,74.90,0,0,4.61,11.69664,0,177.8
32641,1322.28,13.71,13.55,14.89,30,-10.94,0.00,-8.62,3049,0.736569367005576,77,20.5,55.4,37.43,2.38,10.59,18.82,85.94,14.51,10.15,-4.36,-5.17,1,10,0,0,21,74.90,0,0,4.61,11.70816,0,177.8
32642,1322.32,14.34,14.01,15.08,30,-10.16,0.00,-5.13,3050,0.712582998606443,77,21.5,55.4,36.22,2.32,10.20,18.04,80.45,14.51,9.86,-4.65,-5.72,1,10,0,0,21,74.90,0,0,4.35,11.0604266666667,0,177.8
32643,1322.36,14.34,14.47,15.08,30,-8.59,0.00,-5.13,3046,0.684025611558036,77,22,55.4,34.72,2.3,9.80,17.65,77.84,14.51,9.43,-5.08,-5.72,1,10,0,0,21,74.90,0,0,4.10,10.3953066666667,0,177.8
32644,1322.4,14.47,14.47,15.66,30,-8.59,0.00,-8.27,3038,0.671834115033325,77,22.5,55.4,34.02,2.28,9.41,17.25,72.29,14.51,9.14,-5.37,-6.20,1,10,0,0,21,74.90,0,0,4.10,10.37056,0,177.8
32645,1322.44,14.51,14.47,15.24,30,-9.38,0.00,-5.07,3047,0.622302453433987,77,23,55.4,31.6,2.24,9.41,17.25,72.24,14.51,8.85,-5.66,-6.30,1,10,0,0,21,74.90,0,0,4.10,10.3995733333333,0,177.8
32646,1322.48,14.38,14.36,15.24,30,-9.38,0.00,-5.99,3026,0.607981492192019,77,24,55.4,30.66,2.22,9.41,17.25,72.29,14.51,8.56,-5.95,-6.30,1,10,0,0,21,74.90,0,0,3.84,9.6824,0,177.8
32647,1322.52,14.26,14.24,15.22,30,-10.16,0.00,-10.16,3029,0.606438831104507,77,24.5,55.4,30.61,2.22,9.41,17.25,72.25,14.51,8.41,-6.10,-6.31,1,8,0,0,21,74.90,0,0,3.84,9.6912,0,177.8
32648,1322.56,14.26,14.36,14.96,30,-10.16,0.00,-10.16,3043,0.599506984387839,77,24.5,55.4,30.4,2.22,9.41,16.86,72.26,14.51,8.41,-6.10,-6.28,1,8,0,0,21,74.90,0,0,3.58,9.08693333333333,0,177.8
32649,1322.6,14.38,14.47,14.96,30,-9.38,0.00,-9.38,3030,0.591335918805182,77,25,55.4,29.86,2.2,9.41,16.86,69.60,14.51,8.27,-6.24,-6.28,1,8,0,0,21,74.90,0,0,3.58,9.04885333333333,0,177.8
32650,1322.64,14.55,14.70,14.85,30,-8.59,0.00,-8.59,3027,0.587710604558969,77,25,55.4,29.65,2.2,9.02,16.86,66.87,14.51,8.27,-6.24,-6.40,1,8,0,0,20,74.90,0,0,3.58,9.04064,0,177.8
32651,1322.68,14.68,14.81,14.85,30,-7.81,0.00,-7.81,3021,0.582076954902772,76,25,55.4,29.31,2.2,8.63,16.47,64.02,14.51,8.12,-6.39,-6.40,1,8,0,0,20,74.90,0,0,3.58,9.02346666666667,0,177.8
32652,1322.72,14.89,15.04,14.81,30,-7.03,0.00,-7.03,3031,0.540900841445306,76,25.5,55.4,27.32,2.14,8.24,16.08,58.58,14.51,7.98,-6.53,-6.65,1,8,0,0,20,74.90,0,0,3.58,9.05109333333333,0,177.8
32653,1322.76,15.14,15.04,14.88,30,-6.25,0.00,-6.25,3023,0.49456710493674,77,26,55.4,24.92,2.1,7.84,15.69,54.45,14.51,7.69,-6.82,-6.95,1,8,0,0,20,74.90,0,0,3.58,9.02944,0,177.8
32654,1322.8,15.06,15.04,14.88,30,-5.47,0.00,-5.47,3013,0.481195020746888,77,26.5,55.4,24.16,2.08,7.06,15.29,51.06,14.51,7.54,-6.97,-6.95,1,8,0,0,20,74.90,0,0,3.33,8.35466666666667,0,177.8
32655,1322.84,14.80,14.93,14.96,30,-5.47,0.00,-5.47,3033,0.466941467436109,76,27.5,55.4,23.6,2.08,7.45,15.29,52.67,14.51,7.40,-7.11,-7.16,1,8,0,0,20,74.90,0,0,3.33,8.41013333333333,0,177.8
32656,1322.88,14.59,14.81,15.17,30,-6.25,0.00,-6.25,3016,0.464599568894047,76,27.5,55.4,23.35,2.06,7.45,15.29,52.77,14.51,7.11,-7.40,-7.07,1,8,0,0,20,74.90,0,0,3.07,7.71968,0,177.8
32657,1322.92,14.42,14.81,15.17,30,-5.47,0.00,-5.47,3014,0.46052762568442,76,28,55.4,23.13,2.06,7.45,15.29,52.72,14.51,7.11,-7.40,-7.07,1,8,0,0,20,74.90,0,0,3.07,7.71456,0,177.8
32658,1322.96,14.85,14.93,15.20,30,-4.69,0.00,-4.69,3020,0.469072847682119,76,28,55.4,23.61,2.08,7.84,15.29,56.18,14.51,6.96,-7.55,-7.04,1,8,0,0,19,74.90,0,0,3.07,7.7312,0,177.8
32659,1323,15.18,15.04,15.20,30,-3.91,0.00,-3.91,3022,0.475314361350099,76,28,55.4,23.94,2.08,8.24,15.69,58.68,14.51,6.96,-7.55,-7.04,1,8,0,0,19,74.90,0,0,3.07,7.73632,0,177.8
32660,1323.04,15.52,15.27,15.20,30,-3.13,0.00,-3.13,3009,0.490129611166501,76,28,55.4,24.58,2.1,8.63,16.08,61.49,14.51,6.96,-7.55,-6.87,1,8,0,0,19,74.90,0,0,3.07,7.70304,0,177.8
32661,1323.08,15.65,15.50,14.97,30,-0.78,0.00,-0.78,3024,0.498693567058045,76,28,55.4,25.13,2.12,8.63,16.08,61.33,14.51,7.11,-7.40,-6.73,1,8,0,0,19,74.90,0,0,3.07,7.74016,0,177.8
32662,1323.12,15.90,15.73,14.97,30,0.00,0.00,0.00,3012,0.514741035856574,76,28,55.4,25.84,2.14,8.63,16.47,64.21,14.51,7.11,-7.40,-6.73,1,8,0,0,18,74.90,0,0,3.33,8.35328,0,177.8
32663,1323.16,15.94,15.96,15.01,30,2.34,0.00,2.34,3012,0.538137140959655,76,27.5,55.4,27.01,2.16,9.41,16.86,69.69,14.51,7.25,-7.26,-6.66,1,8,0,0,18,74.90,0,0,3.33,8.35189333333333,0,177.8
32664,1323.2,15.86,15.96,14.91,30,3.91,0.00,3.91,3023,0.556288762093773,76,27.5,55.4,28.03,2.16,9.41,16.86,69.62,14.51,7.25,-7.26,-6.43,1,8,0,0,18,74.90,0,0,3.58,9.02944,0,177.8
32665,1323.24,15.73,15.85,14.91,30,4.69,0.00,4.69,3009,0.561010470334054,76,27,55.4,28.13,2.16,9.41,16.86,69.71,14.51,7.40,-7.11,-6.43,1,8,0,0,18,74.90,0,0,3.58,8.98538666666667,0,177.8
32666,1323.28,15.44,15.73,14.88,30,5.47,0.00,5.47,3011,0.558352706741946,76,26.5,55.4,28.02,2.16,9.41,16.86,69.63,14.51,7.40,-7.11,-6.47,1,8,0,0,18,74.90,0,0,3.58,8.99285333333333,0,177.8
32667,1323.32,14.97,15.27,14.88,30,5.47,0.00,5.47,3012,0.569123505976096,76,26.5,55.4,28.57,2.16,9.80,17.25,75.17,14.51,7.54,-6.97,-6.47,1,8,0,0,18,74.90,0,0,3.84,9.6384,0,177.8
32668,1323.36,14.51,14.81,14.87,30,3.91,0.00,3.91,3005,0.588419301164725,76,26.5,55.4,29.47,2.18,9.41,17.25,72.47,14.51,7.54,-6.97,-6.24,1,8,0,0,18,74.90,0,0,3.84,9.616,0,177.8
32669,1323.4,14.05,14.47,14.82,30,3.13,0.00,3.13,3007,0.576103766525318,76,26,55.4,28.87,2.2,9.41,17.25,72.46,14.51,7.69,-6.82,-6.21,1,8,0,0,18,74.90,0,0,3.84,9.6216,0,177.8
32670,1323.44,14.09,14.24,14.82,30,2.34,0.00,2.34,3011,0.579172894867962,76,26,55.4,29.06,2.18,9.41,17.25,72.43,14.51,7.69,-6.82,-6.21,1,8,0,0,19,74.90,0,0,3.84,9.6336,0,177.8
32671,1323.48,13.96,14.13,14.83,30,1.56,0.00,1.56,3002,0.592903548225887,76,26,55.4,29.66,2.22,9.41,17.25,72.49,14.51,7.69,-6.82,-6.32,1,8,0,0,19,74.90,0,0,3.84,9.6048,0,177.8
32672,1323.52,13.92,14.01,14.83,30,1.56,0.00,1.56,3009,0.585492314083922,76,25.5,55.4,29.36,2.2,9.41,17.25,72.44,14.51,7.69,-6.82,-6.36,1,8,0,0,19,74.90,0,0,3.84,9.628,0,177.8
32673,1323.56,13.96,14.01,14.83,30,0.78,0.00,0.78,2998,0.58354039856583,76,25.5,55.4,29.16,2.2,9.41,17.25,72.50,14.51,7.69,-6.82,-6.36,1,8,0,0,19,74.90,0,0,3.84,9.5944,0,177.8
32674,1323.6,14.00,14.01,14.85,30,0.00,0.00,0.00,3006,0.572055888223553,76,25.5,55.4,28.66,2.18,9.41,17.25,72.46,14.51,7.69,-6.82,-6.36,1,8,0,0,20,74.90,0,0,3.84,9.6192,0,177.8
32675,1323.64,13.92,14.01,14.85,30,-0.78,0.00,-0.78,3000,0.571247603966997,76,26,55.4,28.56,2.18,9.80,17.25,75.23,14.51,7.54,-6.97,-6.36,1,8,0,0,20,74.90,0,0,3.58,8.95925333333333,0,177.8
32676,1323.68,13.75,14.01,14.89,30,-1.56,0.00,-1.56,3000,0.57344778731561,76,26,55.4,28.67,2.18,9.80,17.25,77.97,14.51,7.54,-6.97,-6.22,1,8,0,0,20,74.90,0,0,3.58,8.95925333333333,0,177.8
32677,1323.72,13.88,13.90,14.90,31,-1.56,0.00,-1.56,3004,0.578628495339547,76,26,55.4,28.97,2.2,10.20,17.65,80.69,14.51,7.54,-6.97,-6.00,1,8,0,0,20,74.90,0,0,3.58,8.97194666666667,0,177.8
32678,1323.76,14.00,14.01,14.90,31,-2.34,0.00,-2.34,2996,0.6039549436796,76,25.5,55.4,30.16,2.22,10.20,17.65,80.73,14.51,7.69,-6.82,-6.00,1,8,0,0,20,74.90,0,0,3.58,8.9488,0,177.8
32679,1323.8,14.09,14.13,14.85,31,-2.34,0.00,-2.34,3004,0.61033535824249,76,25.5,55.4,30.56,2.24,10.59,18.04,83.42,14.51,7.69,-6.82,-6.02,1,8,0,0,20,74.90,0,0,3.58,8.97269333333333,0,177.8
32680,1323.84,14.42,14.24,14.79,30,-2.34,0.00,-2.34,2994,0.612527142141306,76,25.5,55.4,30.56,2.22,10.98,18.04,88.96,14.51,7.83,-6.68,-5.73,1,8,0,0,20,74.90,0,0,3.84,9.5792,0,177.8
32681,1323.88,14.68,14.47,14.79,30,-1.56,0.00,-1.56,3003,0.616434934643244,76,25,55.4,30.85,2.24,11.37,18.43,91.65,14.51,7.83,-6.68,-5.73,1,8,0,0,20,74.90,0,0,3.84,9.6088,0,177.8
32682,1323.92,14.42,14.47,14.75,30,-1.56,0.00,-1.56,2998,0.642481861396047,76,25,55.4,32.1,2.26,11.37,18.82,91.67,14.51,7.98,-6.53,-5.61,1,8,0,0,20,74.90,0,0,3.84,9.5928,0,177.8
32683,1323.96,14.55,14.47,14.75,30,-1.56,0.00,-1.56,2993,0.660651629072682,76,24.5,55.4,32.95,2.28,11.37,18.82,91.70,14.51,8.12,-6.39,-5.61,1,8,0,0,20,74.90,0,0,3.84,9.576,0,177.8
32684,1324,14.42,14.47,14.65,30,-1.56,0.00,-1.56,3017,0.668213457076566,76,24.5,55.4,33.6,2.28,11.37,18.82,94.38,14.51,8.27,-6.24,-5.59,1,8,0,0,20,74.90,0,0,4.10,10.2980266666667,0,177.8
32685,1324.04,14.47,14.47,14.62,30,-2.34,0.00,-2.34,3010,0.678139534883721,76,24.5,55.4,34.02,2.28,11.37,18.82,94.41,14.51,8.27,-6.24,-5.46,1,8,0,0,20,74.90,0,0,4.10,10.2741333333333,0,177.8
32686,1324.08,14.38,14.36,14.62,30,-2.34,0.00,-2.34,3011,0.682098970441714,76,24,55.4,34.23,2.28,11.37,18.82,91.70,14.51,8.41,-6.10,-5.46,1,8,0,0,20,74.90,0,0,4.10,10.2775466666667,0,177.8
32687,1324.12,14.68,14.24,14.61,30,-3.13,0.00,-3.13,3012,0.681872509960159,76,24,55.4,34.23,2.28,10.59,18.82,86.20,14.51,8.41,-6.10,-5.69,1,8,0,0,20,74.90,0,0,4.10,10.28096,0,177.8
32688,1324.16,14.55,14.13,14.63,30,-3.91,0.00,-3.91,3003,0.662392806593956,76,24,55.4,33.15,2.26,9.80,17.65,75.26,14.51,8.41,-6.10,-6.17,1,8,0,0,20,74.90,0,0,4.10,10.2493866666667,0,177.8
32689,1324.2,14.38,14.01,14.63,30,-4.69,0.00,-4.69,3004,0.598052434456929,76,24,55.4,29.94,2.2,8.63,16.86,61.60,14.51,8.12,-6.39,-6.17,1,8,0,0,20,74.90,0,0,4.10,10.2528,0,177.8
32690,1324.24,14.38,13.90,14.83,30,-6.25,0.00,-6.25,3006,0.539920159680639,76,24.5,55.4,27.05,2.14,8.63,16.08,61.57,14.51,7.83,-6.68,-6.83,1,8,0,0,20,74.90,0,0,3.58,8.97792,0,177.8
32691,1324.28,14.26,13.67,14.83,30,-7.03,0.00,-7.03,3003,0.504979184013322,76,25.5,55.4,25.27,2.12,8.24,16.08,58.86,14.51,7.54,-6.97,-6.83,1,8,0,0,20,74.90,0,0,3.58,8.96746666666667,0,177.8
32692,1324.32,14.00,13.55,15.19,30,-8.59,0.00,-8.59,3009,0.484705491401512,76,26,55.4,24.31,2.08,8.24,15.69,58.83,14.51,7.40,-7.11,-6.91,1,8,0,0,20,74.90,0,0,3.33,8.34565333333333,0,177.8
32693,1324.36,13.92,13.67,15.32,30,-8.59,0.00,-8.59,2998,0.475877595263904,76,26.5,55.4,23.78,2.08,8.24,15.69,58.87,14.51,7.25,-7.26,-6.91,1,8,0,0,20,74.90,0,0,3.07,7.67552,0,177.8
32694,1324.4,14.05,13.90,15.32,30,-8.59,0.00,-8.59,2982,0.479275653923541,76,27,55.4,23.82,2.08,8.63,16.08,61.63,14.51,7.11,-7.40,-6.91,1,8,0,0,20,74.90,0,0,3.07,7.63392,0,177.8
32695,1324.44,14.21,14.13,15.34,30,-8.59,0.00,-8.59,2987,0.496593287017661,76,27.5,55.4,24.72,2.1,8.24,16.08,58.86,14.51,6.96,-7.55,-6.81,1,8,0,0,20,74.90,0,0,3.07,7.64608,0,177.8
32696,1324.48,14.42,14.47,15.25,30,-7.03,0.00,-7.03,2986,0.495151971866365,76,27.5,55.4,24.64,2.1,8.24,16.08,58.87,14.51,6.96,-7.55,-6.95,1,8,0,0,20,74.90,0,0,3.07,7.64352,0,177.8
32697,1324.52,14.76,14.81,15.25,30,-6.25,0.00,-6.25,2973,0.492794080551585,76,27.5,55.4,24.42,2.08,7.84,16.08,56.45,14.51,6.96,-7.55,-6.95,1,8,0,0,19,74.90,0,0,3.07,7.61152,0,177.8
32698,1324.56,15.14,15.16,15.20,30,-4.69,0.00,-4.69,2994,0.482605427974948,76,27.5,55.4,24.08,2.08,7.84,15.29,54.60,14.51,6.96,-7.55,-7.13,1,8,0,0,19,74.90,0,0,3.07,7.664,0,177.8
32699,1324.6,15.27,15.50,15.20,30,-3.13,0.00,-3.13,2977,0.471817265703729,76,27.5,55.4,23.41,2.08,7.06,15.29,49.50,14.51,6.82,-7.69,-7.13,1,8,0,0,19,74.90,0,0,3.07,7.62112,0,177.8
32700,1324.64,15.52,15.62,15.27,30,-2.34,0.00,-2.34,2975,0.457613445378151,76,28,55.4,22.69,2.04,6.27,14.90,44.50,14.51,6.82,-7.69,-7.32,1,8,0,0,19,74.90,0,0,3.07,7.616,0,177.8
32701,1324.68,15.69,15.50,15.38,30,-1.56,0.00,-1.56,2994,0.434068136272545,76,28,55.4,21.66,2,5.88,14.12,42.51,14.51,6.53,-7.98,-7.53,1,8,0,0,19,74.90,0,0,3.07,7.66464,0,177.8
32702,1324.72,15.77,15.39,15.38,30,-0.78,0.00,-0.78,2970,0.425252525252525,76,28,55.4,21.05,1.98,5.88,14.12,42.61,14.51,6.38,-8.13,-7.53,1,8,0,0,19,74.90,0,0,2.82,6.9696,0,177.8
32703,1324.76,15.77,15.16,15.50,30,-0.78,0.00,-0.78,2970,0.414176277464433,76,28,55.4,20.5,1.98,5.49,14.12,40.89,14.51,6.24,-8.27,-7.62,1,8,0,0,19,74.90,0,0,2.82,6.96901333333333,0,177.8
32704,1324.8,15.82,15.04,15.50,30,-0.78,0.00,-0.78,2985,0.404053940866069,76,28.5,55.4,20.1,1.96,5.49,14.12,39.10,14.51,6.24,-8.27,-7.74,1,8,0,0,19,74.90,0,0,2.82,7.00421333333333,0,177.8
32705,1324.84,15.69,14.93,15.50,30,-0.78,0.00,-0.78,2976,0.405846774193548,75,28.5,55.4,20.13,1.96,5.49,14.12,39.13,14.51,6.09,-8.42,-7.74,1,8,0,0,18,74.90,0,0,2.82,6.98368,0,177.8
32706,1324.88,15.52,14.93,15.50,30,-0.78,0.00,-0.78,2956,0.402097428958051,75,28.5,55.4,19.81,1.96,5.49,13.73,40.94,14.51,6.09,-8.42,-7.80,1,8,0,0,18,74.90,0,0,2.82,6.93674666666667,0,177.8
32707,1324.92,15.39,14.93,15.50,30,0.00,0.00,0.00,2983,0.385617299471964,75,28.5,55.4,19.17,1.94,5.49,14.12,40.83,14.51,5.95,-8.56,-7.80,1,8,0,0,18,74.90,0,0,2.82,6.99952,0,177.8
32708,1324.96,15.35,14.93,15.51,30,0.00,0.00,0.00,2970,0.397171717171717,75,28.5,55.4,19.66,1.96,5.49,14.12,40.88,14.51,5.95,-8.56,-7.68,1,8,0,0,18,74.90,0,0,2.82,6.9696,0,177.8
32709,1325,15.44,14.93,15.43,30,0.78,0.00,0.78,2953,0.397866395732791,75,28.5,55.4,19.58,1.96,5.49,14.12,40.95,14.51,5.95,-8.56,-7.71,1,8,0,0,18,74.90,0,0,2.82,6.92912,0,177.8
32710,1325.04,15.35,15.04,15.43,30,0.78,-0.78,0.00,2972,0.396871057279838,75,28.5,55.4,19.66,1.96,5.49,14.12,40.87,14.51,5.95,-8.56,-7.71,1,8,0,0,18,74.90,0,0,2.82,6.97488,0,177.8
32711,1325.08,15.56,15.04,15.37,30,1.56,-0.78,0.78,2982,0.398792756539235,75,28.5,55.4,19.82,1.96,5.49,14.12,39.10,14.51,5.95,-8.56,-7.66,1,8,0,0,18,74.90,0,0,2.82,6.99776,0,177.8
32712,1325.12,15.56,15.04,15.27,30,2.34,-0.78,1.56,2955,0.397529819812199,75,28.5,55.4,19.58,1.94,5.49,14.12,39.37,14.51,5.95,-8.56,-7.73,1,8,0,0,18,74.90,0,0,2.82,6.93498666666667,0,177.8
32713,1325.16,15.77,15.04,15.27,30,2.34,-0.78,1.56,2959,0.393984454207503,75,28.5,55.4,19.43,1.94,5.49,14.12,39.19,14.51,5.95,-8.56,-7.73,1,8,0,0,18,74.90,0,0,2.82,6.94378666666667,0,177.8
32714,1325.2,15.69,15.16,15.31,30,3.13,-0.78,2.34,2970,0.397373737373737,75,28.5,55.4,19.67,1.94,5.49,14.12,40.88,14.51,5.95,-8.56,-7.72,1,8,0,0,18,74.90,0,0,2.82,6.9696,0,177.8
32715,1325.24,15.94,15.16,15.31,30,3.91,-0.78,3.13,2956,0.396008119079838,75,28.5,55.4,19.51,1.94,5.49,14.12,40.94,14.51,5.95,-8.56,-7.72,1,8,0,0,18,74.90,0,0,2.82,6.93674666666667,0,177.8
32716,1325.28,15.52,15.04,15.29,30,3.91,-0.78,3.13,2949,0.400203458799593,75,28.5,55.4,19.67,1.94,5.49,14.12,40.97,14.51,5.95,-8.56,-7.74,1,8,0,0,18,74.90,0,0,2.82,6.92032,0,177.8
32717,1325.32,15.39,14.93,15.29,30,3.91,-0.78,3.13,2963,0.395039230574538,75,28.5,55.4,19.51,1.94,5.49,14.12,40.91,14.51,5.95,-8.56,-7.74,1,8,0,0,18,74.90,0,0,2.82,6.95376,0,177.8
32718,1325.36,15.39,14.93,15.29,30,3.91,-0.78,3.13,2951,0.4,75,28.5,55.4,19.67,1.94,5.88,14.12,42.69,14.51,5.80,-8.71,-7.74,1,8,0,0,18,74.90,0,0,2.82,6.92384,0,177.8
32719,1325.4,15.23,14.81,15.29,30,3.91,-0.78,3.13,2952,0.403048780487805,75,28.5,55.4,19.83,1.96,5.88,14.12,42.69,14.51,5.80,-8.71,-7.65,1,8,0,0,18,74.90,0,0,2.82,6.92736,0,177.8
32720,1325.44,15.23,14.70,15.30,30,3.91,-0.78,3.13,2947,0.41024770953512,75,28.5,55.4,20.15,1.96,5.88,14.12,42.71,14.51,5.95,-8.56,-7.65,1,8,0,0,18,74.90,0,0,2.82,6.91562666666667,0,177.8
32721,1325.48,15.14,14.81,15.30,30,3.91,-0.78,3.13,2949,0.410039002882822,75,28.5,55.4,20.15,1.96,5.88,14.12,42.70,14.51,5.95,-8.56,-7.65,1,8,0,0,18,74.90,0,0,2.82,6.91914666666667,0,177.8
32722,1325.52,15.14,14.70,15.27,30,3.91,-0.78,3.13,2951,0.412979750910785,75,28.5,55.4,20.31,1.98,5.88,14.12,42.63,14.51,5.95,-8.56,-7.66,1,8,0,0,17,74.90,0,0,2.82,6.92442666666667,0,177.8
32723,1325.56,15.18,14.70,15.27,30,3.91,-0.78,3.13,2940,0.411224489795918,75,28.5,55.4,20.15,1.96,5.49,14.12,40.93,14.51,5.95,-8.56,-7.66,1,8,0,0,17,74.90,0,0,2.82,6.8992,0,177.8
32724,1325.6,15.10,14.70,15.27,30,3.91,-0.78,3.13,2958,0.405545224006762,75,28.5,55.4,19.99,1.96,5.10,14.12,39.45,14.51,5.95,-8.56,-7.78,1,8,0,0,17,74.90,0,0,2.82,6.94026666666667,0,177.8
32725,1325.64,15.06,14.70,15.27,30,3.91,-3.13,0.78,2960,0.405271160669032,75,28.5,55.4,19.99,1.96,4.71,14.12,36.95,14.51,5.95,-8.56,-7.90,1,8,0,0,17,74.90,0,0,2.82,6.94496,0,177.8
