sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
4707,192.08,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1223,0.362699386503068,0,17.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3472,0,134.6
4708,192.12,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1230,0.359512195121951,0,17,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3616,0,134.6
4709,192.16,15.10,14.59,14.56,31,-1.56,-5.47,-7.03,1244,0.35112540192926,0,16,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38848,0,134.6
4710,192.2,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1238,0.352969696969697,0,16.5,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.376,0,134.6
4711,192.24,15.14,14.59,14.56,31,-1.56,-5.47,-7.03,1235,0.358955676988464,0,16.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37168,0,134.6
4712,192.28,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1227,0.362005707297187,0,17.5,73.4,7.4,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35488,0,134.6
4713,192.32,15.27,14.59,14.56,31,-1.56,-5.47,-7.03,1225,0.360905937563763,0,17.5,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35248,0,134.6
4714,192.36,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1237,0.357405536472015,0,16.5,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37552,0,134.6
4715,192.4,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.361835748792271,0,16,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38464,0,134.6
4716,192.44,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1249,0.345396317053643,0,15.5,73.4,7.19,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39808,0,134.6
4717,192.48,15.31,14.59,14.56,31,-1.56,-5.47,-7.03,1248,0.340865384615385,0,15.5,73.4,7.09,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39616,0,134.6
4718,192.52,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1238,0.357333333333333,0,16.5,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.376,0,134.6
4719,192.56,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1234,0.359319286871961,0,17,73.4,7.39,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36928,0,134.6
4720,192.6,15.27,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.356038647342995,0,16.5,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38464,0,134.6
4721,192.64,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1238,0.358086008479709,0,16.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37744,0,134.6
4722,192.68,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1237,0.353255155681359,0,16.5,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37408,0,134.6
4723,192.72,15.14,14.59,14.56,31,-1.56,-5.47,-7.03,1235,0.3537558210164,0,17,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37072,0,134.6
4724,192.76,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1236,0.363518705763397,0,17,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3736,0,134.6
4725,192.8,15.27,14.59,14.56,31,-1.56,-5.47,-7.03,1236,0.358883043302307,0,17,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37216,0,134.6
4726,192.84,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1237,0.358447857720291,0,17,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37504,0,134.6
4727,192.88,15.35,14.59,14.56,31,-1.56,-5.47,-7.03,1230,0.355266368442456,0,17.5,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36064,0,134.6
4728,192.92,15.27,14.70,14.56,31,-1.56,-5.47,-7.03,1240,0.353154605926225,0,16.5,73.4,7.3,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38128,0,134.6
4729,192.96,15.14,14.70,14.56,31,-1.56,-5.47,-7.03,1241,0.36171670360669,0,16.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38224,0,134.6
4730,193,15.27,14.70,14.56,31,-1.56,-5.47,-7.03,1247,0.350421179302046,0,16,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39328,0,134.6
4731,193.04,15.31,14.70,14.56,31,-1.56,-5.47,-7.03,1245,0.346436458542461,0,16,73.4,7.19,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39088,0,134.6
4732,193.08,15.23,14.70,14.56,31,-1.56,-5.47,-7.03,1250,0.349509901980396,0,16,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39952,0,134.6
4733,193.12,15.27,14.70,14.56,31,-1.56,-5.47,-7.03,1246,0.36012036108325,0,16,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3928,0,134.6
4734,193.16,15.31,14.59,14.56,31,-1.56,-5.47,-7.03,1233,0.368519269776876,0,17.5,73.4,7.57,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3664,0,134.6
4735,193.2,15.31,14.59,14.56,31,-1.56,-5.47,-7.03,1223,0.367381974248927,0,18,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.34864,0,134.6
4736,193.24,15.27,14.59,14.56,31,-1.56,-5.47,-7.03,1234,0.3701661937576,0,17,73.4,7.61,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36832,0,134.6
4737,193.28,15.35,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.366257298167908,0,16.5,73.4,7.58,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38416,0,134.6
4738,193.32,15.35,14.59,14.56,31,-1.56,-5.47,-7.03,1239,0.362785065590313,0,16.5,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3784,0,134.6
4739,193.36,14.85,14.59,14.56,31,-1.56,-5.47,-7.03,1255,0.353236407090221,0,15.5,73.4,7.39,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.41008,0,134.6
4740,193.4,14.68,14.59,14.56,31,-1.56,-5.47,-7.03,1254,0.352701894317049,0,15.5,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.4072,0,134.6
4741,193.44,14.68,14.59,14.56,31,-0.78,-5.47,-6.25,1237,0.357622321067529,0,17,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37408,0,134.6
4742,193.48,14.72,14.59,14.56,31,-0.78,-5.47,-6.25,1228,0.356750152718387,0,18,73.4,7.3,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35728,0,134.6
4743,193.52,14.51,14.59,14.56,31,-0.78,-5.47,-6.25,1237,0.367663702506063,0,17,73.4,7.58,1.5,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37504,0,134.6
4744,193.56,14.68,14.59,14.56,31,-0.78,-5.47,-6.25,1250,0.365426170468187,0,16,73.4,7.61,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39904,0,134.6
4745,193.6,14.55,14.59,14.56,31,-0.78,-5.47,-6.25,1234,0.368482884342718,0,17,73.4,7.58,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36976,0,134.6
4746,193.64,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1215,0.363950617283951,0,19,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3328,0,134.6
4747,193.68,14.51,14.47,14.56,31,-1.56,-5.47,-7.03,1198,0.369192235441453,0,20,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.29968,0,134.6
4748,193.72,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1218,0.359532115739791,0,18,73.4,7.3,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.33904,0,134.6
4749,193.76,14.64,14.47,14.56,31,-1.56,-5.47,-7.03,1237,0.348817465130382,0,16.5,73.4,7.19,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37456,0,134.6
4750,193.8,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1244,0.355466237942122,0,16,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38848,0,134.6
4751,193.84,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1235,0.349453219927096,0,17,73.4,7.19,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37024,0,134.6
4752,193.88,14.64,14.47,14.56,31,-1.56,-5.47,-7.03,1228,0.365960912052117,0,17.5,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35776,0,134.6
4753,193.92,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1239,0.367628657921292,0,16.5,73.4,7.59,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3784,0,134.6
4754,193.96,14.51,14.47,14.56,31,-1.56,-5.47,-7.03,1252,0.358394889199441,0,15.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.40432,0,134.6
4755,194,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1251,0.354365634365634,0,15.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.4024,0,134.6
4756,194.04,14.51,14.47,14.56,31,-1.56,-5.47,-7.03,1249,0.35404323458767,0,16,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39808,0,134.6
4757,194.08,14.59,14.47,14.56,31,-1.56,-5.47,-7.03,1248,0.340865384615385,0,16,73.4,7.09,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39616,0,134.6
4758,194.12,14.59,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.347482883608538,0,16.5,73.4,7.19,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38368,0,134.6
4759,194.16,14.64,14.59,14.56,31,-1.56,-5.47,-7.03,1226,0.366707466340269,0,18,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35296,0,134.6
4760,194.2,14.59,14.59,14.56,31,-1.56,-5.47,-7.03,1230,0.364878048780488,0,17.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3616,0,134.6
4761,194.24,14.55,14.59,14.56,31,-1.56,-5.47,-7.03,1234,0.358346839546191,0,17,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36928,0,134.6
4762,194.28,14.55,14.59,14.56,31,-1.56,-5.47,-7.03,1239,0.352471252773855,0,16.5,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37936,0,134.6
4763,194.32,14.64,14.59,14.56,31,-1.56,-5.47,-7.03,1231,0.360268129189519,0,17.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36304,0,134.6
4764,194.36,14.59,14.59,14.56,31,-1.56,-5.47,-7.03,1245,0.350772937161213,0,16,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39088,0,134.6
4765,194.4,14.68,14.59,14.56,31,-1.56,-5.47,-7.03,1247,0.354611066559743,0,16,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39424,0,134.6
4766,194.44,14.51,14.59,14.56,31,-1.56,-5.47,-7.03,1250,0.355342136854742,0,16,73.4,7.4,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39904,0,134.6
4767,194.48,14.59,14.59,14.56,31,-1.56,-5.47,-7.03,1244,0.360699216395419,0,16.5,73.4,7.48,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38896,0,134.6
4768,194.52,14.68,14.59,14.56,31,-1.56,-5.47,-7.03,1247,0.350210463018641,0,16,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39472,0,134.6
4769,194.56,14.59,14.59,14.56,31,-1.56,-5.47,-7.03,1243,0.347203219315895,0,16.5,73.4,7.19,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3856,0,134.6
4770,194.6,14.68,14.59,14.56,31,-1.56,-5.47,-7.03,1244,0.351054852320675,0,16.5,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38896,0,134.6
4771,194.64,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.347273093177702,0,16.5,73.4,7.19,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38512,0,134.6
4772,194.68,15.14,14.59,14.56,31,-1.56,-5.47,-7.03,1249,0.345465465465465,0,16,73.4,7.19,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3976,0,134.6
4773,194.72,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1251,0.359160839160839,0,16,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.4024,0,134.6
4774,194.76,15.23,14.59,14.56,31,-1.56,-5.47,-7.03,1251,0.359232613908873,0,16,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.40192,0,134.6
4775,194.8,15.10,14.59,14.56,31,-1.56,-5.47,-7.03,1242,0.365774109120193,0,17,73.4,7.57,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38416,0,134.6
4776,194.84,15.18,14.59,14.56,31,-1.56,-5.47,-7.03,1235,0.358129175946548,0,17.5,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37072,0,134.6
4777,194.88,15.14,14.70,14.56,31,-1.56,-5.47,-7.03,1246,0.354895666131621,0,16.5,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39232,0,134.6
4778,194.92,15.10,14.70,14.56,31,-1.56,-5.47,-7.03,1254,0.344087736789631,0,16,73.4,7.19,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.4072,0,134.6
4779,194.96,15.18,14.70,14.56,31,-1.56,-5.47,-7.03,1256,0.352140155285686,0,16,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.41104,0,134.6
4780,195,15.27,14.70,14.56,31,-1.56,-5.47,-7.03,1255,0.353447588680749,0,16,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.40864,0,134.6
4781,195.04,15.18,14.70,14.56,31,-1.56,-5.47,-7.03,1243,0.356861167002012,0,17,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3856,0,134.6
4782,195.08,15.23,14.59,14.56,31,-0.78,-5.47,-6.25,1249,0.359471365638767,0,16.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39712,0,134.6
4783,195.12,15.14,14.59,14.56,31,-0.78,-5.47,-6.25,1231,0.364581640942323,0,18,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36352,0,134.6
4784,195.16,15.23,14.59,14.56,31,-0.78,-5.47,-6.25,1234,0.363842723956222,0,17.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36832,0,134.6
4785,195.2,14.76,14.59,14.56,31,-0.78,-5.47,-6.25,1226,0.366707466340269,0,18,73.4,7.49,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35296,0,134.6
4786,195.24,14.72,14.59,14.56,31,-0.78,-5.47,-6.25,1225,0.361959183673469,0,18,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.352,0,134.6
4787,195.28,14.68,14.70,14.56,31,-0.78,-5.47,-6.25,1238,0.358230660472632,0,17,73.4,7.39,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37648,0,134.6
4788,195.32,14.64,14.59,14.56,31,-0.78,-5.47,-6.25,1234,0.358346839546191,0,17.5,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36928,0,134.6
4789,195.36,14.55,14.59,14.56,31,-0.78,-5.47,-6.25,1225,0.360979591836735,0,18,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.352,0,134.6
4790,195.4,14.55,14.59,14.56,31,-0.78,-5.47,-6.25,1215,0.360642239604776,0,19,73.4,7.3,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.33184,0,134.6
4791,195.44,14.68,14.59,14.56,31,-0.78,-5.47,-6.25,1228,0.366035430665852,0,17.5,73.4,7.49,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35728,0,134.6
4792,195.48,14.47,14.59,14.56,31,-0.78,-5.47,-6.25,1232,0.36525974025974,0,17.5,73.4,7.5,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36544,0,134.6
4793,195.52,14.59,14.59,14.56,31,-0.78,-5.47,-6.25,1233,0.368856447688564,0,17.5,73.4,7.58,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36736,0,134.6
4794,195.56,14.64,14.59,14.56,31,-0.78,-5.47,-6.25,1234,0.368706931495744,0,17,73.4,7.58,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36832,0,134.6
4795,195.6,14.38,14.59,14.56,31,-0.78,-5.47,-6.25,1242,0.366592875830147,0,16.5,73.4,7.59,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.38512,0,134.6
4796,195.64,14.47,14.59,14.56,31,-0.78,-5.47,-6.25,1241,0.366404833836858,0,16.5,73.4,7.58,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3832,0,134.6
4797,195.68,14.59,14.59,14.56,31,-0.78,-5.47,-6.25,1247,0.366305655836342,0,16,73.4,7.61,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39328,0,134.6
4798,195.72,14.34,14.59,14.56,31,-0.78,-5.47,-6.25,1247,0.364715316760225,0,16,73.4,7.58,1.5,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39424,0,134.6
4799,195.76,14.42,14.59,14.56,31,-0.78,-5.47,-6.25,1246,0.366599759132878,0,16.5,73.4,7.61,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39136,0,134.6
4800,195.8,14.64,14.59,14.56,31,-0.78,-5.47,-6.25,1245,0.360481927710843,0,16.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3904,0,134.6
4801,195.84,14.42,14.47,14.56,31,-0.78,-5.47,-6.25,1252,0.353124376122979,0,16,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.40432,0,134.6
4802,195.88,14.42,14.47,14.56,31,-0.78,-5.47,-6.25,1265,0.336351057521249,0,15,73.4,7.09,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.42832,0,134.6
4803,195.92,14.42,14.47,14.56,31,-1.56,-5.47,-7.03,1263,0.345980198019802,0,15,73.4,7.28,1.48,0.00,4.31,0.00,14.07,4.93,-9.14,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.424,0,134.6
4804,195.96,14.30,14.47,14.56,31,-1.56,-5.47,-7.03,1260,0.351904761904762,0,15.5,73.4,7.39,1.48,0.00,4.31,0.00,14.07,4.93,-9.14,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.4192,0,134.6
4805,196,14.38,14.47,14.56,31,-1.56,-5.47,-7.03,1249,0.359951942330797,0,16.5,73.4,7.49,1.48,0.00,4.31,0.00,14.07,4.93,-9.14,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.39712,0,134.6
4806,196.04,14.38,14.36,14.56,31,-1.56,-5.47,-7.03,1235,0.363400809716599,0,17.5,73.4,7.48,1.48,0.00,4.31,0.00,14.07,4.93,-9.14,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3712,0,134.6
4807,196.08,14.38,14.36,14.56,31,-1.56,-5.47,-7.03,1240,0.366922146026624,0,17,73.4,7.58,1.48,0.00,4.31,0.00,14.07,4.93,-9.14,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.37984,0,134.6
4808,196.12,14.30,14.36,14.56,31,-1.56,-5.47,-7.03,1239,0.348254288597376,0,17,73.4,7.19,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3784,0,134.6
4809,196.16,14.34,14.36,14.56,31,-1.56,-5.47,-7.03,1230,0.359439138386507,0,18,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36208,0,134.6
4810,196.2,14.47,14.36,14.56,31,-1.56,-5.47,-7.03,1225,0.360905937563763,0,18.5,73.4,7.37,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.35248,0,134.6
4811,196.24,14.51,14.36,14.56,31,-1.56,-5.47,-7.03,1214,0.365314109165808,0,19,73.4,7.39,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3304,0,134.6
4812,196.28,14.55,14.47,14.56,31,-1.56,-5.47,-7.03,1220,0.357959434542102,0,18.5,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.34288,0,134.6
4813,196.32,14.51,14.47,14.56,31,-1.56,-5.47,-7.03,1231,0.359293113954906,0,17.5,73.4,7.37,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36304,0,134.6
4814,196.36,14.55,14.47,14.56,31,-1.56,-5.47,-7.03,1232,0.354617414248021,0,17.5,73.4,7.28,1.46,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.36496,0,134.6
4815,196.4,14.30,14.47,14.56,31,-1.56,-5.47,-7.03,1223,0.357300613496933,0,18,73.4,7.28,1.48,0.00,4.31,0.00,14.07,5.08,-9.00,-8.40,1,8,0,0,0,0.00,0,0,2.30,2.3472,0,134.6
