sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT,src,seam
10591,433.88,13.4559,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2274.75,0.9134190570392352,57.7875,16.5,68.0,34.63,2.3,14.902,20.7843,139.525,14.2196,10.585,-3.634599999999999,-2.19734,1,8,0,0.0,14,74.902,0,0.0,5.376,10.19088,0,176.0,log0001.csv,0
10592,433.92,13.8775,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2277.0,0.9146245059288537,57.7875,16.5,68.0,34.71,2.32,14.902,20.7843,139.377,14.2196,10.585,-3.634599999999999,-2.19734,1,8,0,0.0,15,74.902,0,0.0,5.376,10.20096,0,176.0,log0001.csv,0
10593,433.96,14.0883,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2281.5,0.9128205128205128,57.7875,16.5,68.0,34.71,2.3,15.2941,20.3922,142.047,14.2196,10.585,-3.634599999999999,-2.20854,1,8,0,0.0,15,74.902,0,0.0,5.376,10.22112,0,176.0,log0001.csv,0
10594,434.0,13.8775,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2271.75,0.900099042588313,57.7875,16.5,68.0,34.08,2.3,15.2941,20.3922,142.01,14.2196,10.585,-3.634599999999999,-2.20854,1,8,0,0.0,14,74.902,0,0.0,5.376,10.17744,0,176.0,log0001.csv,0
10595,434.04,13.8775,13.5516,14.2748,31,0.0,-1.5625,-1.5625,2283.0,0.8980289093298293,57.7875,17.0,68.0,34.17,2.3,15.2941,20.7843,141.954,14.2196,10.585,-3.634599999999999,-1.98452,1,8,0,0.0,14,74.902,0,0.0,5.376,10.22784,0,176.0,log0001.csv,0
10596,434.08,14.1289,13.5516,14.2748,31,0.0,-1.5625,-1.5625,2267.5,0.9113120176405731,57.7875,16.5,68.0,34.44,2.3,15.2941,20.7843,144.594,14.2196,10.585,-3.634599999999999,-1.98083,1,8,0,0.0,15,74.902,0,0.0,5.376,10.1584,0,176.0,log0001.csv,0
10597,434.12,13.9606,13.6664,14.2748,31,0.0,-1.5625,-1.5625,2277.25,0.9097815347458559,57.7875,16.5,68.0,34.53,2.32,15.6863,20.7843,147.107,14.2196,10.585,-3.634599999999999,-1.98083,1,8,0,0.0,14,74.902,0,0.0,5.376,10.20208,0,176.0,log0001.csv,0
10598,434.16,14.0457,13.6664,14.2748,31,0.0,-1.5625,-1.5625,2280.0,0.9134210526315789,57.7875,17.0,68.0,34.71,2.32,15.2941,21.1765,144.532,14.2196,10.585,-3.634599999999999,-1.54809,1,8,0,0.0,14,74.902,0,0.0,5.376,10.214400000000001,0,176.0,log0001.csv,0
10599,434.2,14.0032,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2266.75,0.9333186279916179,57.7875,16.5,68.0,35.26,2.34,15.2941,21.1765,144.595,14.2196,10.585,-3.634599999999999,-1.76169,1,8,0,0.0,14,74.902,0,0.0,5.376,10.155040000000001,0,176.0,log0001.csv,0
10600,434.24,14.0883,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2278.0,0.9358208955223881,57.7875,16.5,68.0,35.53,2.32,15.2941,21.1765,144.54,14.2196,10.585,-3.634599999999999,-1.76169,1,8,0,0.0,15,74.902,0,0.0,5.376,10.20544,0,176.0,log0001.csv,0
10601,434.28,14.0457,13.7813,14.2748,31,0.78125,-1.5625,-0.78125,2282.0,0.9170902716914988,57.7875,16.5,68.0,34.88,2.3,15.6863,21.1765,147.085,14.2196,10.73,-3.4895999999999994,-1.55105,1,8,0,0.0,15,74.902,0,0.0,5.376,10.223360000000001,0,176.0,log0001.csv,0
10602,434.32,14.0883,13.7813,14.2748,31,1.5625,-1.5625,0.0,2262.25,0.9319924853574981,57.7875,16.5,68.0,35.14,2.32,15.2941,21.1765,142.065,14.2196,10.73,-3.4895999999999994,-1.97965,1,8,0,0.0,15,74.902,0,0.0,5.376,10.13488,0,176.0,log0001.csv,0
10603,434.36,14.0457,13.7813,14.2748,31,1.5625,-1.5625,0.0,2284.75,0.9183499288762446,57.1662,16.5,68.0,34.97,2.32,15.2941,21.1765,141.939,14.2196,10.73,-3.4895999999999994,-1.97965,1,8,0,0.0,15,74.902,0,0.0,5.376,10.23568,0,176.0,log0001.csv,0
10604,434.4,14.0457,13.7813,14.2748,31,1.5625,-1.5625,0.0,2255.0,0.9254101995565411,57.1662,16.5,68.0,34.78,2.3,14.902,20.7843,139.559,14.2196,10.73,-3.4895999999999994,-1.98844,1,8,0,0.0,15,74.902,0,0.0,5.376,10.102400000000001,0,176.0,log0001.csv,0
10605,434.44,14.0883,13.6664,14.2748,31,1.5625,-1.5625,0.0,2282.5,0.9118948521358158,57.1662,16.5,68.0,34.69,2.3,14.902,20.3922,139.385,14.2196,10.73,-3.4895999999999994,-1.98844,1,8,0,0.0,15,74.902,0,0.0,5.376,10.225600000000002,0,176.0,log0001.csv,0
10606,434.48,13.9606,13.6664,14.2748,31,1.5625,-1.5625,0.0,2267.25,0.8873304664240821,57.1662,16.5,68.0,33.53,2.28,14.902,20.3922,139.48,14.2196,10.73,-3.4895999999999994,-2.42877,1,8,0,0.0,15,74.902,0,0.0,5.376,10.15728,0,176.0,log0001.csv,0
10607,434.52,14.0457,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2264.25,0.8816164292812191,57.1662,17.0,68.0,33.27,2.28,14.902,20.3922,139.499,14.2196,10.585,-3.634599999999999,-2.19139,1,8,0,0.0,15,74.902,0,0.0,5.376,10.14384,0,176.0,log0001.csv,0
10608,434.56,13.9606,13.5516,14.2748,31,0.78125,-1.5625,-0.78125,2269.75,0.8863531225905937,57.1662,17.0,68.0,33.53,2.28,14.902,20.3922,139.464,14.2196,10.585,-3.634599999999999,-2.19139,1,8,0,0.0,15,74.902,0,0.0,5.12,9.684266666666668,0,176.0,log0001.csv,0
10609,434.6,13.8349,13.4367,14.2748,31,0.0,-1.5625,-1.5625,2282.25,0.8904370686822214,57.1662,17.0,68.0,33.87,2.3,15.2941,20.7843,141.949,14.2196,10.585,-3.634599999999999,-1.98873,1,8,0,0.0,15,74.902,0,0.0,5.12,9.7376,0,176.0,log0001.csv,0
10610,434.64,13.7073,13.4367,14.2748,31,0.0,-1.5625,-1.5625,2260.0,0.9233628318584072,57.1662,17.0,68.0,34.78,2.32,15.2941,20.7843,142.072,14.2196,10.585,-3.634599999999999,-1.98873,1,8,0,0.0,15,74.902,0,0.0,5.12,9.642666666666667,0,176.0,log0001.csv,0
10611,434.68,13.7498,13.4367,14.2748,31,0.0,-1.5625,-1.5625,2269.75,0.9101442890186144,57.1662,17.0,68.0,34.43,2.3,15.2941,20.7843,142.018,14.2196,10.585,-3.634599999999999,-1.97891,1,8,0,0.0,14,74.902,0,0.0,5.12,9.684266666666668,0,176.0,log0001.csv,0
10612,434.72,13.5816,13.6664,14.2748,31,0.0,-1.5625,-1.5625,2276.25,0.9167710049423394,57.1662,17.0,68.0,34.78,2.32,15.2941,20.7843,141.981,14.2196,10.585,-3.634599999999999,-1.99488,1,8,0,0.0,15,74.902,0,0.0,5.12,9.712,0,176.0,log0001.csv,0
10613,434.76,13.7073,13.7813,14.2748,31,0.78125,-1.5625,-0.78125,2263.75,0.919447818884594,57.1662,16.5,68.0,34.69,2.32,15.2941,20.7843,142.05,14.2196,10.585,-3.634599999999999,-1.99488,1,8,0,0.0,15,74.902,0,0.0,5.376,10.1416,0,176.0,log0001.csv,0
10614,434.8,13.7498,13.7813,14.2748,31,1.5625,-1.5625,0.0,2255.25,0.9205187894911873,57.1662,16.5,68.0,34.6,2.3,15.2941,20.7843,144.641,14.2196,10.585,-3.634599999999999,-1.97294,1,8,0,0.0,15,74.902,0,0.0,5.376,10.10352,0,176.0,log0001.csv,0
10615,434.84,14.0457,13.7813,14.2748,31,0.78125,-1.5625,-0.78125,2282.0,0.9002629272567924,57.1662,16.5,68.0,34.24,2.32,15.6863,20.7843,147.077,14.2196,10.585,-3.634599999999999,-1.54637,1,8,0,0.0,14,74.902,0,0.0,5.376,10.223360000000001,0,176.0,log0001.csv,0
10616,434.88,14.0032,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2243.5,0.9277468241586805,57.1662,16.5,68.0,34.69,2.32,15.2941,21.1765,144.696,14.2196,10.585,-3.634599999999999,-1.54637,1,8,0,0.0,15,74.902,0,0.0,5.376,10.050880000000001,0,176.0,log0001.csv,0
10617,434.92,14.0457,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2284.0,0.911295971978984,57.1662,16.5,68.0,34.69,2.32,15.6863,21.1765,147.068,14.2196,10.585,-3.634599999999999,-1.7563,1,8,0,0.0,15,74.902,0,0.0,5.376,10.232320000000001,0,176.0,log0001.csv,0
10618,434.96,14.2565,13.6664,14.2748,31,1.5625,-1.5625,0.0,2259.0,0.9261620185922974,57.1662,16.5,68.0,34.87,2.32,15.6863,21.1765,147.168,14.2196,10.585,-3.634599999999999,-1.7563,1,8,0,0.0,15,74.902,0,0.0,5.376,10.12032,0,176.0,log0001.csv,0
10619,435.0,14.0457,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2267.0,0.9300397000441112,57.1662,16.5,68.0,35.14,2.32,15.6863,21.1765,147.136,14.2196,10.73,-3.4895999999999994,-1.54219,1,8,0,0.0,15,74.902,0,0.0,5.376,10.156160000000002,0,176.0,log0001.csv,0
10620,435.04,14.0883,13.6664,14.2748,31,0.78125,-1.5625,-0.78125,2268.5,0.9296892219528323,57.1662,16.5,68.0,35.15,2.32,16.0784,21.1765,149.684,14.2196,10.73,-3.4895999999999994,-1.54798,1,8,0,0.0,15,74.902,0,0.0,5.376,10.16288,0,176.0,log0001.csv,0
10621,435.08,13.8775,13.6664,14.2748,31,1.5625,-1.5625,0.0,2265.25,0.9193687230989956,57.1662,16.5,68.0,34.71,2.32,16.0784,21.1765,149.694,14.2196,10.73,-3.4895999999999994,-1.54798,1,8,0,0.0,15,74.902,0,0.0,5.376,10.14832,0,176.0,log0001.csv,0
10622,435.12,13.9181,13.6664,14.2748,31,1.5625,-1.5625,0.0,2265.25,0.9262553802008607,57.1662,16.5,68.0,34.97,2.32,16.0784,21.1765,152.246,14.2196,10.73,-3.4895999999999994,-1.32082,1,8,0,0.0,15,74.902,0,0.0,5.376,10.14832,0,176.0,log0001.csv,0
10623,435.16,14.0457,13.6664,14.2748,31,1.5625,-1.5625,0.0,2274.5,0.9343591998241373,57.1662,16.5,68.0,35.42,2.34,16.8627,21.9608,157.381,14.2196,10.73,-3.4895999999999994,-0.667477,1,8,0,0.0,15,74.902,0,0.0,5.376,10.189760000000001,0,176.0,log0001.csv,0
10624,435.2,13.9181,13.6664,14.2748,31,1.5625,-1.5625,0.0,2245.5,0.9656646626586507,57.1662,16.0,68.0,36.14,2.36,16.8627,22.3529,159.857,14.2196,10.73,-3.4895999999999994,-0.667477,1,8,0,0.0,15,74.902,0,0.0,5.376,10.059840000000001,0,176.0,log0001.csv,0
10625,435.24,13.9606,13.7813,14.2343,31,1.5625,-1.5625,0.0,2295.5,0.9631888477455892,57.1662,16.0,68.0,36.85,2.38,17.2549,22.7451,162.732,14.2196,10.73,-3.4895999999999994,-0.445822,1,8,0,0.0,15,74.902,0,0.0,5.376,10.28384,0,176.0,log0001.csv,0
10626,435.28,14.214,13.7813,14.1874,31,2.34375,-1.5625,0.78125,2268.0,0.9896825396825396,57.1662,16.0,68.0,37.41,2.38,17.2549,22.7451,162.483,14.2196,10.875,-3.3446,-0.445822,1,8,0,0.0,15,74.902,0,0.0,5.632,10.644479999999998,0,176.0,log0001.csv,0
10627,435.32,14.214,13.8961,14.1874,31,3.125,-1.5625,1.5625,2268.5,0.9860260083755786,57.1662,16.0,68.0,37.28,2.38,17.2549,22.7451,162.542,14.2196,11.02,-3.1996,-0.230472,1,8,0,0.0,15,74.902,0,0.0,5.632,10.646826666666666,0,176.0,log0001.csv,0
10628,435.36,14.2565,13.8961,14.1076,31,3.90625,-1.5625,2.34375,2264.5,0.9755795981452858,57.1662,16.0,68.0,36.82,2.38,17.2549,22.7451,162.507,14.2196,11.31,-2.9095999999999993,-0.214834,1,8,0,0.0,14,74.902,0,0.0,5.888,11.111146666666667,0,176.0,log0001.csv,0
10629,435.4,14.1714,13.8961,14.1076,31,3.90625,-1.5625,2.34375,2259.5,0.9679132551449435,57.1662,16.0,68.0,36.45,2.36,17.2549,22.3529,162.538,14.2196,11.31,-2.9095999999999993,-0.214834,1,8,0,0.0,14,74.902,0,0.0,5.888,11.086613333333332,0,176.0,log0001.csv,0
10630,435.44,14.1714,13.7813,14.068,31,3.125,-1.5625,1.5625,2281.0,0.9540552389302939,57.1662,16.0,68.0,36.27,2.36,17.2549,22.3529,162.519,14.2196,11.31,-2.9095999999999993,-0.231602,1,8,0,0.0,14,74.902,0,0.0,5.888,11.192106666666668,0,176.0,log0001.csv,0
10631,435.48,14.0457,13.6664,14.0812,31,3.125,-1.5625,1.5625,2255.25,0.9625540405719988,57.1662,16.0,68.0,36.18,2.36,17.2549,22.3529,162.531,14.2196,11.31,-2.9095999999999993,-0.226196,1,8,0,0.0,14,74.902,0,0.0,5.632,10.58464,0,176.0,log0001.csv,0
10632,435.52,13.9181,13.5516,14.0812,31,2.34375,-1.5625,0.78125,2271.5,0.9580453444860225,57.1662,16.0,68.0,36.27,2.36,16.8627,22.3529,159.911,14.2196,11.31,-2.9095999999999993,-0.226196,1,8,0,0.0,14,74.902,0,0.0,5.632,10.660906666666666,0,176.0,log0001.csv,0
10633,435.56,13.8775,13.5516,14.0944,31,2.34375,-1.5625,0.78125,2255.5,0.9576590556417646,57.1662,16.0,68.0,36.0,2.36,16.8627,21.9608,159.984,14.2196,11.31,-2.9095999999999993,-0.450826,1,8,0,0.0,14,74.902,0,0.0,5.632,10.585813333333332,0,176.0,log0001.csv,0
10634,435.6,14.0457,13.4367,14.1076,31,2.34375,-1.5625,0.78125,2281.25,0.9444821917808218,57.1662,16.0,68.0,35.91,2.34,16.8627,21.9608,160.003,14.2196,11.31,-2.9095999999999993,-0.450826,1,8,0,0.0,13,74.902,0,0.0,5.632,10.706666666666667,0,176.0,log0001.csv,0
10635,435.64,14.0032,13.4367,14.1076,31,1.5625,-1.5625,0.0,2262.5,0.9523093922651933,57.1662,16.0,68.0,35.91,2.34,16.8627,21.9608,159.923,14.2196,11.31,-2.9095999999999993,-0.442608,1,8,0,0.0,13,74.902,0,0.0,5.632,10.618666666666666,0,176.0,log0001.csv,0
10636,435.68,13.4133,13.4367,14.1208,31,1.5625,-1.5625,0.0,2268.25,0.9498952937286453,57.1662,16.0,68.0,35.91,2.36,16.8627,21.9608,159.947,14.2196,11.31,-2.9095999999999993,-0.445692,1,8,0,0.0,13,74.902,0,0.0,5.632,10.645653333333334,0,176.0,log0001.csv,0
10637,435.72,13.5816,13.4367,14.1208,31,0.78125,-1.5625,-0.78125,2259.5,0.9535737995131666,57.1662,16.0,68.0,35.91,2.36,16.8627,21.9608,159.909,14.2196,11.31,-2.9095999999999993,-0.445692,1,8,0,0.0,13,74.902,0,0.0,5.632,10.604586666666666,0,176.0,log0001.csv,0
10638,435.76,13.4984,13.4367,14.1407,31,0.78125,-1.5625,-0.78125,2274.25,0.9429042541497197,57.1662,16.0,68.0,35.74,2.34,16.8627,21.9608,157.372,14.2196,11.31,-2.9095999999999993,-0.66934,1,8,0,0.0,13,74.902,0,0.0,5.632,10.673813333333333,0,176.0,log0001.csv,0
10639,435.8,13.7073,13.5516,14.1474,31,1.5625,-1.5625,0.0,2253.25,0.9610118717408188,57.1662,16.0,68.0,36.09,2.36,16.8627,21.9608,159.882,14.2196,11.31,-2.9095999999999993,-0.668623,1,8,0,0.0,13,74.902,0,0.0,5.632,10.575253333333334,0,176.0,log0001.csv,0
10640,435.84,13.7924,13.6664,14.1474,31,1.5625,-1.5625,0.0,2269.25,0.9494766993500054,57.1662,16.0,68.0,35.91,2.36,16.8627,21.9608,159.949,14.2196,11.31,-2.9095999999999993,-0.668623,1,8,0,0.0,13,74.902,0,0.0,5.632,10.650346666666666,0,176.0,log0001.csv,0
10641,435.88,13.7498,13.6664,14.1607,31,1.5625,-1.5625,0.0,2255.75,0.9599468026155381,57.1662,16.0,68.0,36.09,2.36,17.2549,21.9608,162.435,14.2196,11.31,-2.9095999999999993,-0.454819,1,8,0,0.0,13,74.902,0,0.0,5.632,10.586986666666666,0,176.0,log0001.csv,0
10642,435.92,13.7073,13.6664,14.1673,31,1.5625,-1.5625,0.0,2291.0,0.9569620253164557,57.1662,16.0,68.0,36.54,2.36,17.6471,22.7451,165.339,14.2196,11.31,-2.9095999999999993,0.0146182,1,8,0,0.0,13,74.902,0,0.0,5.632,10.752426666666665,0,176.0,log0001.csv,0
10643,435.96,13.7924,13.6664,14.1673,31,1.5625,-1.5625,0.0,2251.5,0.983344437041972,57.1662,16.0,68.0,36.9,2.36,17.6471,22.7451,164.934,14.2196,11.31,-2.9095999999999993,0.0146182,1,8,0,0.0,13,74.902,0,0.0,5.632,10.567039999999999,0,176.0,log0001.csv,0
10644,436.0,13.7924,13.6664,14.1673,31,2.34375,-1.5625,0.78125,2266.25,0.979327082184225,57.1662,16.0,68.0,36.99,2.38,17.2549,22.7451,162.51,14.2196,11.31,-2.9095999999999993,-0.0242866,1,8,0,0.0,13,74.902,0,0.0,5.632,10.636266666666666,0,176.0,log0001.csv,0
10645,436.04,13.7924,13.7813,14.1673,31,2.34375,-1.5625,0.78125,2277.25,0.9790756394774398,57.1662,16.0,68.0,37.16,2.38,17.6471,22.7451,165.196,14.2196,11.31,-2.9095999999999993,-0.0242866,1,8,0,0.0,13,74.902,0,0.0,5.632,10.687893333333333,0,176.0,log0001.csv,0
10646,436.08,13.9181,13.7813,14.1607,31,3.125,-1.5625,1.5625,2255.75,0.9764379917987365,57.1662,16.0,68.0,36.71,2.38,17.6471,22.7451,164.977,14.2196,11.31,-2.9095999999999993,0.00242182,1,8,0,0.0,13,74.902,0,0.0,5.632,10.586986666666666,0,176.0,log0001.csv,0
10647,436.12,13.7924,13.7813,14.154,31,3.125,-1.5625,1.5625,2275.75,0.9773481269911017,57.1662,16.0,68.0,37.07,2.38,17.6471,22.7451,165.18,14.2196,11.31,-2.9095999999999993,0.00243244,1,8,0,0.0,13,74.902,0,0.0,5.888,11.166346666666668,0,176.0,log0001.csv,0
10648,436.16,14.1289,13.7813,14.154,31,3.125,-1.5625,1.5625,2264.25,0.9823120238489566,57.1662,16.0,68.0,37.07,2.38,17.6471,22.7451,165.062,14.2196,11.455,-2.7645999999999997,0.00243244,1,8,0,0.0,13,74.902,0,0.0,5.888,11.10992,0,177.8,log0001.csv,0
10649,436.2,14.1289,13.6664,14.154,31,3.125,-1.5625,1.5625,2259.5,0.9700376189422439,57.1662,16.0,68.0,36.53,2.36,17.6471,22.7451,165.013,14.2196,11.455,-2.7645999999999997,-0.0289886,1,8,0,0.0,13,74.902,0,0.0,5.888,11.086613333333332,0,177.8,log0001.csv,0
10650,436.24,14.0032,13.6664,14.154,31,3.125,-1.5625,1.5625,2280.25,0.9564740708255673,57.1662,16.0,68.0,36.35,2.36,17.6471,22.7451,165.224,14.2196,11.455,-2.7645999999999997,0.00499234,1,8,0,0.0,13,74.902,0,0.0,5.632,10.701973333333331,0,177.8,log0001.csv,0
10651,436.28,13.4559,13.6664,14.154,31,2.34375,-1.5625,0.78125,2253.75,0.9770382695507488,57.1662,16.0,68.0,36.7,2.36,17.6471,22.7451,164.953,14.2196,11.455,-2.7645999999999997,0.00499234,1,8,0,0.0,13,74.902,0,0.0,5.632,10.577599999999999,0,177.8,log0001.csv,0
10652,436.32,13.5816,13.6664,14.1474,31,2.34375,-1.5625,0.78125,2281.0,0.9701008329679965,57.1662,16.0,68.0,36.88,2.38,17.6471,22.7451,165.231,14.2196,11.455,-2.7645999999999997,0.00148118,1,8,0,0.0,13,74.902,0,0.0,5.632,10.705493333333333,0,177.8,log0001.csv,0
10653,436.36,13.539,13.6664,14.1474,31,3.125,-1.5625,1.5625,2251.5,0.975616255829447,57.1662,16.0,68.0,36.61,2.38,17.2549,22.7451,162.399,14.2196,11.455,-2.7645999999999997,0.00148118,1,8,0,0.0,13,74.902,0,0.0,5.632,10.567039999999999,0,177.8,log0001.csv,0
10654,436.4,13.4984,13.6664,14.1474,31,2.34375,-1.5625,0.78125,2281.75,0.9650487564369453,57.1662,16.0,68.0,36.7,2.38,17.2549,22.7451,162.617,14.2196,11.455,-2.7645999999999997,-0.228674,1,8,0,0.0,13,74.902,0,0.0,5.632,10.709013333333333,0,177.8,log0001.csv,0
10655,436.44,13.539,13.6664,14.154,31,3.125,-1.5625,1.5625,2252.75,0.9798690489401842,57.1662,16.0,68.0,36.79,2.36,16.8627,22.3529,159.871,14.2196,11.455,-2.7645999999999997,-0.446151,1,8,0,0.0,13,74.902,0,0.0,5.888,11.053493333333332,0,177.8,log0001.csv,0
10656,436.48,13.5816,13.6664,14.154,31,3.125,-1.5625,1.5625,2281.0,0.9653660675142481,57.1662,16.0,68.0,36.7,2.36,17.2549,22.3529,162.61,14.2196,11.455,-2.7645999999999997,-0.446151,1,8,0,0.0,13,74.902,0,0.0,5.632,10.705493333333333,0,177.8,log0001.csv,0
10657,436.52,13.4559,13.6664,14.1673,31,3.125,-1.5625,1.5625,2262.0,0.9734748010610079,57.1662,16.0,68.0,36.7,2.36,17.2549,22.3529,162.471,14.2196,11.455,-2.7645999999999997,-0.225496,1,8,0,0.0,13,74.902,0,0.0,5.632,10.61632,0,177.8,log0001.csv,0
10658,436.56,13.4559,13.5516,14.1807,31,2.34375,-1.5625,0.78125,2271.5,0.9598943429451905,57.1662,16.0,68.0,36.34,2.36,17.2549,22.3529,162.54,14.2196,11.455,-2.7645999999999997,-0.225496,1,8,0,0.0,13,74.902,0,0.0,5.632,10.660906666666666,0,177.8,log0001.csv,0
10659,436.6,13.6241,13.5516,14.1807,31,2.34375,-1.5625,0.78125,2270.0,0.9724229074889869,57.1662,16.0,68.0,36.79,2.36,17.2549,22.3529,162.529,14.2196,11.455,-2.7645999999999997,-0.224622,1,8,0,0.0,13,74.902,0,0.0,5.632,10.653866666666666,0,177.8,log0001.csv,0
10660,436.64,13.4984,13.5516,14.1874,31,2.34375,-1.5625,0.78125,2254.75,0.9718150571016744,57.1662,16.0,68.0,36.52,2.36,17.2549,22.3529,162.418,14.2196,11.455,-2.7645999999999997,-0.234104,1,8,0,0.0,13,74.902,0,0.0,5.632,10.582293333333332,0,177.8,log0001.csv,0
10661,436.68,13.4984,13.5516,14.1874,31,2.34375,-1.5625,0.78125,2278.75,0.9615798134942404,57.1662,16.0,68.0,36.52,2.38,17.2549,22.7451,162.59,14.2196,11.455,-2.7645999999999997,-0.234104,1,8,0,0.0,13,74.902,0,0.0,5.632,10.694933333333333,0,177.8,log0001.csv,0
10662,436.72,13.4984,13.5516,14.2008,31,2.34375,-1.5625,0.78125,2272.0,0.9715669014084507,57.1662,16.0,68.0,36.79,2.38,17.2549,22.7451,162.541,14.2196,11.455,-2.7645999999999997,-0.217412,1,8,0,0.0,13,74.902,0,0.0,5.632,10.663253333333332,0,177.8,log0001.csv,0
10663,436.76,13.6667,13.6664,14.2008,31,2.34375,-1.5625,0.78125,2254.0,0.976929902395741,57.1662,16.0,68.0,36.7,2.36,17.2549,22.7451,162.411,14.2196,11.455,-2.7645999999999997,-0.235549,1,8,0,0.0,13,74.902,0,0.0,5.632,10.578773333333332,0,177.8,log0001.csv,0
10664,436.8,13.5816,13.6664,14.2008,31,2.34375,-1.5625,0.78125,2287.25,0.9603672532517215,57.1662,16.0,68.0,36.61,2.38,17.2549,22.7451,162.651,14.2196,11.455,-2.7645999999999997,-0.235549,1,8,0,0.0,13,74.902,0,0.0,5.632,10.734826666666667,0,177.8,log0001.csv,0
10665,436.84,13.7498,13.6664,14.2008,30,2.34375,-1.5625,0.78125,2258.5,0.9749833960593314,57.1662,16.0,68.0,36.7,2.36,17.2549,22.7451,162.443,14.2196,11.455,-2.7645999999999997,-0.228104,1,8,0,0.0,13,74.902,0,0.0,5.632,10.599893333333332,0,177.8,log0001.csv,0
10666,436.88,13.7498,13.6664,14.2075,30,2.34375,-1.5625,0.78125,2273.0,0.9758908930928287,57.1662,16.0,68.0,36.97,2.38,17.2549,22.7451,162.63,14.2196,11.455,-2.7645999999999997,-0.216666,1,8,0,0.0,13,74.902,0,0.0,5.632,10.667946666666667,0,177.8,log0001.csv,0
10667,436.92,13.6241,13.6664,14.2075,30,2.34375,-1.5625,0.78125,2273.75,0.9684442001099505,57.1662,16.0,68.0,36.7,2.38,17.2549,22.7451,162.419,14.2196,11.455,-2.7645999999999997,-0.216666,1,8,0,0.0,13,74.902,0,0.0,5.632,10.671466666666666,0,177.8,log0001.csv,0
10668,436.96,13.6667,13.6664,14.2075,30,3.125,-1.5625,1.5625,2272.25,0.966707008471779,57.1662,16.0,68.0,36.61,2.36,17.2549,22.7451,162.54,14.2196,11.455,-2.7645999999999997,-0.229838,1,8,0,0.0,13,74.902,0,0.0,5.632,10.664426666666667,0,177.8,log0001.csv,0
10669,437.0,14.214,13.6664,14.2075,30,3.125,-1.5625,1.5625,2269.75,0.9630135477475493,57.1662,16.0,68.0,36.43,2.36,17.2549,22.7451,162.473,14.2196,11.455,-2.7645999999999997,-0.229838,1,8,0,0.0,13,74.902,0,0.0,5.632,10.652693333333334,0,177.8,log0001.csv,0
10670,437.04,14.0457,13.6664,14.2142,30,3.125,-1.5625,1.5625,2274.5,0.97287315893603,57.1662,16.0,68.0,36.88,2.38,17.2549,22.7451,162.549,14.2196,11.455,-2.7645999999999997,-0.226004,1,8,0,0.0,13,74.902,0,0.0,5.632,10.674986666666666,0,177.8,log0001.csv,0
10671,437.08,14.1714,13.6664,14.2142,30,3.125,-1.5625,1.5625,2271.5,0.9741580453444861,57.1662,16.0,68.0,36.88,2.36,16.8627,22.3529,159.934,14.2196,11.455,-2.7645999999999997,-0.447503,1,8,0,0.0,13,74.902,0,0.0,5.632,10.660906666666666,0,177.8,log0001.csv,0
10672,437.12,14.1289,13.6664,14.2142,30,3.125,-1.5625,1.5625,2258.0,0.975199291408326,57.1662,16.0,68.0,36.7,2.36,16.4706,22.3529,154.759,14.2196,11.455,-2.7645999999999997,-0.447503,1,8,0,0.0,13,74.902,0,0.0,5.632,10.597546666666666,0,177.8,log0001.csv,0
10673,437.16,14.0457,13.6664,14.2209,30,3.125,-1.5625,1.5625,2283.25,0.9454943611080695,57.1662,16.0,68.0,35.98,2.34,16.0784,21.5686,152.216,14.2196,11.455,-2.7645999999999997,-1.10992,1,8,0,0.0,13,74.902,0,0.0,5.632,10.716053333333333,0,177.8,log0001.csv,0
10674,437.2,14.0883,13.6664,14.2343,30,3.125,-1.5625,1.5625,2255.75,0.9498392995677712,57.1662,16.0,68.0,35.71,2.34,16.0784,21.5686,152.16,14.2196,11.455,-2.7645999999999997,-1.10992,1,8,0,0.0,13,74.902,0,0.0,5.632,10.586986666666666,0,177.8,log0001.csv,0
10675,437.24,14.0883,13.5516,14.2343,30,2.34375,-1.5625,0.78125,2276.25,0.9389126853377264,57.1662,16.0,68.0,35.62,2.34,16.0784,21.5686,152.273,14.2196,11.455,-2.7645999999999997,-1.11314,1,8,0,0.0,13,74.902,0,0.0,5.632,10.6832,0,177.8,log0001.csv,0
