sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
2852,1358.280,15.1404,15.0445,11.2797,31,3.125,-1.5625,1203.75,0,12.5,87.8,28.79,2.14,14.1176,23.9216,120.281,14.6549,13.34,-.439696,1,8,0,0,0,74.902,0,0,5.888
2853,1358.320,14.8039,15.1594,12.9654,31,3.90625,-.78125,1442,0,13,87.8,20.71,1.82,3.13725,11.7647,22.3087,14.6549,12.615,-7.61805,1,8,0,0,0,74.902,0,0,5.376
2854,1358.360,14.2972,14.9297,12.9654,31,3.90625,-.78125,1693,0,14.5,87.8,12.41,1.62,.392157,6.66667,3.25837,14.6549,10.875,-7.61805,1,8,0,0,0,74.902,0,0,4.864
2855,1358.400,14.887,14.9297,15.9711,31,3.90625,-.78125,1975.25,0,17.5,87.8,7.7,1.44,1.96078,5.4902,14.7037,14.6549,8.99,-9.38243,1,8,0,0,0,62.7451,0,0,3.84
2856,1358.440,14.0032,14.5852,18.3124,31,3.125,-.78125,2133.25,0,22.5,87.8,6.21,1.38,5.88235,5.4902,34.4806,14.6549,7.25,-8.68237,1,8,0,0,1,74.902,0,0,3.072
2857,1358.480,13.7924,14.3555,18.3124,31,1.5625,-.78125,2222.25,0,27,87.8,6.08,1.4,9.80392,7.45098,55.654,14.6549,6.09,-8.68237,1,8,0,0,2,74.902,0,0,2.56
2858,1358.520,13.4133,13.8961,15.6637,31,-.78125,-.78125,2210,0,29.5,87.8,7.59,1.52,16.8627,11.3725,164.441,14.6549,5.8,-5.98929,1,8,0,0,2,74.902,0,0,2.56
2859,1358.560,13.3282,13.6664,14.7216,31,-1.5625,-.78125,2162,0,30.5,87.8,15.08,1.94,20,18.0392,190.768,14.6549,5.945,.767024,1,8,0,0,4,74.902,0,0,2.816
2860,1358.600,13.16,13.5516,14.7216,31,-2.34375,-.78125,2113.25,0,30.5,87.8,23.6,2.18,21.5686,20.7843,201.735,14.6549,7.25,.767024,1,8,0,0,5,74.902,0,0,3.328
2861,1358.640,12.6126,13.207,12.7081,31,-5.46875,-.78125,2055,0,28.5,87.8,32.41,2.32,24.7059,23.9216,220.035,14.6549,8.845,2.03407,1,8,0,0,5,74.902,0,0,3.584
2862,1358.680,11.9377,12.8625,12.7081,31,-10.1563,-.78125,1998.75,0,21.5,87.8,41.67,2.46,27.8431,27.0588,219.265,14.6549,10.585,2.03407,1,8,0,0,6,74.902,0,0,4.352
2863,1358.720,12.2761,12.518,12.5965,31,-6.25,0,1879.5,0,17.5,89.6,43.01,2.44,28.6275,28.6275,218.889,14.6549,12.18,2.56235,1,8,0,0,7,74.902,0,0,4.864
2864,1358.760,14.6356,12.8625,12.7404,31,-4.6875,0,1826.5,0,15.5,89.6,41.08,2.42,27.451,29.8039,215.668,14.6549,12.905,1.98146,1,8,0,0,6,74.902,0,0,5.888
2865,1358.800,16.6566,13.3219,12.7404,31,-4.6875,0,1784,0,15,89.6,38.03,2.36,24.3137,29.8039,207.568,14.6549,13.195,1.98146,1,8,0,0,7,74.902,0,0,6.144
2866,1358.840,18.1748,13.6664,12.9098,31,-3.90625,0,1821.75,0,14.5,89.6,34.25,2.28,19.2157,26.6667,174.76,14.6549,13.485,.960036,1,8,0,0,7,74.902,0,0,6.4
2867,1358.880,17.9215,14.1258,13.6471,31,-3.125,0,1830.25,1.24274,15,89.6,29.8,2.16,15.6863,22.3529,147.234,14.6549,13.05,-1.91874,1,8,0,0,6,74.902,0,0,6.144
2868,1358.920,16.5309,14.7,13.6471,31,-1.5625,0,1834.5,1.24274,15,89.6,24.27,2.1,14.5098,19.2157,128.472,14.6549,12.325,-1.91874,1,8,0,0,7,74.902,0,0,5.888
2869,1358.960,15.6471,15.3891,14.6215,31,.78125,0,1805.25,1.86411,15,89.6,22.4,2.02,14.1176,17.6471,121.188,14.6549,11.745,-4.16556,1,8,0,0,7,74.902,0,0,5.632
2870,1359.000,15.0572,15.8484,14.6215,31,3.90625,0,1765,1.86411,15.5,89.6,21.21,2.02,14.1176,17.2549,121.426,14.6549,11.31,-4.16556,1,8,0,0,7,74.902,0,0,5.632
2871,1359.040,14.214,14.9297,13.6781,31,.78125,0,1677,2.48548,16.5,89.6,21.13,2.02,14.5098,16.8627,129.275,14.6549,10.875,-4.11458,1,8,0,0,7,74.902,0,0,5.376
2872,1359.080,14.0883,14.3555,14.1673,31,-.78125,0,1591,2.48548,16,89.6,21.67,2.06,15.6863,18.0392,148.221,14.6549,10.73,-2.14682,1,8,0,0,7,74.902,0,0,5.376
2873,1359.120,13.9181,13.8961,14.1673,31,-2.34375,0,1515.75,3.10686,16,89.6,23.38,2.12,16.8627,19.6078,158.131,14.6549,10.73,-2.14682,1,8,0,0,8,74.902,0,0,5.376
2874,1359.160,13.7073,13.5516,13.8226,31,-4.6875,0,1415,3.10686,15,89.6,26.85,2.18,18.4314,21.1765,164.619,14.6549,11.6,-.618627,1,8,0,0,7,74.902,0,0,5.632
2875,1359.200,13.7073,13.4367,12.7566,31,-5.46875,0,1371.25,3.72823,14.5,89.6,27.68,2.16,17.6471,21.5686,157.268,14.6549,11.89,-1.05953,1,8,0,0,7,74.902,0,0,5.888
2876,1359.240,13.2451,13.5516,12.7566,31,-5.46875,0,1283,3.72823,13.5,89.6,26.32,2.12,18.0392,21.5686,156.339,14.6549,12.47,-1.05953,1,8,0,0,7,74.902,0,0,5.888
2877,1359.280,13.9606,13.7813,13.2507,31,-5.46875,0,1218,4.3496,12.5,89.6,24.16,2.08,17.2549,21.5686,150.771,14.6549,12.76,-1.3144,1,8,0,0,6,74.902,0,0,6.144
2878,1359.320,13.7924,14.0109,13.2507,31,-4.6875,-.78125,1182,4.3496,12.5,89.6,22.97,2.04,17.2549,21.5686,149.009,14.6549,13.05,-1.3144,1,8,0,0,6,74.902,0,0,6.144
2879,1359.360,14.5931,14.2406,13.2624,31,-3.90625,-.78125,1139,4.97097,11.5,89.6,21.68,2.02,17.2549,21.5686,146.255,14.6549,13.34,-1.90745,1,8,0,0,5,74.902,0,0,6.144
2880,1359.400,14.4248,14.4703,13.3862,31,-3.90625,-.78125,1095.5,4.97097,11,89.6,20.82,1.98,16.8627,21.1765,141.58,14.6549,13.34,-2.40292,1,8,0,0,5,74.902,0,0,6.144
2881,1359.440,14.5931,14.5852,13.3862,31,-3.125,-.78125,1069,5.59234,11,89.6,19.72,1.96,17.6471,20.7843,142.735,14.6549,13.485,-2.40292,1,8,0,0,5,74.902,0,0,6.4
2882,1359.480,14.887,14.7,13.44,31,-3.125,-.78125,1076.75,5.59234,11,89.6,19.24,1.96,16.8627,20.7843,141.344,14.6549,13.485,-2.30401,1,8,0,0,3,74.902,0,0,6.144
2883,1359.520,14.9296,14.7,13.5185,31,-2.34375,-.78125,1144.75,6.21371,11.5,89.6,18.84,1.96,16.4706,20.7843,143.699,14.6549,13.485,-2.22152,1,8,0,0,3,74.902,0,0,6.144
2884,1359.560,15.0147,14.5852,13.5185,31,-3.125,-.78125,1197.5,6.21371,12,89.6,19.2,1.94,16.4706,18.4314,144.303,14.6549,13.485,-2.22152,1,8,0,0,3,74.902,0,0,6.144
2885,1359.600,14.6356,14.4703,13.8417,31,-3.125,-.78125,1307.25,6.83508,13,89.6,18.31,1.98,16.8627,20.3922,152.692,14.6549,13.05,-1.6693,1,8,0,0,1,74.902,0,0,5.888
2886,1359.640,14.6356,14.2406,13.8417,31,-3.90625,-.78125,1379.25,6.83508,13.5,89.6,21.24,2.04,17.2549,20.7843,156.303,14.6549,12.905,-1.6693,1,8,0,0,2,74.902,0,0,5.888
2887,1359.680,14.5931,14.1258,13.8992,31,-4.6875,-.78125,1401.75,7.45645,13.5,89.6,22.11,2.06,15.6863,20.7843,140.078,14.6549,12.905,-1.24857,1,8,0,0,2,74.902,0,0,5.888
2888,1359.720,14.2972,14.0109,13.7406,31,-5.46875,-.78125,1422.75,7.45645,14,89.6,21.72,2.02,14.902,18.8235,133.739,14.6549,12.76,-3.07802,1,8,0,0,3,74.902,0,0,5.632
2889,1359.760,14.1714,14.0109,13.7406,31,-5.46875,-.78125,1436.25,7.45645,14,89.6,20.55,2,16.0784,18.8235,147.715,14.6549,12.615,-3.07802,1,8,0,0,2,74.902,0,0,5.632
2890,1359.800,14.2565,14.1258,14.1941,31,-5.46875,-.78125,1470.5,7.45645,14.5,89.6,21.4,2.04,16.4706,19.6078,154.898,14.6549,12.325,-1.57958,1,8,0,0,3,74.902,0,0,5.376
2891,1359.840,14.2565,14.1258,13.912,31,-5.46875,-.78125,1516.5,8.07783,14.5,89.6,23.42,2.1,16.4706,20.3922,156.068,14.6549,12.325,-1.16229,1,8,0,0,3,74.902,0,0,5.632
2892,1359.880,14.0883,14.1258,13.912,31,-5.46875,-.78125,1585.75,8.07783,14.5,89.6,24.45,2.12,16.8627,20.7843,160.998,14.6549,12.325,-1.16229,1,8,0,0,4,74.902,0,0,5.632
2893,1359.920,14.2972,14.1258,13.9442,31,-6.25,0,1651.75,8.6992,15,89.6,25.92,2.14,16.8627,21.5686,162.13,14.6549,12.325,-.501165,1,8,0,0,3,74.902,0,0,5.632
2894,1359.960,14.4248,14.2406,13.9442,31,-6.25,0,1699.75,8.6992,15,89.6,26.95,2.18,16.8627,21.5686,160.349,14.6549,12.325,-.501165,1,8,0,0,5,74.902,0,0,5.632
2895,1360.000,14.5931,14.4703,13.9636,31,-5.46875,0,1747.25,8.6992,15,89.6,28.04,2.18,15.6863,21.1765,144.027,14.6549,12.18,-.9323,1,8,0,0,6,74.902,0,0,5.632
2896,1360.040,14.9296,14.5852,13.9961,31,-4.6875,0,1755.25,8.6992,15,89.6,26.52,2.12,14.902,19.6078,136.403,14.6549,12.035,-2.84126,1,8,0,0,6,74.902,0,0,5.632
2897,1360.080,15.0978,14.8148,13.9961,31,-3.90625,0,1770.25,9.32057,15.5,89.6,24.2,2.08,14.902,18.0392,132.583,14.6549,11.745,-2.84126,1,8,0,0,8,74.902,0,0,5.376
2898,1360.120,14.9296,15.0445,14.7216,31,-2.34375,0,1789,9.32057,16,89.6,23.26,2.08,14.5098,18.0392,128.752,14.6549,11.31,-3.49208,1,8,0,0,8,74.902,0,0,5.12
2899,1360.160,15.2255,15.1594,14.7504,32,-1.5625,0,1810.5,9.94194,16.5,89.6,22.43,2.08,14.5098,17.6471,128.613,14.6549,11.02,-3.51339,1,8,0,0,9,74.902,0,0,5.12
2900,1360.200,15.0978,15.1594,14.7504,32,-1.5625,0,1835,9.94194,17,89.6,23.26,2.1,14.1176,18.0392,124.727,14.6549,10.875,-3.51339,1,8,0,0,10,74.902,0,0,4.864
2901,1360.240,15.2255,15.0445,14.3702,32,-1.5625,0,1922,9.94194,18,89.6,23.93,2.1,13.3333,17.6471,112.961,14.6549,10.73,-4.19518,1,8,0,0,12,74.902,0,0,4.864
2902,1360.280,15.3086,15.0445,14.3702,32,-.78125,0,1981.25,9.94194,19,89.6,23.18,2.06,13.7255,16.8627,116.436,14.6549,10.295,-4.19518,1,8,0,0,14,74.902,0,0,4.608
2903,1360.320,15.4769,15.1594,14.963,32,0,-.78125,2000,10.5633,19.5,89.6,22.64,2.08,14.1176,16.8627,119.996,14.6549,10.15,-4.56332,1,8,0,0,15,74.902,0,0,4.608
2904,1360.360,15.6471,15.1594,15.1057,32,.78125,-.78125,2034,10.5633,20,89.6,22.97,2.08,14.1176,17.6471,120.033,14.6549,9.86,-4.24986,1,8,0,0,19,74.902,0,0,4.352
2905,1360.400,15.3086,15.1594,15.1057,32,1.5625,-.78125,2021.75,10.5633,20,89.6,24.22,2.1,14.1176,17.6471,123.855,14.6549,9.715,-4.24986,1,8,0,0,20,74.902,0,0,4.352
2906,1360.440,15.1829,15.1594,14.7072,32,1.5625,-.78125,2009.25,10.5633,20,89.6,24.36,2.14,14.1176,17.6471,120.004,14.6549,9.715,-4.24932,1,8,0,0,20,74.902,0,0,4.608
2907,1360.480,15.3086,15.0445,14.6571,32,2.34375,-.78125,2045.25,11.1847,20.5,89.6,24.53,2.12,13.7255,17.6471,116.198,14.6549,9.715,-4.57653,1,8,0,0,20,74.902,0,0,4.608
2908,1360.520,15.268,15.0445,14.6571,32,2.34375,0,2085.25,11.1847,20.5,89.6,24.22,2.1,13.7255,17.2549,116.164,14.6549,9.57,-4.57653,1,8,0,0,21,74.902,0,0,4.352
2909,1360.560,15.4363,15.1594,14.7072,32,3.125,0,2143.5,11.1847,21,89.6,23.89,2.1,13.3333,16.4706,108.173,14.6549,9.28,-4.92324,1,8,0,0,21,74.902,0,0,4.352
2910,1360.600,15.3086,15.0445,14.7072,32,3.90625,0,2182.5,11.1847,21.5,89.6,22.64,2.06,13.3333,16.0784,107.877,14.6549,8.99,-4.92324,1,8,0,0,20,74.902,0,0,4.096
2911,1360.640,14.6782,14.9297,15.5104,32,3.125,0,2204,11.8061,22,89.6,22.07,2.04,13.3333,16.0784,107.817,14.6549,8.555,-5.29009,1,8,0,0,20,74.902,0,0,4.096
2912,1360.680,14.3823,14.8148,15.0378,32,3.125,0,2211,11.8061,22.5,89.6,22.39,2.06,13.3333,16.0784,107.731,14.6549,8.41,-5.30157,1,8,0,0,20,74.902,0,0,4.096
2913,1360.720,14.4673,14.7,15.0378,32,3.125,-.78125,2204,11.8061,22.5,89.6,22.97,2.08,12.9412,16.4706,103.613,14.6549,8.265,-5.30157,1,8,0,0,20,74.902,0,0,4.096
2914,1360.760,14.5505,14.7,14.9854,32,3.125,-.78125,2219.75,11.8061,23,89.6,22.89,2.08,13.3333,16.4706,107.688,14.6549,8.265,-5.30415,1,8,0,0,19,74.902,0,0,3.84
2915,1360.800,14.5505,14.7,14.9185,32,3.90625,-.78125,2229.5,11.8061,23,89.6,23.14,2.08,13.3333,16.8627,111.842,14.6549,8.12,-4.94956,1,8,0,0,20,74.902,0,0,4.096
2916,1360.840,14.7188,14.8148,14.9185,32,3.90625,-.78125,2289.25,11.8061,23.5,89.6,23.97,2.12,13.7255,17.2549,115.992,14.6549,8.12,-4.94956,1,8,0,0,20,74.902,0,0,4.096
2917,1360.880,14.4248,14.8148,14.823,32,3.90625,-.78125,2340,12.4274,23.5,89.6,25.39,2.14,13.7255,17.6471,115.971,14.6549,8.12,-4.5956,1,8,0,0,20,74.902,0,0,4.096
2918,1360.920,14.508,14.7,14.823,32,3.90625,0,2344.5,12.4274,23,89.6,25.98,2.14,13.7255,17.6471,115.941,14.6549,8.265,-4.5956,1,8,0,0,19,74.902,0,0,4.096
2919,1360.960,14.5931,14.7,14.7144,32,3.90625,0,2373.5,12.4274,23,89.6,26.56,2.14,13.7255,17.6471,115.934,14.6549,8.265,-4.97669,1,8,0,0,19,74.902,0,0,4.096
2920,1361.000,14.4248,14.7,14.6642,32,3.90625,0,2375.5,12.4274,23,89.6,26.42,2.16,13.3333,17.6471,111.438,14.6549,8.12,-4.98697,1,8,0,0,20,74.902,0,0,4.096
2921,1361.040,14.214,14.7,14.6642,32,3.90625,0,2374,12.4274,23,89.6,25.84,2.14,13.3333,16.8627,106.964,14.6549,8.265,-4.98697,1,8,0,0,20,74.902,0,0,4.096
2922,1361.080,14.508,14.7,14.6571,32,3.90625,0,2392.25,12.4274,23,89.6,24.28,2.12,13.3333,16.8627,106.878,14.6549,7.975,-5.36363,1,8,0,0,20,74.902,0,0,4.096
2923,1361.120,14.0883,14.4703,14.7576,32,3.90625,0,2401.75,13.0488,23.5,87.8,23.94,2.1,13.3333,16.8627,106.827,14.6549,7.975,-5.37737,1,8,0,0,19,74.902,0,0,4.096
2924,1361.160,13.7924,14.2406,14.7576,32,2.34375,0,2453,13.0488,24,87.8,24.19,2.12,13.3333,16.8627,106.364,14.6549,7.83,-5.37737,1,8,0,0,19,74.902,0,0,3.84
2925,1361.200,13.9181,14.1258,14.7794,32,1.5625,0,2468.25,13.0488,24.5,87.8,24.1,2.12,13.3333,17.2549,106.226,14.6549,7.685,-5.41643,1,8,0,0,20,74.902,0,0,3.84
2926,1361.240,13.7498,14.1258,14.7794,32,.78125,0,2495.25,13.0488,24.5,87.8,25.59,2.14,13.3333,17.2549,105.983,14.6549,7.83,-5.41643,1,8,0,0,20,74.902,0,0,3.84
2927,1361.280,13.7073,14.1258,14.7216,32,.78125,0,2522.75,13.6702,24.5,87.8,25.01,2.12,13.3333,17.2549,105.736,14.6549,7.685,-5.45126,1,8,0,0,20,74.902,0,0,3.84
2928,1361.320,13.9606,14.2406,14.7144,32,.78125,0,2517.25,13.6702,24.5,87.8,26.17,2.14,13.3333,17.2549,105.783,14.6549,7.685,-5.47712,1,8,0,0,19,74.902,0,0,3.84
2929,1361.360,14.0883,14.3555,14.7144,32,.78125,0,2524.75,13.6702,24.5,87.8,26.62,2.14,13.3333,17.6471,105.714,14.6549,7.83,-5.47712,1,8,0,0,19,74.902,0,0,3.84
2930,1361.400,14.2972,14.4703,14.6144,32,.78125,0,2561.75,13.6702,24.5,87.8,27.05,2.14,13.3333,17.6471,105.382,14.6549,7.83,-5.4743,1,8,0,0,19,74.902,0,0,3.84
2931,1361.440,14.2565,14.4703,14.6073,32,.78125,0,2591.25,13.6702,24.5,87.8,26.47,2.14,13.3333,17.6471,105.115,14.6549,7.83,-5.51193,1,8,0,0,19,74.902,0,0,3.84
2932,1361.480,14.214,14.4703,14.6073,32,.78125,0,2602.25,13.6702,24.5,87.8,26.47,2.16,13.3333,17.6471,105.016,14.6549,7.685,-5.51193,1,8,0,0,20,74.902,0,0,3.84
2933,1361.520,14.2972,14.4703,14.6144,32,0,0,2622.5,14.2915,24.5,87.8,27.85,2.18,13.3333,17.6471,104.833,14.6549,7.83,-5.54905,1,8,0,0,20,74.902,0,0,3.84
2934,1361.560,14.0032,14.4703,14.6144,32,0,0,2656,14.2915,24.5,87.8,27.6,2.16,12.9412,17.6471,99.8751,14.6549,7.83,-5.54905,1,8,0,0,20,74.902,0,0,3.84
2935,1361.600,14.4673,14.4703,14.6073,32,0,0,2657.75,14.2915,24.5,87.8,28.25,2.18,12.9412,17.6471,99.8576,14.6549,7.685,-5.96861,1,8,0,0,20,74.902,0,0,3.84
2936,1361.640,14.0457,14.4703,14.6073,32,0,0,2666.5,14.2915,24.5,87.8,27.96,2.18,13.3333,17.6471,104.36,14.6549,7.83,-5.9758,1,8,0,0,20,74.902,0,0,3.84
2937,1361.680,14.2972,14.4703,14.6073,32,0,0,2699.25,14.2915,24.5,87.8,27.71,2.16,13.3333,17.6471,104.138,14.6549,7.685,-5.9758,1,8,0,0,20,74.902,0,0,3.84
2938,1361.720,14.214,14.3555,14.6073,32,-.78125,0,2716.5,14.2915,24.5,87.8,28.56,2.18,13.3333,18.0392,103.983,14.6549,7.685,-5.60614,1,8,0,0,20,74.902,0,0,3.84
2939,1361.760,14.0032,14.3555,14.6073,32,-1.5625,0,2748.25,14.2915,24.5,87.8,28.56,2.18,12.9412,18.0392,99.1838,14.6549,7.83,-5.99628,1,8,0,0,20,74.902,0,0,3.84
2940,1361.800,14.2565,14.2406,14.6073,32,-1.5625,0,2763.25,14.2915,24.5,87.8,28.36,2.18,12.9412,18.0392,98.8513,14.6549,7.83,-5.99628,1,8,0,0,21,74.902,0,0,3.84
2941,1361.840,14.4673,14.2406,14.7866,32,-2.34375,0,2787.5,14.9129,24.5,87.8,28.66,2.18,12.9412,18.0392,98.62,14.6549,7.83,-6.01362,1,8,0,0,21,74.902,0,0,3.84
2942,1361.880,14.5505,14.3555,14.7866,32,-2.34375,0,2799.25,14.9129,25,87.8,28.61,2.2,12.549,18.0392,93.7554,14.6549,7.83,-6.01362,1,8,0,0,21,74.902,0,0,3.84
2943,1361.920,14.1714,14.4703,14.7794,32,-1.5625,0,2814.25,14.9129,25,87.8,28.41,2.18,12.549,17.6471,93.7315,14.6549,7.83,-6.21256,1,8,0,0,21,74.902,0,0,3.84
2944,1361.960,14.5505,14.5852,14.7721,32,-1.5625,0,2839,14.9129,25,87.8,28.31,2.18,12.549,17.6471,93.696,14.6549,7.685,-6.16262,1,8,0,0,21,74.902,0,0,3.84
2945,1362.000,14.6356,14.5852,14.7721,32,-1.5625,0,2855.5,15.5343,25,87.8,28.31,2.16,12.549,17.6471,93.6635,14.6549,7.685,-6.16262,1,8,0,0,21,74.902,0,0,3.84
2946,1362.040,14.5931,14.5852,14.7649,32,-1.5625,0,2881,15.5343,25.5,87.8,28.11,2.18,12.549,17.6471,93.6136,14.6549,7.54,-6.05197,1,8,0,0,21,74.902,0,0,3.84
2947,1362.080,14.6356,14.5852,14.8596,32,-2.34375,0,2907.75,15.5343,26,87.8,28.1,2.18,12.549,17.6471,93.6004,14.6549,7.54,-5.95411,1,8,0,0,21,74.902,0,0,3.584
2948,1362.120,14.6782,14.4703,14.8596,32,-2.34375,0,2930.5,15.5343,26,87.8,28.21,2.18,12.549,17.6471,93.5538,14.6549,7.54,-5.95411,1,8,0,0,21,74.902,0,0,3.584
2949,1362.160,14.5505,14.4703,14.8377,32,-2.34375,0,2951.75,15.5343,26,87.8,28.11,2.18,12.549,17.6471,93.5116,14.6549,7.395,-5.8757,1,8,0,0,21,74.902,0,0,3.584
2950,1362.200,14.5505,14.4703,14.8377,32,-3.125,0,2967,15.5343,26.5,87.8,27.81,2.16,12.549,17.6471,93.4801,14.6549,7.395,-5.8757,1,8,0,0,21,74.902,0,0,3.584
2951,1362.240,14.7613,14.4703,14.7649,32,-3.125,0,2980,16.1557,26.5,87.8,28.61,2.2,12.549,17.6471,93.4533,14.6549,7.395,-5.81409,1,8,0,0,21,74.902,0,0,3.584
2952,1362.280,14.1714,14.3555,14.736,32,-3.125,0,2975.75,16.1557,26.5,87.8,28.22,2.18,12.9412,18.0392,98.2073,14.6549,7.395,-5.79408,1,8,0,0,21,74.902,0,0,3.584
2953,1362.320,14.5505,14.3555,14.736,32,-3.90625,0,3006.5,16.1557,26.5,87.8,28.82,2.2,12.9412,18.0392,98.1871,14.6549,7.395,-5.79408,1,8,0,0,21,74.902,0,0,3.584
2954,1362.360,14.5931,14.3555,14.7288,32,-3.90625,0,3032.75,16.1557,26.5,87.8,29.02,2.2,12.9412,18.4314,98.1483,14.6549,7.54,-5.55343,1,8,0,0,20,74.902,0,0,3.584
2955,1362.400,14.5505,14.3555,14.6928,32,-3.90625,0,3062.25,16.1557,26.5,87.8,29.42,2.2,13.3333,18.4314,102.901,14.6549,7.54,-5.12505,1,8,0,0,21,74.902,0,0,3.584
2956,1362.440,14.4673,14.4703,14.6928,32,-3.90625,0,3092.25,16.1557,26.5,87.8,30.02,2.22,13.3333,18.8235,102.862,14.6549,7.54,-5.12505,1,8,0,0,21,74.902,0,0,3.584
2957,1362.480,14.6782,14.5852,14.6713,32,-3.90625,0,3112,16.777,26.5,87.8,30.62,2.24,13.3333,18.8235,102.829,14.6549,7.54,-4.96671,1,8,0,0,21,74.902,0,0,3.84
2958,1362.520,14.8464,14.7,14.6713,32,-3.125,0,3120,16.777,26,87.8,31.03,2.24,13.3333,18.8235,107.635,14.6549,7.685,-4.96671,1,8,0,0,21,74.902,0,0,3.84
2959,1362.560,14.8464,14.8148,14.6428,32,-3.125,0,3130.75,16.777,26,87.8,30.93,2.26,13.3333,19.2157,107.603,14.6549,7.685,-4.96675,1,8,0,0,21,74.902,0,0,3.84
2960,1362.600,14.8464,14.8148,14.6286,32,-2.34375,0,3129,16.777,26,87.8,31.51,2.26,13.3333,19.2157,102.778,14.6549,7.685,-4.92895,1,8,0,0,21,74.902,0,0,3.84
2961,1362.640,14.9296,14.8148,14.6286,32,-2.34375,0,3146.5,16.777,26,87.8,31.8,2.26,13.3333,19.2157,102.754,14.6549,7.83,-4.92895,1,8,0,0,21,74.902,0,0,3.84
2962,1362.680,15.0572,14.8148,14.6002,32,-2.34375,0,3160,16.777,25.5,87.8,31.81,2.26,13.3333,18.8235,102.735,14.6549,7.685,-4.82476,1,8,0,0,21,74.902,0,0,3.84
2963,1362.720,14.8464,14.8148,14.6073,32,-2.34375,0,3205.25,17.3984,25.5,87.8,31.17,2.26,13.3333,18.8235,107.548,14.6549,7.685,-4.37974,1,8,0,0,21,74.902,0,0,3.84
2964,1362.760,14.3397,14.7,14.6073,32,-2.34375,0,3234.75,17.3984,26,87.8,31.97,2.26,13.7255,19.2157,111.538,14.6549,7.685,-4.37974,1,8,0,0,21,74.902,0,0,3.84
2965,1362.800,14.1289,14.7,14.6073,32,-2.34375,0,3255,17.3984,26,87.8,33.71,2.3,13.7255,19.6078,111.05,14.6549,7.685,-3.96711,1,8,0,0,21,73.7255,0,0,3.84
2966,1362.840,14.3397,14.5852,14.6073,32,-2.34375,0,3264.5,17.3984,25.5,87.8,34.25,2.3,13.7255,19.6078,110.821,14.6549,7.685,-3.96711,1,8,0,0,21,73.7255,0,0,3.84
2967,1362.880,14.0457,14.5852,14.586,32,-2.34375,0,3253.5,17.3984,25,87.8,34.69,2.3,13.7255,19.6078,111.086,14.6549,7.83,-4.05077,1,8,0,0,21,73.7255,0,0,4.096
2968,1362.920,14.7613,14.7,14.5649,32,-2.34375,0,3262.5,17.3984,25,87.8,34.91,2.3,13.7255,19.6078,110.872,14.6549,7.83,-4.0376,1,8,0,0,20,72.9412,0,0,4.096
2969,1362.960,14.2972,14.7,14.5649,32,-1.5625,0,3316.5,18.0198,25,87.8,35.35,2.3,13.7255,19.6078,110.173,14.6549,7.83,-4.0376,1,8,0,0,20,72.9412,0,0,4.096
2970,1363.000,14.8039,14.7,14.5578,32,-1.5625,0,3338.5,18.0198,25,87.8,35.02,2.3,13.7255,19.6078,109.042,14.6549,7.83,-4.15774,1,8,0,0,21,72.1569,0,0,4.096
2971,1363.040,14.4673,14.7,14.5719,32,-1.5625,0,3360.75,18.0198,25,87.8,35.35,2.3,13.7255,19.6078,109.052,14.6549,7.83,-4.20228,1,8,0,0,21,70.9804,0,0,4.096
2972,1363.080,14.3823,14.7,14.5719,32,-1.5625,0,3355.25,18.0198,25,87.8,35.46,2.32,13.7255,19.6078,108.641,14.6549,7.685,-4.20228,1,8,0,0,21,70.9804,0,0,4.096
2973,1363.120,14.5505,14.7,14.6002,32,-1.5625,0,3367,18.0198,25,87.8,35.03,2.3,13.7255,20,108.355,14.6549,7.685,-4.24604,1,8,0,0,21,70.9804,0,0,4.096
2974,1363.160,14.7613,14.7,14.6002,32,-1.5625,0,3401.5,18.0198,25,87.8,35.46,2.32,13.7255,20,107.524,14.6549,7.685,-4.24604,1,8,0,0,21,70.9804,0,0,4.096
2975,1363.200,14.3823,14.7,14.6073,32,-1.5625,0,3417,18.0198,25,87.8,35.47,2.32,13.7255,20,107.151,14.6549,7.685,-4.33313,1,8,0,0,20,69.8039,0,0,4.096
2976,1363.240,14.8039,14.8148,14.6073,32,-.78125,0,3418,18.0198,25,87.8,35.58,2.3,13.7255,20,107.129,14.6549,7.685,-4.3414,1,8,0,0,20,69.8039,0,0,4.096
2977,1363.280,14.2565,14.8148,14.6073,32,0,0,3458.75,18.6411,25,87.8,35.25,2.3,13.7255,20,106.674,14.6549,7.685,-4.3414,1,8,0,0,20,69.8039,0,0,4.096
2978,1363.320,14.6356,14.9297,14.6073,32,0,0,3479,18.6411,25,87.8,35.35,2.32,13.3333,20,101.032,14.6549,7.685,-4.45115,1,8,0,0,21,68.6274,0,0,4.096
2979,1363.360,14.6782,15.0445,14.6144,32,.78125,0,3477.5,18.6411,25.5,87.8,36.01,2.34,13.3333,20,101.064,14.6549,7.54,-4.91554,1,8,0,0,21,67.8431,0,0,4.096
