sample,time,wbo2,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC
105299,14416.84,11.39,11.46,30,0.00,0.00,-0.65,5326,2.49,64,17,48.2,220.7,3.94,28,36,226,14.80,25.09,10.29,3.28,1,10,-2,0,4,61.5686,0,0,15.87,70.44
105300,14416.88,11.31,11.61,30,0.00,0.00,-2.64,5359,2.50,65,17,48.2,223.02,3.96,28,36,222,14.80,24.94,10.14,3.11,1,10,-2,0,4,61.5686,0,0,15.62,69.74
105301,14416.92,11.31,11.52,30,0.00,0.00,-1.90,5407,2.45,65,17.5,48.2,221.16,3.94,28,36,224,14.80,24.80,10.00,3.05,1,10,-2,0,4,61.1765,0,0,15.62,70.36
105302,14416.96,11.05,11.52,30,0.00,0.00,-4.23,5371,2.52,65,17.5,48.2,225.33,3.94,28,36,220,14.80,24.80,10.00,3.05,1,10,-2,0,4,61.1765,0,0,15.62,69.89
105303,14417,10.93,11.48,30,0.00,0.00,-5.07,5438,2.44,65,17.5,48.2,221.16,3.96,27,36,219,14.80,24.65,9.85,2.97,1,10,-2,0,4,61.1765,0,0,15.62,70.76
105304,14417.04,11.26,11.47,30,0.00,0.00,-1.85,5443,2.43,66,17.5,48.2,220.24,3.94,28,36,218,14.80,24.65,9.85,2.81,1,10,-2,0,4,61.1765,0,0,15.62,70.83
105305,14417.08,11.35,11.47,30,0.00,0.00,-1.11,5476,2.44,66,18,48.2,223.02,3.94,27,36,214,14.80,24.36,9.56,2.81,1,10,-1.75,0,4,61.1765,0,0,15.62,71.25
105306,14417.12,10.89,11.57,30,0.00,0.00,-6.25,5490,2.40,66,18,48.2,219.78,3.94,27,36,215,14.80,24.07,9.27,2.58,1,10,-1.75,0,4,60.7843,0,0,15.36,70.27
105307,14417.16,11.22,11.57,30,0.00,0.00,-3.06,5469,2.43,66,18,48.2,221.16,3.92,27,36,210,14.80,24.07,9.27,2.58,1,10,-1.75,0,4,60.7843,0,0,15.36,70.01
105308,14417.2,11.14,11.49,30,0.00,0.00,-3.12,5511,2.36,66,18,48.2,216.53,3.92,27,35,207,14.80,23.93,9.13,2.36,1,10,-1.75,0,4,60.7843,0,0,15.36,70.53
105309,14417.24,11.05,11.58,30,0.00,0.00,-4.75,5561,2.33,66,18.5,48.2,216.07,3.9,24,35,188,14.80,23.64,8.84,1.86,1,10,-1.75,0,4,60.7843,0,0,15.10,70.00
105310,14417.28,11.10,11.58,30,0.00,0.00,-4.35,5122,2.10,67,17.5,48.2,179.44,3.64,11,31,45,14.80,22.48,7.68,1.86,1,10,-1.75,0,4,60.7843,0,0,0.00,0.00
105311,14417.32,12.36,13.12,30,0.00,0.00,-6.14,5098,1.12,67,19,48.2,95.43,2.94,0,20,0,14.80,17.26,2.46,-8.63,1,10,-1.75,0,4,62.3529,0,0,0.00,0.00
105312,14417.36,14.13,19.35,30,0.00,0.00,-36.94,5154,0.51,65,2.5,48.2,43.94,2.38,0,14,0,14.80,11.17,-3.64,-9.14,1,10,0,0,5,0,0,0,0.00,0.00
105313,14417.4,17.16,19.35,30,0.00,0.00,-12.73,5054,0.31,65,2.5,48.2,25.94,2.14,0,13,0,14.80,8.27,-6.54,-9.14,1,10,0,0,5,0,0,0,0.00,0.00
105314,14417.44,19.69,22.72,30,0.00,0.00,-15.39,4936,0.19,66,6,48.2,15.58,1.82,0,12,0,14.80,6.53,-8.28,-9.14,1,10,0,0,4,0,0,0,0.00,0.00
105315,14417.48,19.61,22.72,30,0.00,0.00,-15.89,4772,0.15,66,8,48.2,11.88,1.72,0,12,0,14.80,5.51,-9.29,-9.14,1,10,0,0,4,0,0,0,0.00,0.00
105316,14417.52,19.57,15.48,30,0.00,0.00,20.89,4659,0.15,66,7.5,48.2,11.61,1.72,0,12,0,14.80,4.93,-9.87,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105317,14417.56,19.57,14.69,30,0.00,0.00,24.90,4546,0.16,66,6.5,48.2,12.26,1.72,0,12,0,14.80,4.64,-10.16,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105318,14417.6,19.73,14.69,30,0.00,-0.78,25.54,4433,0.17,66,5.5,48.2,12.54,1.76,0,12,0,14.80,4.35,-10.45,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105319,14417.64,19.73,14.69,30,0.00,-0.78,25.54,4321,0.16,66,4.5,48.2,11.83,1.72,0,12,0,14.80,4.06,-10.74,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105320,14417.68,19.48,14.69,30,0.00,-0.78,24.58,4250,0.19,66,4,48.2,13.38,1.74,0,12,0,14.80,3.92,-10.89,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105321,14417.72,19.65,14.69,30,0.00,-0.78,25.22,4136,0.19,66,3,48.2,13.19,1.76,0,11,0,14.80,3.92,-10.89,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105322,14417.76,19.52,14.69,30,0.00,-0.78,24.74,4017,0.19,66,2,48.2,12.82,1.74,0,11,0,14.80,3.77,-11.03,-9.14,1,10,0,0,2,0,0,0,0.00,0.00
105323,14417.8,19.44,14.69,29,0.00,-0.78,24.41,3904,0.19,66,21.5,48.2,12.37,1.74,19,12,190,14.80,3.77,-11.03,-9.14,1,10,0,0,2,0,0,0,1.79,5.83
105324,14417.84,19.78,12.77,29,0.00,-0.78,35.41,3875,0.69,66,22.5,48.2,44.25,2.62,49,34,308,14.80,7.69,-7.12,10.54,1,10,0,0,2,65.098,0,0,3.07,9.92
105325,14417.88,19.73,9.54,29,0.00,-0.78,51.64,3992,1.90,66,9.5,48.2,126.56,3.38,62,50,317,14.80,15.23,0.42,17.18,1,10,0,0,2,76.8627,0,10.0781,5.63,18.74
105326,14417.92,19.52,9.54,29,0.00,-0.78,51.12,4098,1.74,65,11.5,48.2,118.64,3.3,64,56,319,14.80,17.26,2.46,17.18,1,10,0,0,3,76.8627,0,10.0781,7.94,27.10
105327,14417.96,19.44,12.15,29,0.00,-0.78,37.50,4134,1.71,65,22,48.2,117.65,3.32,65,58,320,14.80,17.40,2.60,17.35,1,10,0,0,5,76.4706,0,10.0781,8.70,29.99
105328,14418,19.57,12.13,29,0.00,0.00,37.98,4365,1.96,65,21.5,48.2,142.43,3.48,65,59,319,14.80,18.27,3.47,17.36,1,10,0,0,8,75.2941,0,10.0781,9.73,35.39
105329,14418.04,16.11,12.13,29,0.00,0.00,24.67,4233,2.16,65,20.5,48.2,152.13,3.52,60,58,316,14.80,19.43,4.63,17.36,1,10,0,0,10,75.2941,0,10.0781,10.75,37.93
105330,14418.08,14.72,12.19,29,0.00,0.00,17.16,4005,2.27,66,19.5,48.2,151.67,3.5,58,56,314,14.80,20.01,5.21,17.09,1,10,0,0,12,76.4706,0,10.0781,12.29,41.01
105331,14418.12,13.08,12.19,29,0.00,0.00,6.76,4082,2.18,66,19,48.2,148.34,3.5,59,55,315,14.80,20.74,5.94,17.09,1,10,0,0,13,76.4706,0,10.0781,12.80,43.54
105332,14418.16,12.74,11.89,29,0.00,0.00,6.70,4227,2.29,66,19,48.2,161.07,3.6,60,55,316,14.80,21.32,6.52,17.15,1,10,0,0,15,76.4706,0,10.0781,13.31,46.89
105333,14418.2,12.19,11.28,29,0.00,0.00,7.51,4123,2.49,66,18.5,48.2,170.78,3.66,60,56,315,14.80,22.19,7.39,17.17,1,10,0,0,17,76.0784,0,10.0781,14.08,48.37
105334,14418.24,12.32,11.28,29,0.00,0.00,8.47,4080,2.55,67,18,48.2,173.46,3.66,58,55,314,14.80,23.20,8.40,17.17,1,10,0,0,18,76.0784,0,10.0781,15.36,52.23
105335,14418.28,11.56,11.39,29,0.00,0.00,1.45,4201,2.59,67,17,48.2,181.48,3.74,58,55,314,14.80,23.93,9.13,17.10,1,10,0,0,19,76.0784,0,10.0781,15.62,54.67
105336,14418.32,11.60,10.92,29,0.00,0.00,5.84,4213,2.77,68,17.5,48.2,194.45,3.8,58,55,314,14.80,25.09,10.29,17.08,1,10,0,0,20,75.6863,0,10.0781,16.90,59.32
105337,14418.36,11.56,10.92,29,0.00,0.00,5.49,4165,2.89,68,17,48.2,200.69,3.84,54,54,311,14.80,26.54,11.74,17.08,1,10,0,0,20,75.6863,0,10.0781,18.43,63.97
105338,14418.4,11.10,10.89,29,0.00,0.00,1.84,4185,2.97,68,15.5,48.2,206.81,3.88,51,52,309,14.80,26.68,11.88,16.84,1,10,0,0,20,76.0784,0,10.0781,18.43,64.28
105339,14418.44,11.56,10.89,29,0.00,0.00,5.77,4242,3.10,68,15,48.2,218.85,3.92,50,51,308,14.80,27.70,12.90,16.84,1,10,0,0,19,76.0784,0,10.0781,19.46,68.78
105340,14418.48,11.64,10.45,29,0.00,0.00,10.25,4215,3.26,68,14.5,48.2,228.83,3.98,45,51,306,14.80,28.86,14.06,16.78,1,10,0,0,19,75.6863,0,10.0781,20.74,72.83
105341,14418.52,11.10,10.46,29,0.00,0.00,5.73,4253,3.30,68,14,48.2,233.67,3.98,40,49,298,14.80,29.73,14.93,16.30,1,10,0,0,18,70.5882,0,4.65824,21.25,75.30
105342,14418.56,11.31,10.46,29,0.00,0.00,7.49,4297,3.30,69,13.5,48.2,236.08,4,38,45,295,14.80,30.16,15.36,16.30,1,10,0,0,18,70.5882,0,4.65824,21.76,77.91
105343,14418.6,11.01,10.50,29,0.00,0.00,4.64,4296,3.32,69,13.5,48.2,237.9,4.02,38,44,293,14.80,30.60,15.80,15.71,1,10,0,0,18,65.8824,0.0528004,0.379937,22.02,78.82
105344,14418.64,10.38,10.40,29,0.00,0.00,-0.23,4270,3.36,70,13,48.2,239.11,4,35,42,288,14.80,31.18,16.38,14.85,1,10,0,0,17,61.5686,-0.14764,-3.62909,22.78,81.07
105345,14418.68,10.21,10.40,29,0.00,0.00,-1.88,4310,3.32,70,13,48.2,238.5,4,33,40,283,14.80,31.18,16.38,14.85,1,10,0,0,17,61.5686,-0.14764,-3.62909,22.78,81.84
105346,14418.72,10.46,10.59,29,0.00,0.00,-1.16,4326,3.21,70,13.5,48.2,231.25,4,33,39,281,14.80,30.89,16.09,14.07,1,10,0,0,17,59.6078,-0.449111,-4.8456,22.27,80.29
105347,14418.76,10.38,10.59,29,0.00,0.00,-1.99,4317,3.26,70,13.5,48.2,234.27,3.98,32,39,279,14.80,30.74,15.94,14.07,1,10,0,0,16,59.6078,-0.449111,-4.8456,22.02,79.19
105348,14418.8,10.17,10.74,29,0.00,0.00,-5.57,4213,3.22,70,13,48.2,225.79,3.92,31,38,280,14.80,30.45,15.65,13.83,1,10,0,0,15,59.6078,-0.72851,-4.58031,21.50,75.49
105349,14418.84,10.67,10.94,29,0.00,0.00,-2.52,4490,3.05,70,14,48.2,227.99,3.94,30,38,268,14.80,30.02,15.22,11.28,1,10,0,0,15,64.3137,0,0,20.99,78.54
105350,14418.88,10.30,10.94,29,0.00,0.00,-6.29,4399,3.04,71,14.5,48.2,222.55,3.94,29,38,266,14.80,29.29,14.49,11.28,1,10,0,0,15,64.3137,0,0,19.97,73.20
105351,14418.92,10.38,11.11,29,0.00,0.00,-7.04,4331,2.93,71,14.5,48.2,211.44,3.9,26,36,257,14.80,29.00,14.20,9.70,1,10,0,0,15,64.7059,0,0,19.71,71.14
105352,14418.96,10.63,11.45,29,0.00,0.00,-7.66,4463,2.73,71,14.5,48.2,203.09,3.86,25,35,250,14.80,27.84,13.04,6.50,1,10,0,0,14,64.3137,0,0,18.69,69.50
105353,14419,10.67,11.45,29,0.00,0.00,-7.23,4451,2.83,71,16,48.2,210.05,3.86,26,35,252,14.80,27.26,12.46,6.50,1,10,0,0,15,64.3137,0,0,18.43,68.37
105354,14419.04,10.55,11.51,29,0.00,0.00,-9.09,4409,2.82,72,16,48.2,207.28,3.86,25,35,251,14.80,27.12,12.32,6.92,1,10,0,0,14,64.3137,0,0,18.18,66.79
105355,14419.08,10.93,11.51,29,0.00,0.00,-5.31,4492,2.82,72,15.5,48.2,211.44,3.88,25,35,251,14.80,27.12,12.32,6.92,1,10,0,0,14,64.3137,0,0,17.92,67.08
105356,14419.12,10.80,11.50,29,0.00,0.00,-6.47,4484,2.79,72,16,48.2,208.2,3.86,25,35,251,14.80,27.12,12.32,6.55,1,10,0,0,14,64.3137,0,0,17.92,66.96
105357,14419.16,11.10,11.55,29,0.00,0.00,-4.11,4468,2.81,72,16,48.2,209.59,3.88,25,35,249,14.80,26.97,12.17,6.19,1,10,0,0,13,64.3137,0,0,17.92,66.72
105358,14419.2,11.35,11.55,29,0.00,0.00,-1.80,4522,2.74,73,16,48.2,206.35,3.86,25,35,244,14.80,26.68,11.88,6.19,1,10,0,0,13,64.3137,0,0,17.92,67.53
105359,14419.24,11.18,11.58,29,0.00,0.00,-3.57,4522,2.72,73,16.5,48.2,204.96,3.84,24,34,232,14.80,26.68,11.88,4.01,1,10,0,0,13,63.9216,0,0,17.41,65.60
105360,14419.28,11.35,11.76,29,0.00,0.00,-3.67,4502,2.64,73,16.5,48.2,198.29,3.8,22,33,210,14.80,25.96,11.16,2.44,1,10,0,0,12,64.3137,0,0,17.15,64.35
105361,14419.32,11.10,11.76,29,0.00,0.00,-6.02,4543,2.50,73,17,48.2,189.17,3.76,21,31,204,14.80,24.94,10.14,2.44,1,10,0,0,12,64.3137,0,0,15.87,60.08
105362,14419.36,11.18,12.51,29,0.00,0.00,-11.88,4558,2.36,73,17.5,48.2,179.08,3.72,20,31,198,14.80,23.93,9.13,1.98,1,10,0,0,11,63.9216,0,0,14.85,56.39
105363,14419.4,11.10,12.51,29,0.00,0.00,-12.72,4558,2.26,73,18,48.2,171.58,3.66,20,30,193,14.80,23.06,8.26,1.98,1,10,0,0,12,63.9216,0,0,14.08,53.48
105364,14419.44,10.93,12.65,29,0.00,0.00,-15.75,4557,2.21,74,18.5,48.2,167.69,3.64,20,30,188,14.80,22.04,7.24,1.57,1,10,0,0,11,63.9216,0,0,13.31,50.56
105365,14419.48,11.10,13.00,29,0.00,0.00,-17.20,4578,2.18,74,19,48.2,166.49,3.62,20,29,187,14.80,21.46,6.66,1.48,1,10,0,0,11,63.9216,0,0,13.31,50.79
105366,14419.52,11.18,13.00,29,0.00,0.00,-16.33,4592,2.12,74,19,48.2,162.62,3.58,20,30,187,14.80,20.74,5.94,1.48,1,10,0,0,11,63.9216,0,0,12.80,48.98
105367,14419.56,11.10,12.63,29,0.00,0.00,-13.85,4593,2.05,74,19.5,48.2,156.81,3.56,20,30,190,14.80,20.45,5.65,1.46,1,10,0,0,11,63.9216,0,0,12.80,48.99
105368,14419.6,11.48,12.46,29,0.00,0.00,-8.54,4600,2.05,75,17.5,48.2,157.19,3.56,20,30,190,14.80,20.16,5.36,1.57,1,10,-1.75,0,10,63.5294,0,0,12.54,48.08
105369,14419.64,11.39,12.46,29,0.00,0.00,-9.35,4615,2.09,75,18,48.2,161.07,3.6,20,31,195,14.80,20.16,5.36,1.57,1,10,-1.75,0,10,63.5294,0,0,12.80,49.23
105370,14419.68,11.39,12.21,29,0.00,0.00,-7.22,4608,2.11,75,18,48.2,162.23,3.58,20,31,197,14.80,20.01,5.21,1.83,1,10,-1.75,0,10,63.5294,0,0,12.80,49.15
105371,14419.72,11.22,12.21,29,0.00,0.00,-8.83,4603,2.13,75,17.5,48.2,163.39,3.58,20,31,197,14.80,20.01,5.21,1.83,1,10,-1.75,0,10,63.5294,0,0,12.80,49.10
105372,14419.76,10.93,12.07,29,0.00,0.00,-10.42,4630,2.06,75,18,48.2,158.74,3.56,20,31,197,14.80,20.01,5.21,1.84,1,10,-1.75,0,9,63.5294,0,0,12.80,49.39
105373,14419.8,10.84,12.04,29,0.00,0.00,-11.06,4619,2.07,75,18,48.2,159.52,3.58,20,31,197,14.80,19.87,5.07,1.83,1,10,-1.75,0,10,63.5294,0,0,12.80,49.26
105374,14419.84,11.10,12.04,29,0.00,0.00,-8.52,4636,2.05,75,18,48.2,158.36,3.56,21,31,199,14.80,19.87,5.07,1.83,1,10,-1.75,0,9,63.5294,0,0,12.80,49.45
105375,14419.88,11.05,12.05,29,0.00,0.00,-9.03,4674,2.05,75,18,48.2,159.52,3.58,21,31,199,14.80,19.72,4.92,1.91,1,10,-1.75,0,9,63.5294,0,0,12.54,48.86
105376,14419.92,11.35,12.01,29,0.00,0.00,-5.82,4680,2.04,76,18,48.2,158.74,3.58,21,31,199,14.80,19.58,4.78,1.91,1,10,-1.75,0,9,63.5294,0,0,12.54,48.92
105377,14419.96,11.18,12.01,29,0.00,0.00,-7.42,4684,2.01,76,18.5,48.2,156.81,3.56,21,31,199,14.80,19.58,4.78,1.91,1,10,-1.75,0,8,63.5294,0,0,12.54,48.96
105378,14420,11.60,12.01,29,0.00,0.00,-3.55,4689,2.01,76,18.5,48.2,156.81,3.58,21,31,199,14.80,19.58,4.78,1.90,1,10,-1.75,0,9,63.5294,0,0,12.54,49.01
105379,14420.04,11.48,12.01,29,0.00,0.00,-4.69,4699,2.02,76,18.5,48.2,158.36,3.56,21,31,199,14.80,19.43,4.63,1.90,1,10,-1.75,0,8,63.5294,0,0,12.54,49.12
105380,14420.08,11.26,11.98,29,0.00,0.00,-6.31,4686,2.04,76,18.5,48.2,159.13,3.54,21,31,201,14.80,19.29,4.49,1.89,1,10,-1.75,0,8,63.5294,0,0,12.29,47.98
105381,14420.12,11.18,11.98,29,0.00,0.00,-7.12,4689,2.00,76,18.5,48.2,156.03,3.54,21,31,201,14.80,19.43,4.63,2.00,1,10,-1.75,0,8,63.5294,0,0,12.54,49.02
105382,14420.16,11.43,11.98,29,0.00,0.00,-4.74,4709,1.99,76,18.5,48.2,156.42,3.54,22,32,206,14.80,19.43,4.63,2.00,1,10,-1.75,0,8,63.5294,0,0,12.54,49.22
105383,14420.2,11.18,11.88,29,0.00,0.00,-6.27,4730,2.08,76,18.5,48.2,163.78,3.6,22,33,209,14.80,19.72,4.92,2.35,1,10,-1.75,0,8,63.1373,0,0,12.54,49.44
105384,14420.24,11.22,11.82,29,0.00,0.00,-5.33,4743,2.07,76,18.5,48.2,163.39,3.58,22,32,206,14.80,20.01,5.21,2.23,1,10,-1.75,0,7,63.1373,0,0,12.80,50.59
105385,14420.28,11.18,11.82,29,0.00,0.00,-5.73,4755,2.04,76,18.5,48.2,161.45,3.58,22,32,206,14.80,20.01,5.21,2.23,1,10,-1.75,0,7,63.1373,0,0,12.80,50.72
105386,14420.32,11.05,11.83,29,0.00,0.00,-7.06,4754,2.03,77,18.5,48.2,160.68,3.58,22,32,205,14.80,19.87,5.07,2.34,1,10,-1.75,0,7,63.1373,0,0,12.80,50.71
105387,14420.36,10.97,11.83,29,0.00,0.00,-7.89,4735,2.06,77,18.5,48.2,162.23,3.58,22,32,208,14.80,19.87,5.07,2.34,1,10,-1.75,0,7,63.1373,0,0,12.80,50.50
105388,14420.4,10.93,11.84,29,0.00,0.00,-8.37,4758,2.03,77,18.5,48.2,161.07,3.6,22,32,205,14.80,19.87,5.07,2.33,1,10,-1.75,0,6,63.1373,0,0,12.80,50.75
105389,14420.44,11.14,11.81,29,0.00,0.00,-6.03,4751,2.06,77,18.5,48.2,163.39,3.58,22,32,206,14.80,19.87,5.07,2.19,1,10,-1.75,0,6,63.1373,0,0,12.80,50.68
105390,14420.48,10.89,11.81,29,0.00,0.00,-8.50,4790,2.05,77,18.5,48.2,163.39,3.6,22,32,205,14.80,20.01,5.21,2.19,1,10,-1.75,0,6,63.1373,0,0,12.80,51.10
105391,14420.52,11.18,11.81,29,0.00,0.00,-5.60,4802,2.06,77,18.5,48.2,164.55,3.62,22,32,205,14.80,19.87,5.07,2.18,1,10,-1.75,0,6,63.1373,0,0,12.80,51.22
105392,14420.56,10.97,11.79,29,0.00,0.00,-7.51,4779,2.10,78,18.5,48.2,167.42,3.62,22,32,204,14.80,20.01,5.21,2.15,1,10,-1.75,0,6,63.1373,0,0,12.80,50.97
105393,14420.6,10.67,11.79,29,0.00,0.00,-10.47,4791,2.06,78,18.5,48.2,164.55,3.6,22,32,204,14.80,20.01,5.21,2.15,1,10,-1.75,0,6,63.1373,0,0,12.80,51.11
105394,14420.64,10.89,11.79,29,0.00,0.00,-8.29,4797,2.09,78,18.5,48.2,167.31,3.6,22,32,203,14.80,20.01,5.21,1.97,1,10,-1.75,0,6,62.7451,0,0,12.80,51.17
105395,14420.68,10.72,11.79,29,0.00,0.00,-9.99,4828,2.03,78,18.5,48.2,163.39,3.6,21,32,200,14.80,20.01,5.21,1.97,1,10,-1.75,0,6,62.7451,0,0,12.80,51.50
105396,14420.72,10.76,11.79,29,0.00,0.00,-9.57,4841,2.03,78,18.5,48.2,164.17,3.6,21,32,199,14.80,20.01,5.21,1.87,1,10,-1.75,0,5,63.1373,0,0,12.80,51.64
105397,14420.76,10.76,11.81,29,0.00,0.00,-9.79,4805,2.05,78,18.5,48.2,163.78,3.6,21,32,200,14.80,19.72,4.92,1.82,1,10,-1.75,0,6,62.7451,0,0,12.80,51.25
105398,14420.8,10.84,11.81,29,0.00,0.00,-8.93,4828,2.01,78,18.5,48.2,161.84,3.6,21,31,197,14.80,19.87,5.07,1.82,1,10,-1.75,0,5,62.7451,0,0,12.80,51.50
105399,14420.84,10.67,11.82,29,0.00,0.00,-10.77,4867,2.03,78,18.5,48.2,164.55,3.58,21,32,198,14.80,19.72,4.92,1.96,1,10,-1.75,0,5,62.7451,0,0,12.80,51.92
105400,14420.88,10.97,11.82,29,0.00,0.00,-7.72,4871,2.05,78,18.5,48.2,166.1,3.6,21,32,200,14.80,19.87,5.07,1.91,1,10,-1.75,0,6,62.7451,0,0,12.80,51.96
105401,14420.92,10.72,11.82,29,0.00,0.00,-10.25,4854,2.05,78,18.5,48.2,166.1,3.6,21,32,198,14.80,19.87,5.07,1.91,1,10,-1.75,0,5,62.7451,0,0,12.80,51.78
105402,14420.96,10.84,11.81,29,0.00,0.00,-8.88,4852,2.02,79,18.5,48.2,163,3.58,21,32,198,14.80,19.72,4.92,1.86,1,10,-1.75,0,6,62.7451,0,0,12.80,51.76
105403,14421,10.84,11.81,29,0.00,0.00,-8.88,4900,2.01,79,18.5,48.2,163.78,3.6,22,32,201,14.80,19.72,4.92,1.86,1,10,-1.75,0,6,62.7451,0,0,12.80,52.27
105404,14421.04,10.97,11.80,29,0.00,0.00,-7.55,4897,2.01,79,18.5,48.2,164.17,3.6,21,32,199,14.80,19.72,4.92,1.82,1,10,-1.75,0,5,62.7451,0,0,12.54,51.19
105405,14421.08,10.76,11.81,29,0.00,0.00,-9.74,4875,2.03,79,18.5,48.2,164.55,3.6,22,32,199,14.80,19.72,4.92,1.81,1,10,-1.75,0,6,62.7451,0,0,12.80,52.00
105406,14421.12,10.76,11.81,29,0.00,0.00,-9.74,4898,1.98,80,18.5,48.2,161.84,3.58,22,32,198,14.80,19.72,4.92,1.81,1,10,-1.75,0,5,62.7451,0,0,12.80,52.24
105407,14421.16,10.72,11.80,29,0.00,0.00,-10.07,4924,1.98,80,19,48.2,162.62,3.58,22,32,205,14.80,19.87,5.07,2.03,1,10,-1.5,0,5,62.7451,0,0,12.54,51.47
105408,14421.2,11.01,11.69,29,0.00,0.00,-6.14,4929,2.05,80,19,48.2,168.36,3.64,22,33,207,14.80,20.16,5.36,2.27,1,10,-1.5,0,5,62.3529,0,0,12.80,52.57
105409,14421.24,10.80,11.69,29,0.00,0.00,-8.21,4935,2.07,80,19,48.2,170.51,3.66,23,33,207,14.80,20.30,5.50,2.27,1,10,-1.5,0,5,62.3529,0,0,12.80,52.63
105410,14421.28,11.01,11.71,29,0.00,0.00,-6.30,4921,2.11,80,19,48.2,172.92,3.68,23,33,207,14.80,20.59,5.79,2.28,1,10,-1.5,0,5,62.3529,0,0,13.06,53.54
105411,14421.32,11.22,11.71,29,0.00,0.00,-4.30,4947,2.10,80,19,48.2,173.46,3.68,23,33,209,14.80,20.74,5.94,2.28,1,10,-1.5,0,5,62.3529,0,0,13.06,53.82
105412,14421.36,10.80,11.71,29,0.00,0.00,-8.38,4959,2.09,80,18.5,48.2,172.39,3.66,23,33,208,14.80,20.74,5.94,2.28,1,10,-1.5,0,5,62.3529,0,0,13.06,53.95
105413,14421.4,11.10,11.69,29,0.00,0.00,-5.36,4951,2.11,80,18.5,48.2,174.27,3.68,23,33,208,14.80,20.88,6.08,2.37,1,10,-1.5,0,5,62.3529,0,0,13.31,54.92
105414,14421.44,11.22,11.69,29,0.00,0.00,-4.18,4973,2.11,81,18.5,48.2,174.8,3.68,23,33,208,14.80,21.03,6.23,2.37,1,10,-1.5,0,5,62.3529,0,0,13.31,55.16
105415,14421.48,11.35,11.68,29,0.00,0.00,-2.95,4998,2.09,81,19,48.2,174,3.68,23,33,209,14.80,20.88,6.08,2.30,1,10,-1.5,0,4,62.3529,0,0,13.31,55.45
105416,14421.52,11.52,11.66,29,0.00,0.00,-1.27,4969,2.11,81,18.5,48.2,175.07,3.7,23,33,204,14.80,21.03,6.23,2.14,1,10,-1.5,0,5,62.3529,0,0,13.31,55.12
105417,14421.56,11.18,11.66,29,0.00,0.00,-4.34,5005,2.12,81,18.5,48.2,176.68,3.7,22,33,198,14.80,20.88,6.08,2.14,1,10,-1.5,0,5,62.3529,0,0,13.31,55.52
105418,14421.6,11.26,11.71,29,0.00,0.00,-3.99,4992,2.09,81,19,46.4,173.73,3.66,21,32,193,14.80,20.45,5.65,1.76,1,10,-1.5,0,4,62.3529,0,0,13.06,54.31
105419,14421.64,11.39,11.71,29,0.00,0.00,-2.84,4990,2.04,81,19,46.4,169.42,3.58,21,31,190,14.80,20.16,5.36,1.76,1,10,-1.5,0,5,62.3529,0,0,12.80,53.23
105420,14421.68,11.26,11.89,29,0.00,0.00,-5.55,5024,1.98,81,19,46.4,165.99,3.58,21,31,189,14.80,19.87,5.07,1.64,1,10,-1.5,0,5,61.9608,0,0,12.80,53.59
105421,14421.72,11.05,11.87,29,0.00,0.00,-7.40,5050,1.96,81,19,46.4,164.94,3.6,21,31,186,14.80,19.87,5.07,1.45,1,10,-1.5,0,4,61.9608,0,0,12.54,52.79
105422,14421.76,11.26,11.87,29,0.00,0.00,-5.39,5013,1.97,81,19,46.4,164.94,3.62,21,31,186,14.80,19.72,4.92,1.45,1,10,-1.5,0,5,61.9608,0,0,12.54,52.40
105423,14421.8,11.48,11.89,29,0.00,0.00,-3.57,5050,1.96,81,19,46.4,164.94,3.62,21,31,185,14.80,19.58,4.78,1.40,1,10,-1.5,0,5,61.9608,0,0,12.54,52.79
105424,14421.84,11.01,11.87,29,0.00,0.00,-7.81,5045,1.96,81,19,46.4,164.83,3.62,21,31,182,14.80,19.43,4.63,1.29,1,10,-1.5,0,4,61.9608,0,0,12.54,52.73
105425,14421.88,11.18,11.87,29,0.00,0.00,-6.19,5032,1.93,81,19.5,46.4,161.84,3.62,20,31,180,14.80,19.29,4.49,1.29,1,10,-1.25,0,5,61.9608,0,0,12.29,51.53
105426,14421.92,11.39,11.91,29,0.00,0.00,-4.59,5069,1.97,82,21,46.4,166.02,3.64,20,31,181,14.80,19.00,4.20,1.23,1,10,0,0,5,61.9608,0,0,12.29,51.90
105427,14421.96,11.43,11.91,29,0.00,0.00,-4.20,5064,1.95,82,21,46.4,164.94,3.6,20,31,178,14.80,18.85,4.05,1.23,1,10,0,0,5,61.9608,0,0,12.03,50.78
105428,14422,10.84,11.90,29,0.00,0.00,-9.79,5089,1.89,82,21,46.4,159.91,3.58,20,31,181,14.80,18.71,3.91,1.21,1,10,0,0,4,61.9608,0,0,11.78,49.94
