sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
17983,539.520,13.4133,13.9831,31,3.90625,0,1994,19.2625,30.5,46.4,12.79,9.01961,10.5882,56.448,14.3647,5.22,-7.20672,1,8,0,0,14,72.549,0,0,2.816
17984,539.550,13.4559,13.9831,31,3.90625,0,2004.5,19.2625,30.5,46.4,12.3,7.84314,9.80392,48.5726,14.3647,5.22,-7.20672,1,8,0,0,14,72.549,0,0,2.816
17985,539.580,13.4559,14.0156,31,3.90625,0,1997.25,19.2625,30.5,46.4,11.92,8.23529,9.41177,50.2293,14.3647,5.075,-7.58032,1,8,0,0,15,72.549,0,0,2.816
17986,539.610,13.4984,14.0156,31,4.6875,0,1977.75,19.2625,30.5,46.4,11.25,10.1961,9.41177,63.6261,14.3647,5.075,-7.58032,1,8,0,0,15,72.549,0,0,2.816
17987,539.640,13.7073,14.068,31,4.6875,0,1958.5,19.2625,30.5,46.4,10.86,10.9804,10.1961,75.0351,14.3647,4.93,-6.49167,1,8,0,0,16,72.549,0,0,2.816
17988,539.670,13.8349,14.068,31,4.6875,0,1961.25,19.2625,30.5,46.4,11.7,10.9804,11.3725,78.7701,14.3647,5.075,-6.49167,1,8,0,0,16,72.549,0,0,2.816
17989,539.700,13.7924,14.068,31,4.6875,0,1983.5,19.2625,30.5,46.4,12.79,10.9804,11.7647,78.7798,14.3647,5.075,-6.49167,1,8,0,0,16,72.549,0,0,2.816
17990,539.730,13.5816,14.0287,31,3.90625,0,2009.5,19.8839,30.5,46.4,13.65,10.9804,11.7647,74.5284,14.3647,5.22,-6.41015,1,8,0,0,16,72.549,0,0,2.816
17991,539.760,13.4984,14.0287,31,3.90625,0,2018.25,19.8839,30.5,46.4,14.35,10.9804,11.7647,74.3323,14.3647,5.365,-6.41015,1,8,0,0,16,72.549,0,0,2.816
17992,539.790,13.4133,13.9701,31,3.90625,0,2005.5,19.8839,30.5,46.4,14.35,10.9804,11.7647,78.3837,14.3647,5.51,-6.62225,1,8,0,0,16,72.549,0,0,3.072
17993,539.820,13.3282,13.9701,31,3.125,0,1983.25,19.8839,30.5,46.4,14.27,11.3725,11.7647,82.3818,14.3647,5.51,-6.62225,1,8,0,0,17,72.549,0,0,3.072
17994,539.850,13.4559,13.9313,31,3.125,0,1980.75,19.8839,30.5,46.4,14.5,10.1961,11.7647,67.3573,14.3647,5.655,-6.22118,1,8,0,0,16,72.549,0,0,3.072
17995,539.880,13.4133,13.9313,31,3.90625,0,1997.75,19.8839,30.5,46.4,14.42,8.62745,10.5882,54.8705,14.3647,5.655,-6.22118,1,8,0,0,17,72.549,0,0,3.072
17996,539.910,13.539,13.9249,31,3.90625,0,2021.5,19.8839,30.5,46.4,12.99,10.1961,10.1961,62.8554,14.3647,5.655,-7.27909,1,8,0,0,17,72.549,0,0,3.072
17997,539.940,13.4984,13.9249,31,4.6875,0,2029.5,19.8839,30.5,46.4,12.29,10.9804,10.1961,74.3235,14.3647,5.51,-7.27909,1,8,0,0,17,72.549,0,0,3.072
17998,539.970,13.6241,14.0091,31,4.6875,0,2013.25,19.8839,30.5,46.4,12.03,11.3725,10.9804,82.0084,14.3647,5.365,-6.46644,1,8,0,0,17,72.549,0,0,3.072
17999,540.000,13.7073,14.0091,31,4.6875,0,1996.75,19.8839,30.5,46.4,12.91,11.7647,12.1569,86.0291,14.3647,5.365,-6.46644,1,8,0,0,18,72.549,0,0,3.072
18000,540.030,13.8775,14.0222,31,4.6875,0,1989.5,19.8839,30.5,46.4,14.23,11.3725,12.549,82.3198,14.3647,5.51,-6.25245,1,8,0,0,17,72.549,0,0,3.072
18001,540.060,13.6667,14.0222,31,4.6875,0,1999,19.8839,30.5,46.4,15.21,11.3725,12.549,82.3738,14.3647,5.655,-6.25245,1,8,0,0,18,72.549,0,0,3.072
18002,540.090,13.539,13.9442,31,3.90625,0,2019.25,19.8839,30.5,46.4,15.35,11.7647,12.549,85.693,14.3647,5.8,-6.16731,1,8,0,0,17,72.549,0,0,3.072
18003,540.120,13.2451,13.9442,31,3.90625,0,2032.5,19.8839,30.5,46.4,15.58,12.549,12.549,96.9408,14.3647,5.8,-6.16731,1,8,0,0,18,72.549,0,0,3.072
18004,540.150,13.0768,13.9442,31,3.90625,0,2034,19.8839,30.5,46.4,15.9,11.7647,13.3333,89.2768,14.3647,5.945,-6.16731,1,8,0,0,17,72.549,0,0,3.328
18005,540.180,13.2025,13.9184,31,3.90625,0,2024.25,19.8839,30.5,46.4,16.63,10.9804,13.3333,78.0818,14.3647,6.09,-6.02382,1,8,0,0,18,72.549,0,0,3.328
18006,540.210,13.2451,13.9184,31,4.6875,0,2017.25,19.8839,30.5,46.4,16.69,10.1961,12.549,62.972,14.3647,6.09,-6.02382,1,8,0,0,18,72.549,0,0,3.328
18007,540.240,13.3282,13.8544,31,4.6875,0,2016,19.8839,30,46.4,15.32,8.62745,10.5882,52.9266,14.3647,6.09,-7.2957,1,8,0,0,18,72.549,0,0,3.328
18008,540.270,13.4133,13.8544,31,5.46875,0,2021.5,19.8839,30,46.4,13.26,10.1961,10.1961,62.8481,14.3647,5.945,-7.2957,1,8,0,0,18,72.549,0,0,3.328
18009,540.300,13.6667,14.6857,31,5.46875,0,2032,19.8839,30.5,46.4,12.08,11.7647,10.1961,89.3015,14.3647,5.8,-6.62526,1,8,0,0,19,72.549,0,0,3.072
18010,540.330,13.6241,14.6857,31,6.25,0,2035.5,19.8839,30.5,46.4,12.27,11.7647,12.1569,89.2525,14.3647,5.655,-6.62526,1,8,0,0,18,72.549,0,0,3.072
18011,540.360,13.7073,14.0549,31,6.25,0,2033.5,19.8839,30.5,46.4,13.77,11.7647,12.549,85.4563,14.3647,5.655,-6.17067,1,8,0,0,19,72.549,0,0,3.072
18012,540.390,14.0457,14.0549,31,6.25,0,2030.75,19.8839,30.5,46.4,15.04,11.7647,12.549,85.5004,14.3647,5.8,-6.17067,1,8,0,0,19,72.549,0,0,3.072
18013,540.420,13.9181,14.0156,31,5.46875,0,2029.75,19.8839,30.5,46.4,15.4,11.3725,12.549,81.6988,14.3647,5.8,-6.1655,1,8,0,0,19,72.549,0,0,3.328
18014,540.450,13.5816,14.0156,31,4.6875,0,2037.75,19.8839,30.5,46.4,15.58,11.7647,12.549,85.3866,14.3647,5.945,-6.1655,1,8,0,0,19,72.549,0,0,3.328
18015,540.480,13.4984,13.9961,31,4.6875,0,2047.5,19.8839,30.5,46.4,15.58,11.7647,12.549,85.225,14.3647,5.945,-6.17557,1,8,0,0,19,72.549,0,0,3.328
18016,540.510,13.3708,13.9961,31,4.6875,0,2052.75,19.8839,30.5,46.4,15.58,11.7647,12.549,85.139,14.3647,5.945,-6.17557,1,8,0,0,19,72.549,0,0,3.328
18017,540.540,13.6667,14.0026,31,4.6875,0,2049.25,19.8839,30.5,46.4,15.58,10.9804,12.549,77.4891,14.3647,5.945,-6.49543,1,8,0,0,19,72.549,0,0,3.328
18018,540.570,13.7073,14.0026,31,5.46875,0,2044.75,19.8839,30.5,46.4,15.63,11.3725,12.1569,81.4256,14.3647,5.945,-6.49543,1,8,0,0,19,72.549,0,0,3.328
18019,540.600,13.7924,14.0091,31,5.46875,0,2043,19.8839,30.5,46.4,15.27,11.3725,12.1569,81.4528,14.3647,5.945,-6.49543,1,8,0,0,19,72.549,0,0,3.328
18020,540.630,13.7498,14.0091,31,5.46875,0,2050.5,19.8839,30.5,46.4,15.35,11.3725,12.1569,81.3183,14.3647,5.945,-6.33674,1,8,0,0,19,72.549,0,0,3.328
18021,540.660,13.7073,14.0091,31,5.46875,0,2065.25,19.8839,30.5,46.4,15.04,11.3725,12.1569,81.0472,14.3647,5.945,-6.33674,1,8,0,0,19,72.549,0,0,3.328
18022,540.690,13.7498,14.0352,31,5.46875,0,2067.25,20.5052,30.5,46.4,15.04,11.3725,12.1569,80.8668,14.3647,5.945,-6.34987,1,8,0,0,19,72.549,0,0,3.328
18023,540.720,13.6667,14.0352,31,5.46875,0,2062.5,20.5052,30.5,46.4,15.2,10.9804,12.1569,73.0476,14.3647,5.945,-6.34987,1,8,0,0,19,72.549,0,0,3.328
18024,540.750,13.539,14.0615,31,5.46875,0,2057.5,20.5052,30.5,46.4,14.73,10.5882,11.7647,69.5802,14.3647,5.945,-6.66139,1,8,0,0,19,72.549,0,0,3.328
18025,540.780,13.5816,14.0615,31,4.6875,0,2057.25,20.5052,30.5,46.4,14.16,10.1961,11.3725,65.4741,14.3647,5.8,-6.66139,1,8,0,0,19,72.549,0,0,3.328
18026,540.810,13.4559,14.0878,31,4.6875,0,2057,20.5052,30.5,46.4,13.69,9.80392,10.5882,59.177,14.3647,5.8,-7.12126,1,8,0,0,19,72.549,0,0,3.328
18027,540.840,13.539,14.0878,31,3.90625,0,2060.25,20.5052,30.5,46.4,12.89,9.80392,10.5882,59.3583,14.3647,5.655,-7.12126,1,8,0,0,19,72.549,0,0,3.072
18028,540.870,13.539,14.1874,31,3.90625,0,2065.75,20.5052,30.5,46.4,12.47,10.1961,10.5882,61.6089,14.3647,5.51,-7.23331,1,8,0,0,19,72.549,0,0,3.072
18029,540.900,13.0768,14.1874,31,3.90625,0,2071.5,20.5052,30.5,46.4,12.31,10.1961,10.5882,61.452,14.3647,5.51,-7.23331,1,8,0,0,19,72.549,0,0,3.072
18030,540.930,13.6667,14.2748,31,3.90625,0,2073.5,20.5052,30.5,46.4,12.25,10.1961,10.5882,65.2919,14.3647,5.365,-6.99262,1,8,0,0,19,72.549,0,0,3.072
18031,540.960,13.6241,14.2748,31,3.125,0,2075.25,20.5052,30.5,46.4,12.38,10.9804,11.3725,76.9586,14.3647,5.365,-6.99262,1,8,0,0,19,72.549,0,0,2.816
18032,540.990,13.5816,14.2748,31,2.34375,0,2074,20.5052,30.5,46.4,12.94,10.9804,11.7647,73.083,14.3647,5.365,-6.67154,1,8,0,0,19,72.549,0,0,2.816
18033,541.020,13.4559,14.2748,31,2.34375,0,2073.75,20.5052,30.5,46.4,13.96,10.1961,11.7647,65.2836,14.3647,5.365,-6.67154,1,8,0,0,19,72.549,0,0,2.816
18034,541.050,13.4559,14.2748,31,1.5625,0,2075,20.5052,30.5,46.4,14.19,9.41177,11.7647,57.4583,14.3647,5.365,-7.29698,1,8,0,0,19,72.549,0,0,2.816
18035,541.080,13.4984,14.2748,31,1.5625,0,2079.5,20.5052,30.5,46.4,14.11,9.01961,10.5882,54.3807,14.3647,5.51,-7.29698,1,8,0,0,19,72.549,0,0,2.816
18036,541.110,13.4984,14.2748,31,1.5625,0,2096.5,20.5052,30.5,46.4,12.83,8.62745,10.1961,52.4879,14.3647,5.365,-7.29698,1,8,0,0,19,72.549,0,0,2.816
18037,541.140,13.3708,14.2748,31,1.5625,0,2099,20.5052,30.5,46.4,12.34,8.62745,10.1961,51.1869,14.3647,5.22,-7.4959,1,8,0,0,19,72.549,0,0,2.816
18038,541.170,13.3708,14.2748,31,1.5625,0,2099.75,20.5052,30.5,46.4,11.48,8.23529,9.80392,48.2717,14.3647,5.22,-7.4959,1,8,0,0,19,72.549,0,0,2.816
18039,541.200,13.1174,14.3156,31,2.34375,0,2096.75,20.5052,30.5,46.4,11.11,7.84314,9.80392,46.6216,14.3647,5.075,-7.67472,1,8,0,0,19,72.549,0,0,2.816
18040,541.230,13.1174,14.3156,31,2.34375,0,2097,20.5052,30.5,46.4,10.73,8.23529,9.41177,48.0799,14.3647,5.075,-7.67472,1,8,0,0,19,72.549,0,0,2.816
18041,541.260,13.539,14.3428,31,2.34375,0,2094.5,20.5052,30.5,46.4,10.62,8.23529,9.41177,49.5993,14.3647,4.93,-7.67227,1,8,0,0,19,72.549,0,0,2.56
18042,541.290,13.5816,14.3428,31,2.34375,0,2097.25,20.5052,30.5,46.4,10.49,8.23529,9.41177,49.5359,14.3647,4.93,-7.67227,1,8,0,0,19,72.549,0,0,2.56
18043,541.320,13.8349,14.3497,31,1.5625,0,2103.5,20.5052,30.5,46.4,10.48,8.62745,9.80392,52.3101,14.3647,4.785,-7.5492,1,8,0,0,18,72.549,0,0,2.56
18044,541.350,13.8349,14.3497,31,1.5625,0,2112.25,20.5052,30.5,46.4,10.64,8.62745,9.80392,52.0979,14.3647,4.785,-7.5492,1,8,0,0,19,72.549,0,0,2.56
18045,541.380,13.7924,14.336,31,.78125,0,2107.5,20.5052,30.5,46.4,11.11,8.23529,10.1961,49.3034,14.3647,4.785,-7.56315,1,8,0,0,18,72.549,0,0,2.56
18046,541.410,13.7073,14.336,31,.78125,0,2107.25,20.5052,30.5,46.4,11.44,7.84314,10.1961,46.14,14.3647,4.785,-7.56315,1,8,0,0,19,72.549,0,0,2.56
18047,541.440,13.7924,14.3156,31,.78125,0,2099,20.5052,30.5,46.4,11.75,7.45098,10.1961,43.3311,14.3647,4.785,-7.86225,1,8,0,0,18,72.549,0,0,2.56
18048,541.470,13.6241,14.3156,31,.78125,0,2101,21.1266,30.5,46.4,11.85,7.45098,9.80392,43.6085,14.3647,4.785,-7.86225,1,8,0,0,19,72.549,0,0,2.56
18049,541.500,13.3708,14.3087,31,1.5625,0,2103,21.1266,30.5,46.4,11.37,7.45098,9.41177,45.028,14.3647,4.785,-7.86072,1,8,0,0,18,72.549,0,0,2.56
18050,541.530,13.6241,14.3087,31,1.5625,0,2110.25,21.1266,30.5,46.4,10.7,7.45098,9.41177,43.432,14.3647,4.785,-7.86072,1,8,0,0,18,72.549,0,0,2.56
18051,541.560,13.7073,14.3224,31,1.5625,0,2114,21.1266,30.5,46.4,10.72,7.45098,9.01961,43.3574,14.3647,4.64,-7.8612,1,8,0,0,18,72.549,0,0,2.56
18052,541.590,13.7498,14.3224,31,2.34375,0,2117.75,21.1266,30.5,46.4,10.53,7.45098,9.01961,44.7342,14.3647,4.64,-7.8612,1,8,0,0,18,72.549,0,0,2.56
18053,541.620,13.7924,14.3224,31,2.34375,0,2121.75,21.1266,30.5,46.4,10.57,7.45098,9.41177,44.7902,14.3647,4.64,-7.8612,1,8,0,0,18,72.549,0,0,2.56
18054,541.650,13.7498,14.3224,31,3.125,0,2110,21.1266,30.5,46.4,10.41,7.45098,9.41177,44.9638,14.3647,4.64,-7.80381,1,8,0,0,18,72.549,0,0,2.56
18055,541.680,13.9181,14.3224,31,3.125,0,2103.25,21.1266,30.5,46.4,10.52,7.45098,9.41177,43.743,14.3647,4.495,-7.80381,1,8,0,0,18,72.549,0,0,2.56
18056,541.710,14.0032,14.3156,31,3.125,0,2105,20.5052,30.5,46.4,10.45,7.45098,9.41177,43.5316,14.3647,4.495,-7.85284,1,8,0,0,18,72.549,0,0,2.56
18057,541.740,13.8349,14.3156,31,3.125,0,2121,20.5052,30.5,46.4,10.4,7.45098,9.41177,44.6661,14.3647,4.495,-7.85284,1,8,0,0,18,72.549,0,0,2.304
18058,541.770,13.4984,14.3019,31,3.125,0,2133.75,21.1266,30.5,46.4,10.4,7.45098,9.41177,44.409,14.3647,4.495,-7.80872,1,8,0,0,18,72.549,0,0,2.304
18059,541.800,13.8349,14.3019,31,3.125,0,2142.5,21.1266,30.5,46.4,10.28,7.45098,9.41177,42.8107,14.3647,4.495,-7.80872,1,8,0,0,18,72.549,0,0,2.304
18060,541.830,14.0032,14.3019,31,3.125,0,2136,21.1266,30.5,46.4,10.39,6.66667,9.41177,40.0724,14.3647,4.495,-7.93308,1,8,0,0,18,72.549,0,0,2.304
18061,541.860,13.9606,14.3019,31,3.125,0,2123.25,21.1266,30.5,46.4,10.56,6.66667,9.41177,38.8551,14.3647,4.495,-7.93308,1,8,0,0,18,72.549,0,0,2.304
18062,541.890,13.8349,14.2748,31,3.125,0,2118,21.1266,30.5,46.4,10.65,6.27451,9.01961,37.4964,14.3647,4.495,-8.09073,1,8,0,0,18,72.549,0,0,2.304
18063,541.920,13.7498,14.2748,31,3.125,0,2117.75,21.1266,30.5,46.4,10.46,5.09804,9.01961,31.6826,14.3647,4.495,-8.09073,1,8,0,0,18,72.549,0,0,2.304
18064,541.950,13.8349,14.2748,31,3.125,0,2130.5,21.1266,30.5,46.4,10.25,4.31373,9.01961,29.0044,14.3647,4.495,-8.42141,1,8,0,0,18,72.549,0,0,2.304
18065,541.980,13.4984,14.2748,31,3.125,0,2147,21.1266,30.5,46.4,10.08,3.13725,8.62745,27.5737,14.3647,4.35,-8.42141,1,8,0,0,18,72.549,0,0,2.304
18066,542.010,13.8349,14.3224,31,3.90625,0,2149.5,21.1266,30.5,46.4,9.53,1.96078,8.23529,26.4916,14.3647,4.35,-8.53606,1,8,0,0,18,72.549,0,0,2.304
18067,542.040,13.7498,14.3224,31,3.90625,0,2145,21.1266,30.5,46.4,9.4,1.17647,8.23529,25.0472,14.3647,4.35,-8.53606,1,8,0,0,19,72.549,0,0,2.304
18068,542.070,13.7498,14.3292,31,3.90625,0,2127.75,21.1266,30.5,46.4,9.12,1.17647,8.23529,23.6281,14.3647,4.205,-8.53606,1,8,0,0,18,72.549,0,0,2.304
18069,542.100,13.9181,14.3292,31,3.90625,0,2121.75,21.1266,30.5,46.4,8.94,.784314,7.84314,22.2302,14.3647,4.205,-8.65065,1,8,0,0,19,72.549,0,0,2.304
18070,542.130,13.8349,14.3292,31,3.90625,0,2126.25,21.1266,30.5,46.4,8.48,1.17647,7.84314,21.1924,14.3647,4.06,-8.65065,1,8,0,0,18,72.549,0,0,2.304
18071,542.160,13.7073,14.336,31,3.125,0,2138,21.1266,30.5,46.4,8.53,1.56863,7.45098,19.7931,14.3647,4.06,-8.76214,1,8,0,0,18,72.549,0,0,2.048
18072,542.190,13.4984,14.336,31,3.125,0,2149.5,21.1266,30.5,46.4,8.35,1.96078,7.05882,18.3715,14.3647,3.915,-8.76214,1,8,0,0,17,72.549,0,0,2.048
18073,542.220,13.2451,14.3497,31,3.125,0,2154.75,21.1266,30.5,46.4,8.08,1.96078,7.05882,16.934,14.3647,3.915,-8.8754,1,8,0,0,17,72.549,0,0,2.048
18074,542.250,13.6241,14.3497,31,3.125,0,2147.25,21.1266,30.5,46.4,8,1.96078,7.05882,15.8623,14.3647,3.915,-8.8754,1,8,0,0,17,72.549,0,0,2.048
18075,542.280,13.4984,14.3565,31,2.34375,0,2137.75,21.1266,30.5,46.4,7.9,1.96078,7.05882,14.4408,14.3647,3.77,-8.98993,1,8,0,0,15,72.549,0,0,2.048
18076,542.310,13.2876,14.3565,31,2.34375,0,2129.75,21.1266,30.5,46.4,7.77,1.96078,6.66667,13.0407,14.3647,3.77,-8.98993,1,8,0,0,15,72.549,0,0,2.048
18077,542.340,13.2876,14.3565,31,2.34375,0,2115.25,21.1266,30.5,46.4,7.55,1.56863,6.66667,12.2196,14.3647,3.77,-9.07929,1,8,0,0,14,72.549,0,0,2.048
18078,542.370,13.3708,14.3565,31,2.34375,0,2114.75,21.1266,30.5,46.4,7.35,1.56863,6.66667,11.4718,14.3647,3.625,-9.07929,1,8,0,0,14,72.549,0,0,2.048
18079,542.400,13.3708,14.3634,31,2.34375,0,2113.5,21.1266,30.5,46.4,7.3,1.56863,6.27451,11.4715,14.3647,3.625,-9.13708,1,8,0,0,12,72.549,0,0,1.792
18080,542.430,13.0768,14.3634,31,2.34375,0,2112.75,21.1266,30.5,46.4,7.21,1.56863,6.27451,11.4715,14.3647,3.625,-9.13708,1,8,0,0,12,72.549,0,0,1.792
18081,542.460,13.0768,14.3428,31,2.34375,0,2102,21.1266,30.5,46.4,7.25,1.56863,6.27451,11.4714,14.3647,3.48,-9.13713,1,8,0,0,11,72.549,0,0,1.792
18082,542.490,13.6241,14.3428,31,2.34375,0,2098.75,21.1266,30.5,46.4,7.14,1.96078,6.27451,12.9338,14.3647,3.48,-9.13713,1,8,0,0,10,72.549,0,0,1.792
18083,542.520,13.4559,14.336,31,2.34375,0,2098.75,21.1266,30.5,46.4,7.1,1.96078,6.27451,14.3957,14.3647,3.48,-9.02004,1,8,0,0,9,72.549,0,0,1.792
18084,542.550,13.2451,14.336,31,2.34375,0,2123.75,21.1266,30.5,46.4,7.06,3.13725,6.27451,20.1148,14.3647,3.48,-9.02004,1,8,0,0,8,72.549,0,0,1.792
18085,542.580,13.2876,14.336,31,2.34375,0,2143.5,21.1266,30.5,46.4,7.02,3.92157,6.66667,24.2806,14.3647,3.48,-9.02004,1,8,0,0,7,72.549,0,0,1.792
18086,542.610,13.539,14.336,31,2.34375,0,2166.75,21.1266,30.5,46.4,7.46,5.09804,7.84314,29.8018,14.3647,3.48,-8.56738,1,8,0,0,6,72.549,0,0,1.792
18087,542.640,13.4133,14.336,31,3.125,0,2167.75,21.1266,30.5,46.4,8.09,5.09804,8.23529,29.8311,14.3647,3.48,-8.56738,1,8,0,0,6,72.549,0,0,1.792
18088,542.670,12.9917,14.2748,31,3.125,0,2157,21.1266,30.5,46.4,8.48,5.09804,8.23529,29.8212,14.3647,3.625,-8.40747,1,8,0,0,5,72.549,0,0,1.792
18089,542.700,13.4133,14.2748,31,3.125,0,2149,21.1266,30.5,46.4,8.94,4.70588,8.23529,29.1049,14.3647,3.625,-8.40747,1,8,0,0,5,72.549,0,0,1.792
18090,542.730,13.5816,14.2209,31,3.125,0,2142.25,21.1266,30.5,46.4,9.23,4.70588,8.23529,28.5629,14.3647,3.77,-8.44963,1,8,0,0,4,72.549,0,0,2.048
18091,542.760,13.6667,14.2209,31,3.125,0,2134.25,21.1266,30.5,46.4,9.25,4.70588,8.23529,28.647,14.3647,3.77,-8.44963,1,8,0,0,4,72.549,0,0,2.048
18092,542.790,13.7498,14.1874,31,3.125,0,2125.25,21.1266,30.5,46.4,9.31,5.4902,8.23529,33.0592,14.3647,3.77,-8.3292,1,8,0,0,3,72.549,0,0,2.048
18093,542.820,13.4133,14.1874,31,3.90625,0,2110.75,21.1266,30.5,46.4,9.14,5.88235,8.23529,34.5525,14.3647,3.915,-8.3292,1,8,0,0,4,72.549,0,0,2.048
18094,542.850,13.539,14.1673,31,4.6875,0,2118,21.1266,30.5,46.4,9.24,5.09804,8.23529,31.647,14.3647,3.915,-8.27168,1,8,0,0,4,72.549,0,0,2.048
18095,542.880,13.5816,14.1673,31,4.6875,0,2136,21.1266,30.5,46.4,9.13,5.4902,8.23529,32.9163,14.3647,3.915,-8.27168,1,8,0,0,5,72.549,0,0,2.048
18096,542.910,13.539,14.174,31,5.46875,0,2155,21.1266,30.5,46.4,9.3,5.88235,8.23529,34.0811,14.3647,3.915,-8.23253,1,8,0,0,5,72.549,0,0,2.048
18097,542.940,13.8775,14.174,31,5.46875,0,2165.75,21.1266,30.5,46.4,9.13,5.88235,8.62745,35.3353,14.3647,3.915,-8.23253,1,8,0,0,6,72.549,0,0,2.048
18098,542.970,13.9181,14.1673,31,6.25,0,2169,21.1266,30.5,46.4,9.37,5.4902,8.62745,32.4825,14.3647,3.915,-8.29588,1,8,0,0,7,72.549,0,0,2.048
18099,543.000,14.1714,14.1673,31,7.03125,0,2188.75,21.1266,30.5,46.4,9.63,5.09804,8.62745,31.563,14.3647,3.915,-8.29588,1,8,0,0,8,72.549,0,0,2.304
18100,543.030,14.3397,14.1673,31,7.03125,0,2191,21.1266,30.5,46.4,9.64,5.09804,8.62745,30.8116,14.3647,3.915,-8.29588,1,8,0,0,10,72.549,0,0,2.304
18101,543.060,13.8349,14.1673,31,7.03125,0,2192.5,21.1266,30.5,46.4,9.58,5.88235,8.62745,33.556,14.3647,3.915,-8.36286,1,8,0,0,10,72.549,0,0,2.304
18102,543.090,14.3397,14.1673,31,7.03125,0,2168,21.1266,30.5,46.4,9.51,5.88235,8.62745,35.3006,14.3647,3.915,-8.36286,1,8,0,0,11,72.549,0,0,2.304
18103,543.120,14.4248,14.174,31,7.03125,0,2134,21.1266,30.5,46.4,9.77,5.88235,8.62745,34.3715,14.3647,4.06,-8.18315,1,8,0,0,11,72.549,0,0,2.304
18104,543.150,14.7188,14.174,31,7.03125,0,2112.75,21.1266,30.5,46.4,9.96,5.4902,8.62745,33.2178,14.3647,4.06,-8.18315,1,8,0,0,12,72.549,0,0,2.304
18105,543.180,14.214,14.1673,31,6.25,0,2111.75,21.1266,30.5,46.4,9.87,5.88235,8.62745,34.5994,14.3647,4.06,-8.26167,1,8,0,0,11,72.549,0,0,2.304
18106,543.210,14.4673,14.1673,31,6.25,0,2121,21.1266,30.5,46.4,9.78,6.27451,8.62745,37.3783,14.3647,4.06,-8.26167,1,8,0,0,12,72.549,0,0,2.304
18107,543.240,14.4673,14.1607,31,6.25,0,2130.5,21.1266,30.5,46.4,9.66,6.66667,8.62745,38.6546,14.3647,4.06,-8.03979,1,8,0,0,12,72.9412,0,0,2.304
18108,543.270,14.1289,14.1607,31,6.25,0,2144.25,21.1266,30.5,46.4,9.71,6.66667,8.62745,38.4967,14.3647,4.06,-8.03979,1,8,0,0,12,72.9412,0,0,2.304
18109,543.300,13.8775,14.1673,31,6.25,0,2157,21.1266,30.5,46.4,9.65,6.27451,9.01961,36.8744,14.3647,4.06,-8.12288,1,8,0,0,12,72.9412,0,0,2.304
18110,543.330,14.0457,14.1673,31,6.25,0,2165,21.1266,30.5,46.4,9.77,6.27451,8.62745,36.7481,14.3647,4.06,-8.12288,1,8,0,0,13,72.9412,0,0,2.304
18111,543.360,14.0457,14.1673,31,6.25,0,2177,21.1266,30.5,46.4,9.88,6.27451,9.01961,36.5571,14.3647,4.06,-8.13518,1,8,0,0,13,72.9412,0,0,2.304
18112,543.390,13.9181,14.1673,31,5.46875,0,2180.75,21.1266,30.5,46.4,10.01,6.27451,9.01961,36.5002,14.3647,4.06,-8.13518,1,8,0,0,13,72.9412,0,0,2.304
18113,543.420,14.0032,14.1807,31,5.46875,0,2155.5,21.1266,30.5,46.4,10.1,5.88235,9.01961,35.4837,14.3647,4.06,-8.12046,1,8,0,0,14,72.9412,0,0,2.304
18114,543.450,13.6667,14.1807,31,5.46875,0,2131.5,21.1266,30.5,46.4,10.22,5.88235,9.01961,34.3838,14.3647,4.06,-8.12046,1,8,0,0,14,72.9412,0,0,2.304
18115,543.480,13.4559,14.1673,31,4.6875,0,2129.25,21.1266,30.5,46.4,10.15,5.4902,9.01961,33.0006,14.3647,4.06,-8.27504,1,8,0,0,14,72.9412,0,0,2.304
18116,543.510,13.8775,14.1673,31,4.6875,0,2137.75,21.1266,30.5,46.4,10.03,6.27451,9.01961,37.1749,14.3647,4.06,-8.27504,1,8,0,0,14,72.9412,0,0,2.304
18117,543.540,13.7924,14.1673,31,4.6875,0,2148.75,21.1266,30.5,46.4,9.89,6.66667,9.01961,38.4208,14.3647,4.06,-8.27504,1,8,0,0,14,72.9412,0,0,2.304
18118,543.570,13.6241,14.174,31,4.6875,0,2158.75,21.1266,30.5,46.4,9.93,6.66667,9.01961,38.2519,14.3647,4.205,-8.05806,1,8,0,0,14,72.9412,0,0,2.304
18119,543.600,13.4984,14.174,31,3.90625,0,2163.25,21.1266,30.5,46.4,9.93,6.27451,9.01961,36.7357,14.3647,4.06,-8.05806,1,8,0,0,15,72.9412,0,0,2.304
18120,543.630,13.5816,14.1807,31,3.90625,0,2174.25,21.1266,30.5,46.4,9.93,6.66667,9.01961,37.9969,14.3647,4.06,-8.12394,1,8,0,0,14,72.9412,0,0,2.304
18121,543.660,13.16,14.1807,31,3.90625,0,2179.25,21.1266,30.5,46.4,9.89,6.66667,9.01961,37.9109,14.3647,4.06,-8.12394,1,8,0,0,15,72.9412,0,0,2.304
18122,543.690,13.6667,14.1874,31,3.90625,0,2168.5,21.1266,30.5,46.4,10.02,6.27451,9.01961,36.6889,14.3647,4.06,-8.13421,1,8,0,0,15,72.9412,0,0,2.304
