sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT,src,seam
12231,495.36,14.6782,14.2406,14.2748,31,1.5625,4.6875,6.25,820.25,0.2830844254800366,0.0,11.0,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.93866,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5748799999999998,0,174.2,log0001.csv,0
12232,495.4,14.6782,14.2406,14.2748,31,1.5625,4.6875,6.25,817.0,0.2827417380660955,0.0,11.5,84.2,3.85,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94024,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.56864,0,174.2,log0001.csv,0
12233,495.44,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,804.75,0.28853681267474374,0.0,12.5,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.94024,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5451199999999998,0,174.2,log0001.csv,0
12234,495.48,14.5931,14.2406,14.2748,31,1.5625,4.6875,6.25,811.75,0.2860486603018171,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94489,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.55856,0,174.2,log0001.csv,0
12235,495.52,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,822.25,0.28239586500456065,0.0,11.0,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.94574,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.57872,0,174.2,log0001.csv,0
12236,495.56,14.5505,14.2406,14.2748,31,1.5625,4.6875,6.25,819.0,0.28351648351648356,0.0,11.5,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.94574,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5724799999999999,0,174.2,log0001.csv,0
12237,495.6,14.5931,14.2406,14.2748,31,1.5625,4.6875,6.25,819.5,0.28334350213544846,0.0,11.5,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.93824,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.57344,0,174.2,log0001.csv,0
12238,495.64,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,805.75,0.2911573068569656,0.0,12.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.93824,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54704,0,174.2,log0001.csv,0
12239,495.68,14.7188,14.2406,14.2748,31,1.5625,4.6875,6.25,808.5,0.2901669758812616,0.0,12.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95033,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.55232,0,174.2,log0001.csv,0
12240,495.72,14.5931,14.2406,14.2748,31,1.5625,4.6875,6.25,810.0,0.2896296296296297,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94623,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5552,0,174.2,log0001.csv,0
12241,495.76,14.6782,14.2406,14.2748,31,1.5625,4.6875,6.25,814.75,0.28499539736115376,0.0,11.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94623,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.56432,0,174.2,log0001.csv,0
12242,495.8,14.8039,14.2406,14.2748,31,1.5625,4.6875,6.25,809.75,0.2867551713491819,0.0,12.0,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94205,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5547199999999999,0,174.2,log0001.csv,0
12243,495.84,14.7188,14.2406,14.2748,31,1.5625,4.6875,6.25,807.0,0.28773234200743497,0.0,12.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94892,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5494399999999997,0,174.2,log0001.csv,0
12244,495.88,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,795.0,0.2920754716981132,0.0,13.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94892,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5263999999999998,0,174.2,log0001.csv,0
12245,495.92,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,800.5,0.29006870705808874,0.0,13.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95495,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5369599999999999,0,174.2,log0001.csv,0
12246,495.96,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,799.25,0.2905223647169221,0.0,13.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95495,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5345599999999997,0,174.2,log0001.csv,0
12247,496.0,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,799.5,0.2904315196998124,0.0,13.0,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.95531,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5350399999999997,0,174.2,log0001.csv,0
12248,496.04,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,790.75,0.2936452734745495,0.0,14.0,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.9552,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.51824,0,174.2,log0001.csv,0
12249,496.08,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,783.75,0.29626794258373207,0.0,14.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.9552,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5047999999999997,0,174.2,log0001.csv,0
12250,496.12,14.0883,14.2406,14.2748,31,1.5625,4.6875,6.25,785.5,0.2986632718014004,0.0,14.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95523,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.50816,0,174.2,log0001.csv,0
12251,496.16,14.0032,14.2406,14.2748,31,1.5625,4.6875,6.25,791.25,0.2964928909952607,0.0,13.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95525,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5191999999999999,0,174.2,log0001.csv,0
12252,496.2,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,807.0,0.29070631970260224,0.0,12.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95525,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5494399999999997,0,174.2,log0001.csv,0
12253,496.24,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,802.5,0.2938317757009346,0.0,12.5,84.2,3.93,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94886,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5408,0,174.2,log0001.csv,0
12254,496.28,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,803.5,0.29197261978842565,0.0,12.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94886,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5427199999999999,0,174.2,log0001.csv,0
12255,496.32,14.2565,14.2406,14.2748,31,1.5625,4.6875,6.25,799.0,0.2951188986232791,0.0,13.0,84.2,3.93,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95208,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5340799999999999,0,174.2,log0001.csv,0
12256,496.36,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,801.25,0.29429017160686427,0.0,12.5,84.2,3.93,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95413,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5384,0,174.2,log0001.csv,0
12257,496.4,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,800.75,0.2929753356228536,0.0,12.5,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95413,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.53744,0,174.2,log0001.csv,0
12258,496.44,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,804.0,0.28880597014925374,0.0,12.0,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95446,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54368,0,174.2,log0001.csv,0
12259,496.48,14.2565,14.2406,14.2748,31,1.5625,4.6875,6.25,804.5,0.28862647607209446,0.0,12.0,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.95088,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5446399999999998,0,174.2,log0001.csv,0
12260,496.52,14.0883,14.2406,14.2748,31,1.5625,4.6875,6.25,812.25,0.28587257617728534,0.0,11.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95088,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5595199999999998,0,174.2,log0001.csv,0
12261,496.56,14.214,14.2406,14.2748,31,1.5625,4.6875,6.25,805.5,0.28826815642458103,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94998,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54656,0,174.2,log0001.csv,0
12262,496.6,14.7188,14.2406,14.2748,31,1.5625,4.6875,6.25,804.25,0.28871619521293135,0.0,12.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94998,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54416,0,174.2,log0001.csv,0
12263,496.64,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,797.75,0.28956439987464744,0.0,13.0,84.2,3.85,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.95505,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.53168,0,174.2,log0001.csv,0
12264,496.68,14.8039,14.2406,14.2748,31,1.5625,4.6875,6.25,797.25,0.29125117591721544,0.0,13.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95507,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5307199999999999,0,174.2,log0001.csv,0
12265,496.72,14.5931,14.2406,14.2748,31,1.5625,4.6875,6.25,808.5,0.2871985157699444,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95507,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.55232,0,174.2,log0001.csv,0
12266,496.76,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,806.75,0.2878215060427642,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94727,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54896,0,174.2,log0001.csv,0
12267,496.8,14.5931,14.2406,14.2748,31,1.5625,4.6875,6.25,807.0,0.28773234200743497,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94866,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5494399999999997,0,174.2,log0001.csv,0
12268,496.84,14.7613,14.2406,14.2748,31,1.5625,4.6875,6.25,799.5,0.2904315196998124,0.0,12.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94866,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5350399999999997,0,174.2,log0001.csv,0
12269,496.88,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,806.0,0.2910669975186104,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95503,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54752,0,174.2,log0001.csv,0
12270,496.92,14.6356,14.2406,14.2748,31,0.78125,4.6875,5.46875,807.5,0.2905263157894737,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95503,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5503999999999998,0,174.2,log0001.csv,0
12271,496.96,14.7188,14.2406,14.2748,31,0.78125,4.6875,5.46875,810.25,0.2895402653502006,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94805,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5556799999999997,0,174.2,log0001.csv,0
12272,497.0,14.5931,14.2406,14.2748,31,0.78125,4.6875,5.46875,800.75,0.28997814548860446,0.0,12.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95442,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.53744,0,174.2,log0001.csv,0
12273,497.04,14.508,14.2406,14.2748,31,0.78125,4.6875,5.46875,807.5,0.2875541795665635,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95442,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5503999999999998,0,174.2,log0001.csv,0
12274,497.08,14.6356,14.2406,14.2748,31,0.78125,4.6875,5.46875,808.5,0.2871985157699444,0.0,12.0,84.2,3.87,1.26,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.94722,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.55232,0,174.2,log0001.csv,0
12275,497.12,14.6356,14.2406,14.2748,31,0.78125,4.6875,5.46875,811.5,0.2861367837338263,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94451,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.55808,0,174.2,log0001.csv,0
12276,497.16,14.0883,14.2406,14.2748,31,1.5625,4.6875,6.25,810.5,0.2864898210980876,0.0,12.0,84.2,3.87,1.24,0.0,3.92157,0.0,14.2196,5.075,-9.1446,-8.94451,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5561599999999998,0,174.2,log0001.csv,0
12277,497.2,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,804.5,0.28713486637663144,0.0,13.0,84.2,3.85,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94545,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5446399999999998,0,174.2,log0001.csv,0
12278,497.24,14.0457,14.2406,14.2748,31,1.5625,4.6875,6.25,804.25,0.2872241218526578,0.0,13.0,84.2,3.85,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94545,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54416,0,174.2,log0001.csv,0
12279,497.28,13.8775,14.2406,14.2748,31,1.5625,4.6875,6.25,796.0,0.29020100502512564,0.0,13.5,84.2,3.85,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95111,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.52832,0,174.2,log0001.csv,0
12280,497.32,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,801.75,0.28961646398503277,0.0,13.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95483,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.53936,0,174.2,log0001.csv,0
12281,497.36,14.2565,14.2406,14.2748,31,1.5625,4.6875,6.25,788.75,0.29438985736925516,0.0,14.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95483,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5144,0,174.2,log0001.csv,0
12282,497.4,14.1289,14.2406,14.2748,31,1.5625,4.6875,6.25,790.25,0.293831066118317,0.0,14.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.9548,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.51728,0,174.2,log0001.csv,0
12283,497.44,14.0883,14.2406,14.2748,31,0.78125,4.6875,5.46875,778.5,0.3013487475915222,0.0,15.5,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.9547,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.4947199999999998,0,174.2,log0001.csv,0
12284,497.48,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,778.0,0.3015424164524422,0.0,15.5,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.9547,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.49376,0,174.2,log0001.csv,0
12285,497.52,14.0883,14.2406,14.2748,31,0.78125,4.6875,5.46875,780.25,0.30067286126241594,0.0,15.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95473,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.4980799999999999,0,174.2,log0001.csv,0
12286,497.56,14.0883,14.2406,14.2748,31,0.78125,4.6875,5.46875,785.25,0.3025787965616046,0.0,14.5,84.2,3.96,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95473,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.50768,0,174.2,log0001.csv,0
12287,497.6,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,785.25,0.3025787965616046,0.0,14.5,84.2,3.96,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95463,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.50768,0,174.2,log0001.csv,0
12288,497.64,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,787.25,0.297999364877739,0.0,14.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95466,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.51152,0,174.2,log0001.csv,0
12289,497.68,14.6356,14.2406,14.2748,31,1.5625,4.6875,6.25,788.0,0.2977157360406092,0.0,14.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95466,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5129599999999999,0,174.2,log0001.csv,0
12290,497.72,14.7188,14.2406,14.2748,31,1.5625,4.6875,6.25,791.75,0.2932743921692454,0.0,13.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95457,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5201599999999997,0,174.2,log0001.csv,0
12291,497.76,14.6782,14.2406,14.2748,31,1.5625,4.6875,6.25,771.5,0.3009721322099806,0.0,15.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95459,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.48128,0,174.2,log0001.csv,0
12292,497.8,14.0883,14.3555,14.2748,31,1.5625,4.6875,6.25,777.25,0.29874557735606305,0.0,15.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95459,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.4923199999999999,0,174.2,log0001.csv,0
12293,497.84,14.1714,14.3555,14.2748,31,1.5625,4.6875,6.25,785.25,0.295702005730659,0.0,14.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95456,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.50768,0,174.2,log0001.csv,0
12294,497.88,14.1714,14.2406,14.2748,31,1.5625,4.6875,6.25,799.25,0.2890209571473256,0.0,12.5,84.2,3.85,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95456,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5345599999999997,0,174.2,log0001.csv,0
12295,497.92,14.1714,14.3555,14.2748,31,1.5625,4.6875,6.25,811.0,0.28631319358816276,0.0,12.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94859,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5571199999999998,0,174.2,log0001.csv,0
12296,497.96,14.1714,14.3555,14.2748,31,1.5625,4.6875,6.25,796.5,0.29152542372881357,0.0,13.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94432,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.52928,0,174.2,log0001.csv,0
12297,498.0,14.3823,14.2406,14.2748,31,1.5625,4.6875,6.25,788.5,0.2944831959416614,0.0,14.0,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94432,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.51392,0,174.2,log0001.csv,0
12298,498.04,14.0457,14.2406,14.2748,31,1.5625,4.6875,6.25,780.5,0.3005765534913517,0.0,14.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95453,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.49856,0,174.2,log0001.csv,0
12299,498.08,14.3397,14.2406,14.2748,31,1.5625,4.6875,6.25,795.75,0.29481621112158346,0.0,13.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95456,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5278399999999999,0,174.2,log0001.csv,0
12300,498.12,14.3397,14.2406,14.2748,31,1.5625,4.6875,6.25,798.5,0.29380087664370697,0.0,12.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95456,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.53312,0,174.2,log0001.csv,0
12301,498.16,14.4248,14.2406,14.2748,31,1.5625,4.6875,6.25,804.5,0.2916096954630205,0.0,12.5,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95452,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5446399999999998,0,174.2,log0001.csv,0
12302,498.2,14.2565,14.2406,14.2748,31,0.78125,4.6875,5.46875,806.0,0.2925558312655087,0.0,12.0,84.2,3.93,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95452,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.54752,0,174.2,log0001.csv,0
12303,498.24,14.2565,14.2406,14.2748,31,0.78125,4.6875,5.46875,807.0,0.29070631970260224,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94908,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5494399999999997,0,174.2,log0001.csv,0
12304,498.28,14.214,14.2406,14.2748,31,0.78125,4.6875,5.46875,800.0,0.29025,0.0,12.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95446,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5359999999999998,0,174.2,log0001.csv,0
12305,498.32,14.2565,14.2406,14.2748,31,0.78125,4.6875,5.46875,806.5,0.28791072535647866,0.0,12.0,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95446,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5484799999999999,0,174.2,log0001.csv,0
12306,498.36,14.1714,14.2406,14.2748,31,0.78125,4.6875,5.46875,801.25,0.28979719188767555,0.0,12.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94835,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5384,0,174.2,log0001.csv,0
12307,498.4,14.2972,14.2406,14.2748,31,1.5625,4.6875,6.25,804.5,0.28862647607209446,0.0,12.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95036,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5446399999999998,0,174.2,log0001.csv,0
12308,498.44,14.214,14.2406,14.2748,31,0.78125,4.6875,5.46875,800.25,0.2901593252108716,0.0,12.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95036,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5364799999999998,0,174.2,log0001.csv,0
12309,498.48,14.214,14.2406,14.2748,31,0.78125,4.6875,5.46875,802.5,0.2893457943925234,0.0,12.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95211,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5408,0,174.2,log0001.csv,0
12310,498.52,14.214,14.2406,14.2748,31,0.78125,4.6875,5.46875,792.75,0.2929044465468307,0.0,13.5,84.2,3.87,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95211,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5220799999999999,0,174.2,log0001.csv,0
12311,498.56,14.1714,14.2406,14.2748,31,0.78125,4.6875,5.46875,789.0,0.29733840304182513,0.0,14.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95433,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5148799999999998,0,174.2,log0001.csv,0
12312,498.6,14.1289,14.1258,14.2748,31,0.78125,4.6875,5.46875,792.75,0.2959318826868496,0.0,13.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95436,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5220799999999999,0,174.2,log0001.csv,0
12313,498.64,14.0457,14.1258,14.2748,31,0.78125,4.6875,5.46875,800.0,0.29325,0.0,12.5,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95436,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5359999999999998,0,174.2,log0001.csv,0
12314,498.68,14.1714,14.1258,14.2748,31,0.78125,4.6875,5.46875,808.25,0.2902567274976802,0.0,12.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.95439,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5518399999999999,0,174.2,log0001.csv,0
12315,498.72,14.1714,14.1258,14.2748,31,0.78125,5.46875,6.25,806.5,0.2908865468071916,0.0,12.0,84.2,3.91,1.26,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94843,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5484799999999999,0,174.2,log0001.csv,0
12316,498.76,14.214,14.1258,14.2748,31,0.78125,5.46875,6.25,810.25,0.2865782165998149,0.0,11.5,84.2,3.87,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94843,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5556799999999997,0,174.2,log0001.csv,0
12317,498.8,14.0883,14.1258,14.2748,31,0.78125,5.46875,6.25,806.25,0.2909767441860465,0.0,12.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94499,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5479999999999998,0,174.2,log0001.csv,0
12318,498.84,14.0883,14.1258,14.2748,31,0.78125,5.46875,6.25,816.25,0.28741194486983157,0.0,11.0,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.94499,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5672,0,174.2,log0001.csv,0
12319,498.88,14.1714,14.1258,14.2748,31,0.78125,5.46875,6.25,820.25,0.2860103626943005,0.0,10.5,84.2,3.91,1.28,0.0,4.31373,0.0,14.2196,5.075,-9.1446,-8.93942,1,8,0,0.0,0,0.0,0.0,0.0,2.304,1.5748799999999998,0,174.2,log0001.csv,0
