sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,BOOST ERROR,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
6125,245.04,14.93,14.70,13.49,31,0.00,-0.78,-0.78,3389,0.907103341447223,55,18.5,82.4,51.24,2.64,21.18,25.88,202.96,14.22,11.31,-2.91,3.00,5.90,1,8,0,0,20,73.73,0,0,5.89,16.62992,0,177.8
6126,245.08,14.89,14.81,13.22,31,0.00,-0.78,-0.78,3367,0.942857142857143,55,18,82.4,52.91,2.64,21.96,26.67,209.87,14.22,11.60,-2.62,4.18,6.80,1,8,0,0,20,73.73,0,0,6.14,17.23904,0,177.8
6127,245.12,15.01,14.70,12.94,31,0.00,-0.78,-0.78,3367,0.946313210069058,55,17.5,82.4,53.1,2.66,22.75,27.06,220.31,14.22,11.75,-2.47,8.04,10.51,1,8,0,0,20,72.16,0,0,6.14,17.23776,0,177.8
6128,245.16,14.80,14.59,12.94,31,0.00,-0.78,-0.78,3393,0.979100957995579,55,17.5,82.4,55.36,2.68,23.53,27.84,232.85,14.22,12.04,-2.18,8.04,10.22,1,8,0,0,20,72.16,0,0,6.40,18.0933333333333,0,177.8
6129,245.2,14.76,14.47,12.67,31,0.00,-0.78,-0.78,3379,0.995412165162054,55,17.5,82.4,56.05,2.7,24.31,28.63,242.85,14.22,12.33,-1.89,12.52,14.42,1,8,0,0,20,68.63,0,0,6.40,18.0186666666667,0,177.8
6130,245.24,14.64,14.13,12.67,31,0.00,-0.78,-0.78,3379,1.02968773124168,55,17.5,82.4,57.98,2.74,24.31,29.41,243.02,14.22,12.62,-1.60,12.52,14.13,1,8,0,0,20,68.63,0,0,6.66,18.7394133333333,0,177.8
6131,245.28,14.55,13.78,12.35,31,0.00,-0.78,-0.78,3396,1.03349282296651,55,17.5,82.4,58.5,2.74,24.71,29.80,246.42,14.22,12.91,-1.31,13.16,14.48,1,8,0,0,20,77.25,0,10.1563,6.66,18.8378666666667,0,177.8
6132,245.32,14.21,13.67,12.17,31,0.00,-0.78,-0.78,3397,1.04853168469861,55,17,82.4,59.36,2.74,24.71,29.80,246.39,14.22,13.05,-1.17,13.28,14.45,1,8,0,0,20,77.25,0,10.1563,6.91,19.56528,0,177.8
6133,245.36,14.00,13.44,12.17,31,0.00,-0.78,-0.78,3393,1.06153846153846,55,17,82.4,60.03,2.76,25.10,29.80,249.67,14.22,13.20,-1.02,13.28,14.31,1,8,0,0,20,77.25,0,10.1563,6.91,19.54368,0,177.8
6134,245.4,13.71,13.32,12.17,31,0.00,-0.78,-0.78,3387,1.05544729849424,55,17,82.4,59.58,2.74,25.10,29.80,249.57,14.22,13.20,-1.02,13.86,14.88,1,8,0,0,20,76.47,0,10.1563,6.91,19.50912,0,177.8
6135,245.44,13.75,13.21,12.18,31,0.00,-0.78,-0.78,3403,1.0741899933877,55,17.5,82.4,60.92,2.76,25.10,29.80,251.50,14.22,13.34,-0.88,13.95,14.83,1,8,0,0,20,76.08,0,10.1563,6.91,19.59984,0,177.8
6136,245.48,13.54,13.09,12.18,31,0.00,-0.78,-0.78,3418,1.07341623994148,55,17,82.4,61.14,2.76,25.49,29.80,253.02,14.22,13.49,-0.73,13.95,14.69,1,8,0,0,20,76.08,0,10.1563,6.91,19.6848,0,177.8
6137,245.52,13.54,12.98,12.19,31,0.00,-0.78,-0.78,3406,1.08099537546796,55,17,82.4,61.36,2.76,25.49,30.20,252.90,14.22,13.49,-0.73,14.11,14.85,1,8,0,0,20,76.08,0,10.1563,7.17,20.34368,0,177.8
6138,245.56,13.50,12.98,12.19,31,0.00,-0.78,-0.78,3383,1.13553535801374,55,17,82.4,64.03,2.8,25.49,30.20,252.83,14.22,13.63,-0.59,14.11,14.70,1,8,0,0,20,76.08,0,10.1563,7.17,20.20928,0,177.8
6139,245.6,13.29,12.98,12.17,31,0.00,-0.78,-0.78,3428,1.09348698125593,55,17,82.4,62.47,2.78,25.49,30.20,252.83,14.22,13.78,-0.44,14.03,14.48,1,8,0,0,19,76.08,0,10.1563,7.17,20.4750933333333,0,177.8
6140,245.64,12.99,12.98,12.19,31,0.00,-0.78,-0.78,3433,1.10728901186922,55,17,82.4,63.36,2.8,25.49,30.20,252.66,14.22,13.78,-0.44,14.21,14.65,1,8,0,0,20,76.08,0,10.1563,7.17,20.5079466666667,0,177.8
6141,245.68,12.91,12.86,12.19,31,0.00,-0.78,-0.78,3400,1.13382352941176,55,17.5,82.4,64.25,2.8,25.10,30.20,250.95,14.22,13.78,-0.44,14.21,14.65,1,8,0,0,20,76.08,0,10.1563,7.42,21.0346666666667,0,177.8
6142,245.72,12.99,12.86,12.20,31,0.00,-0.78,-0.78,3411,1.13024994502675,55,17,82.4,64.25,2.8,25.10,30.20,250.93,14.22,13.92,-0.30,13.89,14.19,1,8,0,0,19,76.47,0,10.1563,7.17,20.3735466666667,0,177.8
6143,245.76,12.82,12.75,12.22,31,0.00,-0.78,-0.78,3436,1.11033830483812,55,17,82.4,63.59,2.8,25.49,29.80,252.43,14.22,13.92,-0.30,14.33,14.62,1,8,0,0,20,75.69,0,10.1563,7.42,21.2589333333333,0,177.8
6144,245.8,12.78,12.63,12.22,31,0.00,-0.78,-0.78,3416,1.12456641053787,55,17,82.4,64.03,2.8,25.49,29.80,252.33,14.22,13.92,-0.30,14.33,14.62,1,8,0,0,20,75.69,0,10.1563,7.42,21.1352,0,177.8
6145,245.84,12.53,12.63,12.23,31,0.00,-0.78,-0.78,3428,1.14030634573304,55,16.5,82.4,65.14,2.8,25.49,30.20,252.23,14.22,14.07,-0.15,14.23,14.39,1,8,0,0,20,76.08,0,10.1563,7.42,21.2048,0,177.8
6146,245.88,12.78,12.63,12.23,31,0.00,-0.78,-0.78,3442,1.15119116792562,55,17,82.4,66.04,2.82,25.49,30.20,252.18,14.22,14.07,-0.15,14.23,14.39,1,8,0,0,20,76.08,0,10.1563,7.42,21.2945066666667,0,177.8
6147,245.92,12.87,12.63,12.22,31,0.00,-0.78,-0.78,3456,1.16214730140356,55,17,82.4,66.93,2.82,25.88,30.20,253.68,14.22,14.07,-0.15,14.27,14.42,1,8,0,0,20,75.69,0,10.1563,7.42,21.3780266666667,0,177.8
6148,245.96,12.70,12.63,12.22,31,0.00,-0.78,-0.78,3434,1.17903014416776,56,17,82.4,67.47,2.84,26.27,30.59,256.83,14.22,14.21,-0.01,14.77,14.78,1,8,0,0,20,74.90,0,10.1563,7.42,21.24192,0,177.8
6149,246,12.74,12.63,12.22,31,0.00,-0.78,-0.78,3456,1.16214730140356,56,17,82.4,66.93,2.82,26.27,30.59,256.76,14.22,14.36,0.14,14.77,14.63,1,8,0,0,20,74.90,0,10.1563,7.68,22.1152,0,177.8
6150,246.04,12.61,12.63,12.21,31,0.00,-0.78,-0.78,3460,1.18682080924855,56,17,82.4,68.44,2.86,26.67,30.59,258.30,14.22,14.36,0.14,14.71,14.57,1,8,0,0,20,75.29,0,10.1563,7.68,22.144,0,177.8
6151,246.08,12.66,12.63,12.23,31,0.00,-0.78,-0.78,3449,1.18225572629748,56,17,82.4,67.96,2.84,26.67,30.59,258.20,14.22,14.50,0.28,14.85,14.57,1,8,0,0,20,74.90,0,10.1563,7.68,22.0736,0,177.8
6152,246.12,12.66,12.63,12.23,31,0.00,-0.78,-0.78,3442,1.19572953736655,56,17,82.4,68.6,2.86,26.67,30.59,258.14,14.22,14.65,0.43,14.85,14.42,1,8,0,0,20,74.90,0,10.1563,7.68,22.0304,0,177.8
6153,246.16,12.70,12.63,12.22,31,0.00,-0.78,-0.78,3476,1.19257767548907,56,16.5,82.4,69.09,2.86,26.67,30.59,258.08,14.22,14.65,0.43,15.00,14.58,1,8,0,0,20,74.51,0,10.1563,7.68,22.2464,0,177.8
6154,246.2,12.74,12.63,12.22,31,0.00,-0.78,-0.78,3462,1.21144012711252,56,16.5,82.4,69.89,2.88,26.67,30.59,257.96,14.22,14.79,0.57,15.00,14.43,1,8,0,0,20,74.51,0,10.1563,7.68,22.1536,0,177.8
6155,246.24,12.74,12.52,12.24,31,0.00,-0.78,-0.78,3463,1.19714100064977,56,16.5,82.4,69.09,2.88,26.67,30.59,257.86,14.22,14.79,0.57,14.92,14.35,1,8,0,0,20,74.90,0,10.1563,7.68,22.1616,0,177.8
6156,246.28,12.78,12.63,12.25,31,0.00,-0.78,-0.78,3477,1.20595298008484,57,17,82.4,69.89,2.86,26.67,30.59,257.81,14.22,14.79,0.57,14.89,14.32,1,8,0,0,21,74.90,0,10.1563,7.68,22.2544,0,177.8
6157,246.32,12.74,12.63,12.25,31,0.00,-0.78,-0.78,3492,1.19810996563574,57,17,82.4,69.73,2.86,26.67,30.59,259.39,14.22,14.94,0.72,14.89,14.18,1,8,0,0,21,74.90,0,10.1563,7.68,22.3488,0,177.8
6158,246.36,12.82,12.63,12.27,31,0.00,-0.78,-0.78,3472,1.21900921658986,57,17,82.4,70.54,2.88,26.67,30.59,259.27,14.22,14.94,0.72,15.24,14.52,1,8,0,0,21,74.12,0,10.1563,7.68,22.2208,0,177.8
6159,246.4,12.78,12.63,12.27,31,0.00,-0.78,-0.78,3484,1.22023390973667,57,17,82.4,70.86,2.9,26.67,30.98,259.21,14.22,15.08,0.86,15.15,14.29,1,8,0,0,20,74.51,0,10.1563,7.68,22.2992,0,177.8
6160,246.44,12.78,12.75,12.27,31,0.00,-0.78,-0.78,3510,1.22786324786325,57,17,82.4,71.83,2.92,26.67,30.98,259.15,14.22,15.08,0.86,15.15,14.29,1,8,0,0,20,74.51,0,10.1563,7.94,23.2128,0,177.8
6161,246.48,12.66,12.75,12.26,31,0.00,-0.78,-0.78,3497,1.24340863597369,57,17,82.4,72.47,2.9,26.67,30.98,257.27,14.22,15.23,1.01,15.15,14.15,1,8,0,0,20,74.51,0,10.1563,7.94,23.1268266666667,0,177.8
6162,246.52,12.95,12.86,12.26,31,0.00,-0.78,-0.78,3493,1.23924711944464,57,17,82.4,72.15,2.92,25.88,30.59,253.79,14.22,15.23,1.01,15.15,14.15,1,8,0,0,21,74.51,0,10.1563,7.94,23.1020266666667,0,177.8
6163,246.56,12.99,12.75,12.28,31,0.00,-0.78,-0.78,3513,1.22954739538856,57,17,82.4,71.99,2.92,25.88,30.59,253.76,14.22,15.23,1.01,14.79,13.79,1,8,0,0,21,75.29,0,10.1563,7.94,23.23264,0,177.8
6164,246.6,12.70,12.75,12.30,31,0.00,-0.78,-0.78,3499,1.25427652733119,57,17,82.4,73.14,2.92,26.27,30.59,255.35,14.22,15.23,1.01,15.18,14.17,1,8,0,0,21,74.51,0,10.1563,7.94,23.1384,0,177.8
6165,246.64,12.61,12.75,12.30,31,0.00,-0.78,-0.78,3520,1.23246928485193,57,17,82.4,72.31,2.92,25.88,30.59,253.54,14.22,15.23,1.01,15.18,14.17,1,8,0,0,21,74.51,0,10.1563,7.94,23.2805866666667,0,177.8
6166,246.68,12.74,12.63,12.32,31,0.00,-0.78,-0.78,3528,1.24651030964359,57,17.5,82.4,73.3,2.92,25.88,30.59,253.42,14.22,15.23,1.01,14.99,13.98,1,8,0,0,21,74.90,0,10.1563,7.94,23.3334933333333,0,177.8
6167,246.72,12.70,12.63,12.33,31,0.00,-0.78,-0.78,3511,1.27049775688955,57,17,82.4,74.34,2.92,25.88,30.59,253.29,14.22,15.37,1.15,15.01,13.86,1,8,0,0,21,74.90,0,10.1563,7.94,23.21776,0,177.8
6168,246.76,12.74,12.63,12.33,31,0.00,-0.78,-0.78,3544,1.28483138140257,57,17,82.4,75.88,2.94,25.88,30.59,253.19,14.22,15.37,1.15,15.01,13.86,1,8,0,0,21,74.90,0,10.1563,8.19,24.1902933333333,0,177.8
6169,246.8,12.70,12.63,12.33,31,0.00,-0.78,-0.78,3521,1.26032377165578,57,17,82.4,73.96,2.92,25.88,30.59,251.27,14.22,15.37,1.15,15.13,13.98,1,8,0,0,21,74.90,0,10.1563,7.94,23.2855466666667,0,177.8
6170,246.84,12.82,12.63,12.33,31,0.00,-0.78,-0.78,3518,1.28775495700377,57,17,82.4,75.5,2.92,25.88,30.59,251.17,14.22,15.37,1.15,15.13,13.98,1,8,0,0,21,74.90,0,10.1563,8.19,24.0145066666667,0,177.8
6171,246.88,12.66,12.63,12.34,31,0.00,-0.78,-0.78,3542,1.2855569673867,57,17.5,82.4,75.88,2.94,25.88,30.20,251.11,14.22,15.52,1.30,15.16,13.86,1,8,0,0,21,74.90,0,10.1563,8.19,24.17664,0,177.8
6172,246.92,12.82,12.63,12.35,31,0.00,-0.78,-0.78,3548,1.30255759881632,57,17,82.4,77.03,2.94,25.49,30.20,249.21,14.22,15.52,1.30,15.29,13.99,1,8,0,0,21,74.90,0,10.1563,8.19,24.22272,0,177.8
6173,246.96,12.70,12.63,12.35,31,0.00,-0.78,-0.78,3541,1.32497352255878,57,17.5,82.4,78.19,2.94,25.49,30.20,249.03,14.22,15.52,1.30,15.29,13.99,1,8,0,0,21,74.90,0,10.1563,8.19,24.17152,0,177.8
6174,247,12.70,12.52,12.36,31,0.00,-0.78,-0.78,3557,1.32533033455159,58,17.5,82.4,78.57,2.94,25.10,30.20,247.13,14.22,15.52,1.30,15.07,13.77,1,8,0,0,21,75.29,0,10.1563,8.19,24.2824533333333,0,177.8
6175,247.04,12.61,12.52,12.37,31,0.00,-0.78,-0.78,3545,1.31035260930889,58,17.5,82.4,77.42,2.94,25.10,30.20,247.05,14.22,15.52,1.30,15.04,13.74,1,8,0,0,21,75.29,0,10.1563,8.19,24.2005333333333,0,177.8
6176,247.08,12.61,12.52,12.37,31,0.00,-0.78,-0.78,3579,1.31736761212799,58,17.5,82.4,78.57,2.94,25.10,30.20,246.89,14.22,15.52,1.30,15.04,13.74,1,8,0,0,21,75.29,0,10.1563,8.19,24.4292266666667,0,177.8
6177,247.12,12.57,12.52,12.37,31,0.00,-0.78,-0.78,3569,1.30783778104644,58,18,82.4,77.8,2.94,23.92,29.80,231.19,14.22,15.52,1.30,13.54,12.25,1,8,0,0,21,77.65,0,10.1563,8.19,24.36608,0,177.8
6178,247.16,12.70,12.40,12.37,31,0.00,-0.78,-0.78,3559,1.24677951815692,58,17.5,82.4,73.96,2.94,24.31,29.02,234.44,14.22,15.37,1.15,13.54,12.39,1,8,0,0,21,77.65,0,10.1563,8.19,24.2978133333333,0,177.8
6179,247.2,12.36,12.40,12.41,31,0.00,-0.78,-0.78,3587,1.25654537850272,58,17.5,82.4,75.11,2.94,24.31,29.02,234.35,14.22,15.37,1.15,13.50,12.35,1,8,0,0,21,77.65,0,10.1563,8.19,24.48384,0,177.8
6180,247.24,12.36,12.29,12.45,31,0.00,-0.78,-0.78,3568,1.27609838133277,58,17.5,80.6,75.88,2.94,23.53,29.02,224.15,14.22,15.37,1.15,11.53,10.38,1,8,0,0,21,69.41,0,0,8.19,24.35584,0,177.8
6181,247.28,12.40,12.29,12.45,31,0.00,-0.78,-0.78,3598,1.25920778318277,58,17.5,80.6,75.5,2.92,23.53,28.63,224.01,14.22,15.23,1.01,11.53,10.53,1,8,0,0,21,69.41,0,0,7.94,23.7914666666667,0,177.8
6182,247.32,12.57,12.40,12.48,31,0.00,-0.78,0.70,3604,1.21123829344433,58,17.5,80.6,72.75,2.9,23.53,28.63,227.15,14.22,15.08,0.86,10.51,9.65,1,10,0,0,21,69.80,0,0,7.94,23.8328,0,177.8
6183,247.36,12.53,12.40,12.52,31,0.00,-0.78,0.08,3577,1.22289468166888,58,17.5,80.6,72.91,2.92,23.53,28.63,223.69,14.22,14.94,0.72,10.37,9.65,1,10,0,0,21,70.20,0,0,7.94,23.6575466666667,0,177.8
6184,247.4,12.82,12.40,12.52,31,0.00,-0.78,2.38,3609,1.23582461730276,58,17,80.6,74.34,2.92,23.14,28.24,220.28,14.22,15.08,0.86,10.37,9.51,1,10,0,0,21,70.20,0,0,7.94,23.8691733333333,0,177.8
6185,247.44,12.99,12.52,12.52,31,0.00,-0.78,3.65,3600,1.20774946184293,58,17,80.6,72.47,2.92,23.14,28.24,220.10,14.22,14.94,0.72,10.54,9.82,1,10,0,0,21,69.80,0,0,7.68,23.0416,0,177.8
6186,247.48,13.20,12.63,12.52,31,0.00,-0.78,5.19,3586,1.2696925329429,58,17.5,80.6,75.88,2.94,23.14,28.24,219.96,14.22,14.94,0.72,10.54,9.82,1,10,0,0,21,69.80,0,0,7.68,22.9488,0,177.8
6187,247.52,13.08,12.63,12.52,31,0.00,-0.78,4.27,3628,1.24879393521709,58,17,80.6,75.5,2.92,22.75,28.24,216.52,14.22,14.94,0.72,9.47,8.75,1,10,0,0,20,70.20,0,0,7.94,23.9898666666667,0,177.8
6188,247.56,13.25,12.75,12.52,31,0.00,-0.78,5.49,3601,1.24524057488023,58,17.5,80.6,74.73,2.94,22.75,28.24,216.42,14.22,14.94,0.72,8.71,7.99,1,10,0,0,20,70.59,0,0,7.94,23.81296,0,177.8
6189,247.6,13.08,12.75,12.52,31,0.00,-0.78,4.27,3633,1.19165921134127,58,17,80.6,72.15,2.9,22.75,28.24,216.37,14.22,14.94,0.72,8.71,7.99,1,10,0,0,20,70.59,0,0,7.94,24.0245866666667,0,177.8
6190,247.64,13.03,12.75,12.52,31,0.00,-0.78,3.96,3613,1.2344565142185,58,17,80.6,74.34,2.92,22.75,28.24,216.28,14.22,14.79,0.57,9.00,8.43,1,10,0,0,20,70.59,0,0,7.68,23.1248,0,177.8
6191,247.68,13.29,12.75,12.59,31,0.00,-0.78,5.24,3624,1.20190410486375,58,17.5,80.6,72.59,2.9,22.35,27.84,209.55,14.22,14.79,0.57,6.37,5.80,1,10,0,0,20,71.76,0,0,7.68,23.192,0,177.8
6192,247.72,13.20,12.75,12.59,31,0.00,-0.78,4.63,3644,1.15348837209302,59,17,80.6,70.06,2.88,21.96,27.45,206.17,14.22,14.65,0.43,6.37,5.95,1,10,0,0,20,71.76,0,0,7.68,23.3232,0,177.8
6193,247.76,13.20,12.75,12.71,31,0.00,-0.78,3.70,3622,1.16338533756731,59,17,80.6,70.22,2.88,21.96,27.06,206.09,14.22,14.36,0.14,6.00,5.87,1,10,0,0,20,71.76,0,0,7.42,22.4050133333333,0,177.8
6194,247.8,13.16,12.75,12.71,31,0.00,-0.78,3.39,3642,1.16210873146623,59,17,80.6,70.54,2.88,21.96,27.06,202.71,14.22,14.36,0.14,6.00,5.87,1,10,0,0,20,71.76,0,0,7.42,22.53184,0,177.8
6195,247.84,13.16,12.75,12.72,31,0.00,-0.78,3.35,3636,1.15874587458746,59,17,80.6,70.22,2.88,21.96,27.06,202.67,14.22,14.21,-0.01,5.04,5.05,1,10,0,0,20,71.76,0,0,7.42,22.49472,0,177.8
6196,247.88,13.16,12.86,12.68,31,0.00,-0.78,3.64,3652,1.1431466520608,59,17.5,80.6,69.57,2.86,21.96,27.06,202.60,14.22,14.21,-0.01,5.13,5.14,1,10,0,0,19,71.76,0,0,7.42,22.5906133333333,0,177.8
6197,247.92,13.12,12.98,12.68,31,0.00,-0.78,3.32,3644,1.1616303005352,59,17,80.6,70.54,2.88,21.96,27.06,202.56,14.22,14.21,-0.01,5.13,5.14,1,10,0,0,19,71.76,0,0,7.42,22.54112,0,177.8
6198,247.96,13.20,12.86,12.62,31,0.00,-0.78,4.39,3673,1.14968690443779,59,17.5,80.6,70.38,2.88,21.96,27.06,202.49,14.22,14.21,-0.01,5.97,5.98,1,10,0,0,19,71.37,0,0,7.42,22.7236266666667,0,177.8
6199,248,13.54,12.98,12.54,31,0.00,-0.78,7.35,3660,1.15639344262295,59,17.5,80.6,70.54,2.88,21.96,27.06,202.40,14.22,14.07,-0.15,5.84,6.00,1,10,0,0,19,71.37,0,0,7.42,22.6432,0,177.8
6200,248.04,13.33,12.98,12.54,31,0.00,-0.78,5.88,3664,1.14448689956332,59,17.5,80.6,69.89,2.86,21.18,27.06,195.71,14.22,14.21,-0.01,5.84,5.85,1,10,0,0,18,71.37,0,0,7.42,22.6679466666667,0,177.8
6201,248.08,13.46,12.86,12.54,31,0.00,-0.78,6.78,3685,1.12754409769335,59,17,80.6,69.25,2.86,19.61,26.67,172.26,14.22,14.07,-0.15,4.14,4.29,1,10,0,0,18,71.37,0,0,7.42,22.7978666666667,0,177.8
6202,248.12,13.29,12.86,12.54,31,0.00,-0.78,5.60,3660,1.10606557377049,60,17.5,80.6,67.47,2.8,12.94,24.71,98.89,14.22,13.78,-0.44,4.14,4.58,1,10,0,0,18,71.37,0,0,7.17,21.8624,0,177.8
6203,248.16,13.46,12.75,13.18,31,0.00,-0.78,2.04,3656,0.853989743589744,60,17.5,80.6,52.04,2.56,3.53,20.00,64.09,14.22,12.33,-1.89,-5.45,-3.55,1,10,0,0,19,71.37,0,0,5.89,17.94,0,177.8
6204,248.2,13.20,12.52,15.85,31,0.00,-0.78,-20.02,3643,0.702985381922998,60,17.5,80.6,42.68,2.44,0.00,18.43,58.32,14.22,10.88,-3.34,-6.20,-2.86,1,10,0,0,19,0.00,0,0,5.38,16.31952,0,177.8
6205,248.24,12.95,12.29,15.85,31,0.00,-2.34,-22.36,3668,0.527116564417178,60,19,80.6,32.22,2.14,0.00,17.25,0.00,14.22,9.86,-4.36,-6.20,-1.84,1,10,0,0,17,0.00,0,0,4.61,14.0832,0,177.8
6206,248.28,12.91,12.29,16.83,31,0.00,-2.34,-30.37,3653,0.676139630390144,60,19.5,80.6,41.16,2.26,0.00,10.98,0.00,14.22,7.98,-6.24,-8.58,-2.34,1,10,0,0,15,0.00,0,0,3.84,11.688,0,177.8
6207,248.32,12.82,12.40,22.22,31,-0.78,-2.34,-73.26,3653,0.645420944558522,60,20.5,80.6,39.29,2.28,0.00,9.80,0.00,14.22,6.67,-7.55,-8.58,-1.03,1,10,0,0,11,0.00,0,0,3.58,10.9088,0,177.8
6208,248.36,12.87,12.29,22.22,31,-0.78,-2.34,-72.69,3632,0.65050588478216,59,20.5,80.6,39.38,2.32,0.00,9.41,0.00,14.22,5.66,-8.56,-8.58,-0.02,1,10,0,0,9,0.00,0,0,3.33,10.07344,0,177.8
6209,248.4,12.70,12.17,18.03,31,-0.78,-2.34,-41.97,3652,0.647600794031077,59,13.5,80.6,39.42,2.42,0.00,9.41,0.00,14.22,5.22,-9.00,-8.58,0.42,1,10,0,0,7,0.00,0,0,3.33,10.1289066666667,0,177.8
6210,248.44,12.23,11.83,18.03,31,0.00,-2.34,-47.36,3655,0.62593707250342,59,13,80.6,38.13,2.42,0.00,9.41,0.00,14.22,4.79,-9.43,-8.58,0.85,1,10,0,0,4,0.00,0,0,3.58,10.9162666666667,0,177.8
6211,248.48,11.48,11.48,15.87,31,0.78,-2.34,-38.30,3571,0.562442234981095,59,13,80.6,33.47,2.44,0.00,9.41,0.00,14.22,4.50,-9.72,-8.58,1.14,1,10,0,0,3,0.00,0,0,3.58,10.6638933333333,0,177.8
6212,248.52,11.26,11.14,15.25,31,0.78,-2.34,-35.39,3514,0.570883734168208,59,12.5,80.6,33.43,2.4,0.00,9.41,0.00,14.22,4.50,-9.72,-8.58,1.14,1,10,0,0,3,0.00,0,0,3.58,10.4936533333333,0,177.8
6213,248.56,10.89,11.14,15.25,31,0.78,-2.34,-40.10,3444,0.481184668989547,59,12,80.6,27.62,2.38,0.00,9.41,0.00,14.22,4.50,-9.72,-8.58,1.14,1,10,0,0,3,0.00,0,0,3.84,11.0208,0,177.8
6214,248.6,11.64,11.14,14.27,31,0.00,-2.34,-22.60,3337,0.529776712123483,59,12,80.6,29.46,2.38,0.00,9.41,0.00,14.22,4.64,-9.58,-8.58,1.00,1,10,0,0,3,0.00,0,0,0.00,0,0,177.8
6215,248.64,12.99,11.48,14.27,31,-0.78,-2.34,-9.88,3280,0.456219512195122,59,12,80.6,24.94,2.36,0.00,9.41,0.00,14.22,4.64,-9.58,-8.58,1.00,1,10,0,0,3,0.00,0,0,0.00,0,0,177.8
6216,248.68,13.50,11.83,14.27,31,-1.56,-2.34,-5.75,3206,0.428009981285091,59,11,80.6,22.87,2.34,0.00,9.02,0.00,14.22,4.79,-9.43,-8.58,0.85,1,10,0,0,3,0.00,0,0,0.00,0,0,177.8
6217,248.72,13.96,12.17,14.27,31,-3.13,-2.34,-2.25,3129,0.555852041223935,59,11,80.6,28.99,2.3,0.00,9.02,0.00,14.22,4.79,-9.43,-8.67,0.77,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6218,248.76,14.93,12.52,14.27,31,0.00,-2.34,4.39,3069,0.564809384164223,59,11,80.6,28.89,2.3,0.00,9.02,0.00,14.22,4.79,-9.43,-8.67,0.77,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6219,248.8,15.86,12.86,14.27,31,0.00,-2.34,9.97,3011,0.622620827105132,59,11,80.6,31.24,2.3,0.00,9.02,0.00,14.22,4.79,-9.43,-8.91,0.53,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6220,248.84,14.42,13.21,14.27,31,0.00,-2.34,1.04,2941,0.636110166609997,59,11,80.6,31.18,2.18,0.00,8.63,0.00,14.22,4.79,-9.43,-9.21,0.22,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6221,248.88,14.26,13.55,14.27,31,0.00,-2.34,-0.13,2868,0.572753421075569,59,11,80.6,27.38,2.1,0.00,8.63,0.00,14.22,4.93,-9.29,-9.21,0.08,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6222,248.92,14.55,14.01,14.27,31,0.00,-2.34,1.89,2803,0.557616839100963,59,11,80.6,26.05,2.06,0.00,8.24,0.00,14.22,4.93,-9.29,-9.48,-0.19,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6223,248.96,15.52,14.47,14.29,31,0.00,-2.34,7.93,2731,0.554792639384784,59,11,80.6,25.25,1.98,0.00,7.84,0.00,14.22,4.93,-9.29,-9.57,-0.28,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6224,249,17.42,15.04,14.29,31,0.00,-2.34,17.96,2669,0.452571428571429,58,11,80.6,20.13,1.92,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6225,249.04,18.05,15.73,12.64,31,0.00,-2.34,29.97,2633,0.526951566951567,58,11,80.6,23.12,1.88,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6226,249.08,15.98,15.50,12.64,31,0.00,-2.34,20.93,2560,0.546040425739674,58,11,80.6,23.3,1.9,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6227,249.12,15.35,14.70,12.64,31,0.00,-2.34,17.67,2475,0.431229168770831,58,18.5,80.6,17.79,2,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,10,0,0,1,0.00,0,0,0.00,0,0,177.8
6228,249.16,16.15,14.70,14.51,31,0.00,-2.34,10.17,2423,0.419071207430341,58,18.5,80.6,16.92,2.1,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,10,0,0,1,0.00,0,0,0.00,0,0,177.8
6229,249.2,19.69,15.50,14.51,31,0.00,-2.34,26.32,2346,0.452222103804753,58,18.5,80.6,17.68,2.1,0.00,7.84,0.00,14.22,4.64,-9.58,-9.57,0.01,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
6230,249.24,19.73,16.54,12.64,31,0.00,-2.34,35.93,2288,0.500928860233854,58,18.5,80.6,19.1,2,0.00,7.84,0.00,14.22,4.79,-9.43,-9.57,-0.13,1,10,0,0,2,0.00,0,0,0.00,0,0,177.8
